gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14
0	891	146	964	0	1025	0	734	208	735	237	715	288	785	229	1022	0	805	248	814	165	696	312	488	496	515	495	864	183	1012	0
1	867	146	951	0	1073	0	1018	0	1020	0	977	0	988	0	1004	0	1019	0	836	154	837	170	901	133	726	250	1065	0	1021	0
2	1040	0	1029	0	1006	0	922	86	989	0	913	136	922	101	994	0	881	102	1046	0	869	133	862	107	941	0	956	0	979	0
3	862	168	943	0	1037	0	762	217	777	262	704	300	779	247	967	0	780	196	819	161	670	315	500	490	505	502	798	167	974	0
4	978	0	964	0	1010	0	763	195	1016	0	695	297	918	97	991	0	773	241	1004	0	842	161	747	248	752	274	1022	0	973	0
5	830	121	1013	0	988	0	784	220	725	238	698	300	722	245	1059	0	770	232	876	137	675	300	509	497	556	498	903	153	1071	0
6	826	171	988	0	986	0	779	204	729	263	723	271	803	223	993	0	814	223	886	148	690	278	485	509	535	517	843	163	962	0
7	863	135	1047	0	1014	0	786	220	761	223	689	280	779	230	1056	0	762	239	887	165	720	305	468	545	526	507	833	167	1000	0
8	994	0	994	0	1029	0	866	117	1031	0	812	177	922	0	917	0	1056	0	1011	0	945	0	857	131	1041	0	1004	0	995	0
9	834	149	1006	0	985	0	812	240	714	247	639	300	790	235	1037	0	771	224	880	154	696	322	513	500	499	438	799	145	986	0
10	834	142	952	0	1022	0	792	235	738	239	707	313	801	248	1008	0	725	245	768	172	670	304	513	506	458	503	838	155	1022	0
11	678	345	723	220	570	392	497	509	721	251	479	474	782	249	751	255	627	363	634	348	705	319	506	532	479	509	700	330	979	0
12	953	0	968	0	991	0	904	111	952	0	895	116	879	84	987	0	878	98	977	0	835	140	907	92	984	0	1001	0	1015	0
13	909	156	975	0	994	0	983	0	1008	0	999	0	957	0	1039	0	1009	0	835	173	844	190	858	125	776	206	1028	0	1021	0
