gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14
0	661	400	871	118	520	495	749	222	760	236	576	373	715	319	1000	0	655	388	702	300	752	221	791	155	737	280	660	328	578	394
1	620	398	510	498	572	388	500	523	545	527	458	476	478	474	564	549	523	520	650	383	490	486	487	512	495	492	517	491	515	496
2	857	125	879	108	910	115	819	226	1019	0	911	104	996	0	1007	0	824	135	1027	0	1044	0	1029	0	862	103	797	159	787	187
3	610	410	478	482	608	369	463	487	474	561	565	489	485	477	460	513	526	498	616	359	531	480	456	467	513	488	514	461	516	531
4	848	92	1003	0	918	93	1054	0	987	0	985	0	883	164	951	0	901	85	941	135	751	226	1009	0	1005	0	1037	0	962	0
5	1000	0	883	121	990	0	969	0	997	0	1021	0	1035	0	1000	0	1018	0	996	0	992	0	849	134	1015	0	954	0	984	0
6	983	0	848	133	979	0	997	0	757	239	825	132	1072	0	1026	0	938	125	967	0	982	0	887	107	999	0	991	0	968	0
7	860	101	947	0	901	101	1013	0	978	0	1055	0	998	0	992	0	1002	0	844	148	1012	0	983	0	941	0	972	0	1035	0
8	978	0	885	133	995	0	1004	0	1040	0	1017	0	1027	0	932	0	965	0	988	0	1002	0	866	147	989	0	977	0	1011	0
9	584	413	509	493	596	409	480	508	507	456	492	484	521	476	509	483	518	466	672	344	522	498	537	501	507	512	548	481	509	468
10	1017	0	874	146	1004	0	1022	0	1040	0	982	0	1003	0	1016	0	1012	0	1051	0	996	0	818	136	1030	0	964	0	1005	0
11	575	390	472	478	590	380	492	546	508	519	479	463	469	542	461	512	498	533	594	400	509	509	465	499	508	489	533	504	476	501
12	982	0	801	138	951	0	993	0	978	0	997	0	984	0	1042	0	998	0	1033	0	986	0	901	133	965	0	984	0	991	0
13	865	122	886	123	899	107	788	230	1036	0	935	112	1009	0	967	0	830	146	1019	0	1006	0	994	0	910	129	813	153	761	189
14	594	389	512	554	613	409	488	472	468	507	474	494	509	475	553	489	465	480	702	359	493	487	506	520	486	510	485	507	488	470
15	999	0	845	143	1017	0	907	0	1045	0	991	0	997	0	954	0	1033	0	1031	0	994	0	923	123	946	0	969	0	971	0
16	1014	0	887	156	991	0	947	0	1018	0	1054	0	1040	0	1018	0	961	0	1059	0	1021	0	865	128	951	0	1011	0	988	0
17	597	381	484	535	602	426	507	504	520	510	519	497	492	475	492	498	516	519	632	387	522	495	502	488	533	463	504	567	537	537
18	602	410	480	487	587	431	528	517	516	472	488	519	494	477	495	492	499	507	616	347	533	495	496	522	527	482	538	492	526	487
19	620	381	872	107	624	369	783	232	1003	0	717	243	876	166	1080	0	588	371	838	114	808	230	1023	0	905	107	642	353	811	199
20	907	103	1023	0	902	113	961	0	992	0	1013	0	980	0	1048	0	980	0	876	144	991	0	1000	0	921	0	976	0	974	0
21	624	359	454	516	634	432	489	524	491	546	496	496	508	525	561	524	525	517	679	353	534	500	483	486	487	503	483	500	516	491
22	972	0	880	143	990	0	1005	0	1026	0	982	0	1055	0	1011	0	890	0	1000	0	998	0	896	132	993	0	1040	0	983	0
23	546	394	525	497	584	379	491	498	463	499	520	514	519	532	510	507	493	515	663	339	496	518	524	482	492	508	492	492	512	530
24	990	0	812	143	984	0	963	0	969	0	1004	0	948	0	1026	0	988	0	948	0	967	0	903	114	960	0	1043	0	987	0
25	587	399	487	534	625	390	555	495	500	482	505	524	508	501	488	491	494	483	665	342	527	497	498	517	474	488	506	508	488	498
26	937	111	1020	0	924	113	1011	0	979	0	1097	0	1059	0	1008	0	956	0	915	111	986	0	952	0	1014	0	988	0	944	0
27	566	406	492	548	595	399	539	497	510	521	504	505	515	547	505	487	556	507	648	337	480	520	518	479	485	502	521	488	560	524
28	882	119	877	124	934	96	746	219	1027	0	925	93	984	0	998	0	978	0	1011	0	950	0	1034	0	868	111	961	0	1072	0
29	916	93	992	0	937	89	1006	0	997	0	957	0	937	0	1040	0	998	0	833	159	1001	0	1030	0	984	0	1024	0	1001	0
30	999	0	865	148	1012	0	977	0	811	239	892	129	924	0	1013	0	914	112	1004	0	1019	0	828	158	972	0	1071	0	968	0
31	590	404	487	504	596	401	486	478	522	542	465	545	536	514	543	490	509	495	622	387	465	489	477	464	501	476	507	496	537	495
32	648	403	880	100	510	498	724	207	746	256	639	364	650	315	951	0	611	360	691	301	739	233	864	133	753	242	666	327	624	359
33	583	410	514	488	624	422	519	515	478	468	499	537	502	523	480	505	487	502	629	366	512	554	517	496	479	488	467	490	519	512
34	1003	0	828	141	965	0	1008	0	1011	0	1017	0	1018	0	985	0	995	0	973	0	963	0	865	140	1000	0	948	0	1059	0
35	457	508	654	377	496	519	784	229	758	236	629	395	656	319	767	235	582	405	655	311	735	241	633	394	609	363	633	348	508	488
36	564	387	486	510	599	379	513	524	506	505	501	481	474	531	489	515	509	500	621	374	500	495	502	537	508	468	464	507	527	494
37	906	105	850	128	901	110	805	226	1017	0	889	104	996	0	991	0	1035	0	990	0	982	0	1061	0	852	133	1048	0	991	0
38	629	392	517	474	619	380	516	464	501	525	495	526	498	480	476	495	462	546	671	356	505	487	468	510	482	512	475	461	529	493
39	594	408	509	476	631	414	483	508	491	512	506	493	540	516	490	500	518	490	615	349	472	489	502	500	500	506	495	453	466	500
40	837	117	848	105	961	106	745	234	1070	0	901	105	977	0	1041	0	894	143	996	0	1007	0	1002	0	914	113	811	187	838	204
41	596	413	513	515	608	409	497	511	481	496	553	494	490	520	488	506	509	556	634	375	452	541	529	472	535	492	475	507	507	515
42	629	339	487	498	578	435	457	473	513	517	520	508	535	484	511	484	468	498	662	370	504	469	499	493	532	489	497	485	496	495
43	577	401	534	466	605	427	535	452	542	532	459	512	487	477	502	485	514	517	659	336	488	555	474	472	472	542	502	498	472	519
44	602	366	470	479	610	398	498	544	473	500	472	491	525	508	488	486	474	509	654	340	481	539	493	463	469	509	499	506	478	490
45	608	387	547	503	622	364	523	505	495	515	457	512	512	503	499	545	504	484	705	324	502	510	521	494	521	517	518	494	495	517
46	610	401	487	528	617	409	530	477	510	504	515	551	498	503	459	520	487	524	653	365	526	547	502	499	525	480	499	509	465	501
