gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14
0	960	0	829	183	1028	0	982	0	805	230	939	0	911	0	985	0	773	259	1024	0	815	222	987	0	1024	0	985	0	937	90
1	978	0	1018	0	1052	0	1047	0	1009	0	877	0	1043	0	881	112	862	87	901	133	1007	0	1034	0	866	93	992	0	1030	0
2	487	539	468	496	517	510	493	506	506	482	527	485	503	483	482	486	535	490	477	463	501	513	497	530	484	487	498	480	504	523
3	810	165	1022	0	792	147	1015	0	752	273	721	256	739	208	758	208	951	0	1016	0	733	287	875	131	636	300	1004	0	859	136
4	955	0	946	0	966	0	1005	0	974	0	1023	0	1024	0	841	139	884	127	850	99	955	0	1011	0	827	131	1032	0	1008	0
5	868	151	1008	0	870	177	1026	0	691	262	751	256	799	206	779	231	1045	0	1038	0	695	290	844	162	659	282	1071	0	856	133
6	460	481	482	531	531	534	472	530	521	452	503	487	511	512	505	526	491	524	500	487	484	459	491	531	507	475	486	512	489	501
7	638	344	802	170	655	363	1025	0	521	490	767	243	493	476	678	378	650	369	722	264	499	475	890	158	585	389	688	299	774	233
8	928	0	1016	0	967	0	1022	0	1042	0	1021	0	946	0	830	162	916	88	942	120	1014	0	1004	0	973	113	964	0	972	0
9	817	161	989	0	835	175	1019	0	672	285	751	246	794	192	826	197	936	0	982	0	713	285	804	139	673	274	1053	0	901	131
10	964	0	822	144	959	0	966	0	742	248	954	0	1019	0	1007	0	745	238	992	0	802	221	1021	0	989	0	985	0	874	110
11	503	486	664	352	694	337	693	320	467	502	693	250	482	529	493	517	667	332	628	389	557	508	724	254	619	385	675	305	665	369
12	489	486	653	352	656	334	714	307	537	512	767	275	500	491	471	516	637	345	604	394	501	530	757	253	626	393	722	318	622	374
13	489	570	560	503	703	338	527	522	552	492	755	250	490	521	538	522	831	206	523	502	513	525	638	362	504	493	514	480	613	363
14	1015	0	1053	0	991	0	1034	0	998	0	1015	0	1042	0	870	129	906	113	897	105	990	0	1028	0	846	120	1009	0	983	0
15	1003	0	1014	0	1024	0	991	0	1018	0	990	0	1002	0	874	125	926	122	896	89	999	0	969	0	880	103	988	0	984	0
16	482	496	513	502	480	510	502	496	473	484	479	520	508	517	505	505	518	443	480	499	498	484	490	493	511	493	503	469	506	498
17	1024	0	985	0	1025	0	1040	0	966	0	961	0	1009	0	871	125	893	107	891	104	959	0	938	0	910	112	986	0	951	0
18	509	484	468	501	674	353	522	502	525	497	729	240	493	488	445	494	781	195	484	492	509	481	676	355	484	557	486	519	635	369
19	995	0	1030	0	968	0	995	0	999	0	1013	0	745	201	1007	0	1032	0	1024	0	916	0	1008	0	902	135	1001	0	1003	0
20	475	521	643	369	672	318	717	340	486	449	762	261	486	488	511	497	662	342	589	439	501	504	774	286	588	405	665	294	664	365
