gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14
0	870	149	945	0	801	212	1027	0	987	0	743	239	1015	0	1040	0	868	120	866	192	903	123	970	0	803	105	1042	0	1030	0
1	1088	0	1011	0	987	0	964	0	952	0	953	0	982	0	1013	0	977	0	865	135	1029	0	965	0	919	99	1076	0	1000	0
2	991	0	995	0	707	259	996	0	727	268	998	0	747	260	861	126	864	110	817	195	874	116	831	174	834	128	739	258	509	506
3	981	0	1010	0	939	0	973	0	945	0	905	0	1012	0	1044	0	998	0	897	146	1039	0	997	0	890	93	951	0	939	0
4	999	0	983	0	1036	0	1026	0	945	0	983	0	1019	0	1098	0	955	0	880	134	949	0	944	0	909	102	1039	0	1026	0
5	1020	0	983	0	715	267	948	0	739	252	909	0	747	248	820	145	899	119	794	191	842	131	812	167	888	129	787	205	493	501
6	1031	0	937	116	993	0	1018	0	977	0	1034	0	1049	0	993	0	986	0	850	125	1041	0	891	94	900	91	960	0	996	0
7	1001	0	1048	0	1070	0	908	0	1032	0	975	0	980	0	1000	0	977	0	901	137	1016	0	1026	0	938	93	995	0	1017	0
8	669	364	497	454	714	261	753	239	517	501	733	246	495	515	614	355	769	240	702	319	602	411	472	524	663	341	773	215	530	536
9	621	314	553	502	718	239	743	223	507	486	735	254	455	559	662	355	710	273	720	309	609	394	510	518	621	363	720	224	497	506
10	866	162	1048	0	755	200	980	0	1006	0	770	263	1005	0	1044	0	858	126	814	160	981	116	1020	0	936	154	1019	0	977	0
11	981	0	1003	0	1019	0	1000	0	1031	0	979	0	990	0	994	0	1030	0	903	136	1003	0	962	0	863	105	1077	0	1028	0
12	993	0	1006	0	1023	0	979	0	1014	0	1021	0	949	0	985	0	1039	0	884	134	1095	0	1026	0	901	107	934	0	989	0
13	651	338	506	527	777	285	783	201	492	510	728	236	507	500	620	334	744	244	703	286	587	364	476	498	650	365	780	233	491	463
14	1042	0	1045	0	1044	0	1079	0	1003	0	954	0	976	0	978	0	987	0	834	122	984	0	985	0	933	89	994	0	1059	0
15	1010	0	884	99	996	0	1034	0	1037	0	978	0	969	0	1026	0	1067	0	859	149	952	0	945	118	912	91	982	0	1006	0
16	678	337	505	523	734	294	740	252	483	480	777	242	498	572	626	350	770	261	704	308	590	364	475	505	652	396	741	238	488	475
17	987	0	997	0	1052	0	1058	0	1086	0	1031	0	973	0	943	0	1016	0	844	139	1046	0	1002	0	916	97	1002	0	1012	0
18	954	0	1024	0	740	282	1056	0	728	229	1018	0	788	264	824	154	902	116	783	204	878	117	839	164	907	132	823	226	499	514
19	994	0	978	0	995	0	1036	0	1079	0	958	0	998	0	966	0	1012	0	859	122	946	0	974	0	949	92	1008	0	1003	0
20	991	0	1002	0	981	0	961	0	1008	0	1053	0	979	0	1006	0	991	0	877	135	1019	0	978	0	949	119	990	0	1031	0
21	806	158	864	135	1041	0	984	0	1016	0	964	0	718	266	1001	0	985	0	950	0	901	103	866	128	871	124	984	0	979	0
22	1040	0	977	0	1000	0	1011	0	1040	0	987	0	982	0	935	0	964	0	931	148	993	0	987	0	898	113	940	0	1039	0
23	534	506	523	475	500	496	512	520	495	473	464	492	480	504	587	415	525	510	501	536	486	531	505	488	513	472	476	478	487	510
24	922	0	1059	0	993	0	1043	0	1020	0	1053	0	965	0	1022	0	1009	0	847	131	932	0	1018	0	900	106	1004	0	1005	0
25	688	367	519	496	690	287	755	215	519	522	715	234	474	499	656	359	723	239	635	330	631	380	454	472	671	371	777	226	506	510
26	813	163	849	127	983	0	998	0	1008	0	1026	0	790	274	1009	0	1016	0	1010	0	907	123	891	145	888	132	969	0	985	0
27	943	0	1015	0	1008	0	1008	0	971	0	939	0	1046	0	1018	0	1006	0	834	116	1044	0	1014	0	902	94	1015	0	971	0
28	988	0	982	0	1007	0	1040	0	1014	0	1021	0	1010	0	1011	0	958	0	900	123	993	0	1043	0	943	90	948	0	1008	0
29	937	0	896	92	1000	0	1014	0	1090	0	1034	0	986	0	1008	0	979	0	881	125	1010	0	912	94	923	92	1011	0	1006	0
30	673	360	541	529	742	298	807	220	538	532	718	248	527	508	690	340	746	277	674	316	583	392	497	532	638	388	804	225	529	512
31	815	172	890	137	1065	0	997	0	1001	0	994	0	767	234	1018	0	987	0	991	0	860	94	816	133	858	146	965	0	1063	0
32	930	0	959	0	692	272	1038	0	712	267	955	0	754	253	865	129	887	111	756	180	887	138	852	146	842	141	798	232	491	484
33	840	163	854	121	986	0	981	0	1000	0	978	0	695	254	985	0	1004	0	957	0	885	108	863	115	869	112	943	0	922	0
34	970	0	943	96	982	0	997	0	1010	0	955	0	1015	0	1002	0	1018	0	875	119	975	0	880	101	937	97	1019	0	1000	0
35	965	0	1010	0	983	0	974	0	998	0	995	0	1003	0	1012	0	1035	0	870	132	945	0	1015	0	920	92	960	0	991	0
36	860	145	944	0	763	238	665	272	957	0	702	264	1003	0	879	137	769	229	767	167	894	107	967	0	915	118	746	244	998	0
37	855	163	915	137	985	0	984	0	1021	0	984	0	700	248	991	0	1022	0	999	0	837	133	863	110	834	141	1021	0	952	0
38	1018	0	927	112	983	0	991	0	970	0	1021	0	963	0	1050	0	1042	0	861	124	1009	0	904	91	932	112	1008	0	1026	0
39	1025	0	1018	0	1054	0	1021	0	975	0	990	0	1017	0	957	0	1001	0	894	120	996	0	997	0	899	94	1022	0	1003	0
40	808	168	896	129	982	0	1004	0	958	0	1036	0	789	247	1050	0	1022	0	992	0	873	109	862	131	841	154	995	0	1023	0
41	817	164	887	132	986	0	959	0	1048	0	1036	0	753	259	966	0	988	0	956	0	858	112	849	114	880	131	1010	0	966	0
42	1019	0	1009	0	1007	0	996	0	996	0	997	0	1047	0	1017	0	988	0	867	145	991	0	996	0	866	99	989	0	971	0
43	1015	0	935	107	951	0	995	0	905	0	936	0	1015	0	978	0	973	0	841	147	960	0	891	93	877	92	995	0	1033	0
44	1014	0	929	0	690	282	1016	0	726	275	962	0	725	239	858	138	899	114	801	191	933	142	862	158	932	138	772	217	475	515
45	652	362	517	511	686	299	745	225	527	510	733	251	502	511	662	344	743	269	723	285	598	340	473	498	651	374	764	230	476	502
46	842	166	991	0	791	238	997	0	1044	0	726	245	1005	0	1015	0	888	126	772	175	882	105	993	0	843	115	1018	0	959	0
47	957	0	1005	0	978	0	981	0	1023	0	1006	0	958	0	1021	0	972	0	882	123	1003	0	983	0	930	95	996	0	1006	0
