gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14
0	802	218	1033	0	837	122	1003	0	998	0	968	0	1010	0	797	236	800	156	987	0	896	92	970	0	894	124	1007	0	1011	0
1	1046	0	979	0	968	0	1046	0	1014	0	850	122	818	283	1025	0	749	213	998	0	846	160	920	0	789	182	766	194	973	0
2	763	240	1016	0	896	113	980	0	971	0	996	0	975	0	829	197	854	120	762	242	887	97	1009	0	829	115	880	126	722	279
3	527	494	729	218	758	241	1011	0	774	261	772	237	760	255	849	200	646	306	724	282	749	231	964	0	661	327	549	514	700	265
4	1007	0	980	0	883	92	1024	0	1062	0	1004	0	1062	0	957	0	1022	0	763	280	882	85	813	173	1003	0	992	0	783	194
5	753	224	1014	0	884	118	962	0	1026	0	1033	0	1010	0	810	210	800	138	770	229	888	107	973	0	850	130	840	123	712	262
6	533	502	774	239	750	246	999	0	768	244	733	239	774	279	811	204	690	341	780	241	721	231	992	0	694	305	507	468	740	256
7	1024	0	984	0	976	0	1054	0	989	0	1015	0	993	0	970	0	1025	0	751	294	960	0	987	0	949	0	981	0	1001	0
8	775	196	1082	0	882	113	995	0	969	0	990	0	1000	0	779	194	865	155	730	245	849	120	942	0	838	123	834	137	734	236
9	1029	0	705	294	747	264	786	247	1000	0	1024	0	705	259	1012	0	1008	0	736	254	780	238	766	160	826	208	969	0	777	249
10	500	486	764	222	778	260	1019	0	752	217	776	280	762	214	794	203	670	308	783	251	799	230	1019	0	697	299	517	490	711	275
11	1001	0	1018	0	973	0	993	0	1067	0	921	142	738	266	1003	0	836	185	974	0	860	158	1023	0	847	180	828	199	1010	0
12	782	212	985	0	909	110	985	0	990	0	966	0	1022	0	830	182	891	150	999	0	953	128	974	0	840	133	971	0	918	0
13	697	282	941	0	1044	0	1027	0	844	111	722	246	756	221	1000	0	803	190	959	0	845	143	1007	0	824	169	664	385	989	0
14	769	219	985	0	971	108	944	0	992	0	1000	0	1024	0	832	179	790	137	833	238	893	95	1009	0	876	117	895	155	784	239
15	976	0	998	0	938	95	1024	0	1072	0	1001	0	1047	0	1048	0	1028	0	757	285	884	95	827	199	972	0	1030	0	735	230
16	795	242	971	0	850	122	1012	0	983	0	963	0	979	0	770	203	877	149	751	237	885	118	1023	0	830	128	842	136	732	294
17	488	494	740	215	774	259	1038	0	773	230	760	237	751	228	754	221	702	356	720	235	727	280	1004	0	712	314	517	508	750	268
18	1018	0	753	264	762	250	743	263	964	0	1061	0	769	262	1025	0	987	0	756	264	775	247	832	185	797	179	1012	0	817	234
19	714	220	1003	0	882	119	1006	0	1049	0	931	0	1017	0	775	224	900	144	743	234	859	97	1001	0	865	127	846	123	699	293
20	1051	0	708	265	739	241	792	241	994	0	1012	0	783	277	1018	0	1037	0	740	267	755	276	780	189	813	218	1005	0	782	211
21	768	190	944	0	906	100	1006	0	1022	0	993	0	1013	0	851	215	851	146	986	0	900	96	1010	0	850	142	987	0	994	0
22	979	0	1056	0	968	0	1032	0	982	0	873	128	776	244	972	0	803	183	995	0	841	145	1025	0	807	195	824	193	996	0
23	488	482	735	229	798	259	1033	0	777	230	789	227	766	265	744	212	674	317	772	268	680	239	965	0	664	316	527	565	694	267
24	1026	0	982	0	1043	0	1026	0	991	0	800	127	763	258	963	0	826	207	1029	0	831	147	1010	0	847	192	798	214	966	0
