gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14
0	806	224	1025	0	990	0	886	99	1036	0	858	133	744	286	858	116	1029	0	914	122	996	0	914	92	1020	0	975	0	1004	0
1	965	0	644	330	818	175	905	77	1069	0	1058	0	1023	0	807	159	1045	0	899	110	759	226	851	129	796	210	875	118	1003	0
2	1000	0	851	136	945	0	961	0	783	208	880	114	974	0	918	95	1001	0	851	130	859	106	1005	0	848	129	804	216	1017	0
3	999	0	984	0	927	0	951	0	789	202	917	106	1021	0	1037	0	1004	0	840	128	953	89	1057	0	980	0	872	112	990	0
4	1009	0	790	199	830	164	1007	0	987	0	1000	0	1020	0	858	174	973	0	1034	0	833	155	854	155	789	209	983	0	955	0
5	722	293	663	353	520	506	637	380	688	318	877	140	1019	0	684	285	524	476	769	262	585	393	658	388	592	372	727	284	738	277
6	809	220	922	0	995	0	847	115	1015	0	909	127	757	284	907	130	981	0	867	153	965	0	887	114	1024	0	1049	0	958	0
7	1051	0	1075	0	1036	0	943	0	792	200	882	117	956	0	981	0	1022	0	890	107	933	110	1022	0	1036	0	868	113	1022	0
8	1006	0	664	387	476	465	850	99	948	0	890	155	970	0	701	284	682	303	771	250	764	219	593	384	798	208	873	88	745	274
9	971	0	847	126	991	0	1024	0	760	167	892	127	982	0	890	105	987	0	850	133	862	111	933	0	881	103	771	221	1004	0
10	1037	0	664	342	825	163	919	105	1030	0	1020	0	1054	0	886	171	1039	0	950	105	716	247	866	153	821	203	906	118	1043	0
11	788	192	1034	0	992	0	894	110	975	0	863	109	742	270	872	110	994	0	844	120	1011	0	905	105	1067	0	970	0	980	0
12	1053	0	809	125	968	0	1037	0	793	202	858	113	990	0	889	92	1025	0	842	130	833	91	989	0	860	122	760	242	1023	0
13	960	0	661	362	867	191	858	92	954	0	996	0	990	0	834	153	985	0	892	100	761	242	811	141	834	204	894	93	1008	0
14	990	0	650	366	832	163	889	97	942	0	1046	0	1005	0	862	166	1047	0	880	126	811	260	837	130	808	171	920	99	966	0
15	1008	0	631	338	827	181	896	96	952	0	980	0	1033	0	861	165	959	0	896	116	748	243	807	118	806	179	881	100	1040	0
16	1005	0	690	390	813	206	896	97	954	0	1007	0	954	0	806	150	1042	0	911	108	728	253	846	128	838	168	885	109	993	0
17	1034	0	1026	0	963	0	981	0	784	226	814	117	996	0	1013	0	1002	0	832	150	918	92	1015	0	1042	0	821	125	1010	0
18	990	0	939	0	779	169	1013	0	967	0	976	0	1030	0	1029	0	866	189	1022	0	1048	0	842	147	1014	0	960	0	976	0
19	952	0	993	0	951	0	1014	0	822	203	870	138	980	0	1022	0	1032	0	893	123	886	98	1044	0	984	0	916	116	990	0
20	1022	0	619	388	535	516	951	104	986	0	914	127	1040	0	709	290	681	308	769	233	716	234	593	375	820	189	876	96	685	272
21	1047	0	673	357	799	191	918	100	987	0	989	0	984	0	840	164	1002	0	899	126	739	252	883	153	813	192	867	97	1035	0
22	988	0	949	0	1061	0	1013	0	811	197	890	112	1040	0	1018	0	1000	0	832	122	923	101	997	0	1023	0	887	97	977	0
23	1115	0	1017	0	1033	0	952	0	795	174	880	124	1030	0	1017	0	978	0	914	127	862	96	951	0	1009	0	842	115	1003	0
24	993	0	1016	0	1008	0	1023	0	842	194	869	146	984	0	970	0	980	0	866	131	888	78	984	0	1066	0	861	112	1033	0
25	993	0	968	0	1035	0	1006	0	790	215	838	107	972	0	989	0	1015	0	874	128	857	88	997	0	989	0	943	111	1012	0
26	966	0	973	0	1033	0	1034	0	796	187	903	126	1019	0	981	0	999	0	887	126	907	109	987	0	991	0	907	118	951	0
27	1009	0	636	392	792	199	893	101	1071	0	977	0	1003	0	837	161	1014	0	897	103	703	230	881	141	785	170	888	112	1065	0
28	719	268	646	337	493	465	596	371	674	298	884	133	962	0	712	282	536	500	730	252	582	408	605	405	628	376	757	270	763	282
29	997	0	632	336	526	462	939	77	1047	0	861	132	1003	0	726	287	674	309	759	231	769	259	577	383	859	173	889	102	748	264
30	1035	0	728	215	814	195	1049	0	998	0	1015	0	1016	0	869	165	943	0	1007	0	870	160	816	139	749	181	994	0	1022	0
31	986	0	1032	0	1058	0	996	0	802	186	837	112	1001	0	987	0	1012	0	898	114	873	100	1012	0	1003	0	853	119	972	0
32	968	0	633	327	798	183	903	78	968	0	987	0	963	0	855	154	1037	0	902	136	769	255	804	175	803	202	914	85	977	0
33	694	285	656	375	493	486	768	226	974	0	871	135	974	0	677	264	463	462	720	248	726	254	603	396	621	395	862	140	698	277
34	1029	0	659	367	514	495	921	102	961	0	944	136	976	0	709	289	665	322	782	215	725	259	572	422	803	190	901	112	739	260
35	1009	0	960	0	1024	0	1003	0	760	198	895	115	1001	0	945	0	994	0	879	125	905	97	1041	0	1022	0	888	107	959	0
36	1025	0	735	224	797	165	972	0	1016	0	1006	0	984	0	882	172	1036	0	990	0	845	159	832	136	799	182	1002	0	1016	0
37	1057	0	997	0	966	0	1030	0	840	207	901	122	1049	0	975	0	1031	0	846	125	907	100	1023	0	1020	0	883	100	982	0
38	987	0	797	237	797	160	976	0	969	0	925	0	995	0	860	143	995	0	989	0	864	139	883	147	842	196	973	0	997	0
39	984	0	1017	0	999	0	1002	0	821	194	918	125	1050	0	978	0	992	0	826	118	939	85	980	0	993	0	879	112	977	0
40	1003	0	672	362	796	199	943	98	1017	0	986	0	1058	0	797	141	1046	0	854	105	773	240	863	129	788	205	910	132	1043	0
41	1011	0	667	361	840	182	895	116	975	0	964	0	1030	0	817	169	936	0	861	114	721	238	783	148	838	194	897	98	965	0
42	984	0	997	0	988	0	1027	0	801	203	870	134	980	0	1062	0	954	0	854	124	861	125	1022	0	987	0	857	111	978	0
43	984	0	1003	0	1021	0	962	0	782	178	850	114	1002	0	998	0	960	0	901	134	915	117	989	0	1060	0	899	116	981	0
44	1047	0	669	366	813	176	878	84	970	0	991	0	988	0	804	178	971	0	887	115	745	254	812	153	812	213	905	99	985	0
45	956	0	610	375	500	548	902	94	977	0	861	127	975	0	735	293	699	308	757	267	786	242	614	388	838	214	857	102	771	238
46	1045	0	883	127	1023	0	1006	0	823	223	901	118	984	0	892	110	1039	0	926	120	956	97	1009	0	866	117	782	224	972	0
47	980	0	979	0	1006	0	1038	0	804	212	849	115	1038	0	1028	0	1006	0	847	136	937	106	997	0	978	0	848	144	992	0
48	1008	0	999	0	967	0	1006	0	787	222	887	119	1000	0	1013	0	989	0	909	110	874	92	1014	0	1008	0	843	120	1001	0
