gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	110	0	101	0	104	0	93	18	99	0	100	13	86	0	99	0	78	7	81	13
1	76	17	101	0	107	0	114	0	93	21	70	19	113	0	73	19	85	0	88	0
2	95	0	111	0	93	0	70	18	101	0	71	11	94	0	97	0	90	15	83	7
3	114	0	94	0	94	0	88	19	115	0	86	6	106	0	104	0	86	9	84	11
4	86	0	95	0	105	0	85	13	119	0	69	15	92	0	84	0	76	13	84	8
5	93	0	104	0	126	0	62	16	98	0	84	11	89	0	123	0	96	10	100	9
6	112	0	105	0	100	0	100	0	116	0	75	0	72	5	112	0	108	0	112	0
7	89	20	90	15	98	19	117	0	87	0	100	0	98	0	112	0	73	14	91	5
8	80	15	110	0	94	0	71	28	76	41	68	37	104	0	71	20	81	0	81	15
9	97	0	92	0	124	0	82	0	72	16	78	19	107	0	72	24	110	0	97	0
10	104	0	117	0	123	0	91	23	104	0	76	12	98	0	92	0	79	13	79	5
11	93	0	102	0	115	0	72	26	110	0	106	16	114	0	94	0	87	19	96	9
12	86	0	109	0	116	0	80	9	85	0	73	12	93	0	114	0	104	12	91	7
13	102	0	84	0	104	0	96	0	98	0	99	0	87	11	85	0	112	0	89	0
14	78	16	113	0	94	0	103	0	77	10	65	20	98	0	69	25	90	0	79	0
15	89	0	114	0	100	0	76	18	100	0	96	14	107	0	96	0	86	15	101	14
16	100	0	116	0	109	0	81	0	82	17	67	21	120	0	77	30	93	0	83	0
17	122	0	103	0	80	16	83	0	93	0	82	0	74	17	99	0	115	0	111	0
18	88	15	84	0	97	0	105	0	76	14	73	24	105	0	93	22	95	0	119	0
19	112	0	98	0	104	0	103	15	99	0	88	11	101	0	97	0	85	12	92	16
20	110	0	98	0	120	0	89	0	89	0	105	0	88	10	113	0	89	0	97	0
21	73	22	74	33	100	25	111	0	93	15	94	0	63	28	64	24	83	25	88	13
22	112	0	98	0	94	0	72	12	112	0	68	14	89	0	114	0	96	15	88	10
23	93	0	108	0	111	0	106	0	90	0	103	0	75	10	102	0	96	0	102	0
24	83	21	48	30	73	15	100	0	85	18	109	0	66	30	97	29	87	21	98	12
