gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	78	32	37	54	72	30	94	0	60	27	52	54	65	38	75	34	70	36	73	34	89	31	85	22	74	24	50	54	50	52	75	33	87	6	91	0	88	9	61	37
1	103	0	111	0	80	18	97	0	74	26	90	0	97	7	90	0	118	0	95	11	99	13	91	0	70	24	115	0	102	0	64	25	78	9	84	21	81	35	94	0
2	86	36	39	53	71	32	102	0	77	27	48	50	54	40	69	34	64	48	65	27	80	35	75	21	88	28	39	54	55	55	69	33	98	12	105	0	81	24	71	29
3	110	0	100	0	98	0	80	0	85	5	85	0	81	0	102	0	118	0	103	0	93	0	83	0	97	0	91	0	98	0	74	17	102	0	97	0	73	41	88	0
4	101	0	88	0	84	12	102	0	90	24	103	0	87	5	113	0	83	0	88	6	62	14	103	0	97	25	97	0	97	0	88	15	90	9	82	28	82	20	98	0
5	86	0	98	0	69	14	88	0	90	39	90	0	84	11	85	14	93	0	82	16	80	18	95	0	70	32	108	0	91	0	73	21	74	21	90	26	74	23	87	15
6	98	0	101	0	71	18	111	0	91	21	95	0	83	14	79	11	101	0	84	18	79	18	108	0	80	30	106	0	100	0	70	11	97	20	66	22	61	28	90	17
7	91	0	102	0	81	22	97	0	72	26	108	0	79	12	103	5	102	0	71	29	81	24	104	0	72	24	106	0	118	0	82	18	82	21	89	26	75	34	94	12
8	108	0	73	16	90	0	94	0	99	0	72	29	101	24	88	0	103	0	88	12	79	32	76	27	88	0	72	28	108	0	104	0	92	0	92	0	91	0	107	0
9	117	0	101	0	111	0	95	0	109	12	108	0	103	0	98	0	118	0	102	0	85	0	118	0	106	0	87	0	105	0	75	14	108	0	93	0	83	33	95	0
10	75	20	40	56	61	28	85	0	90	23	46	64	61	35	60	41	63	27	76	21	64	29	78	21	75	18	56	49	45	66	64	32	79	8	104	0	67	26	57	48
11	110	0	110	0	101	0	120	0	86	18	89	0	94	0	83	0	101	0	92	0	110	0	106	0	95	0	104	0	95	0	90	18	119	0	101	0	88	21	89	0
12	83	30	49	52	69	35	92	0	84	32	43	43	61	28	65	28	59	36	72	38	75	24	79	28	73	22	52	48	51	33	81	26	90	8	103	0	68	18	63	38
13	104	0	112	0	68	19	91	0	70	27	96	0	109	13	84	14	120	0	84	17	85	20	85	0	72	38	100	0	97	0	78	20	78	22	75	22	71	20	86	22
14	96	0	108	0	77	23	93	0	70	20	116	0	80	12	85	11	87	0	84	22	91	24	103	0	73	20	109	0	90	0	77	19	74	21	83	32	83	24	103	11
15	68	27	108	0	91	0	58	23	114	0	88	0	96	0	89	0	99	0	125	0	101	0	92	22	106	0	106	0	99	0	100	0	88	25	88	0	116	0	114	0
16	115	0	87	0	72	0	87	0	81	10	93	0	92	0	108	0	87	0	101	0	110	0	94	0	71	0	106	0	105	0	97	10	88	0	105	0	81	23	88	0
17	96	0	102	0	85	23	113	0	55	25	113	0	89	14	89	18	103	0	93	18	83	13	90	0	75	27	115	0	116	0	81	19	80	21	72	17	76	28	86	14
18	93	29	62	50	59	26	113	0	82	35	46	42	69	46	73	41	59	22	71	37	63	35	83	20	75	32	43	52	46	55	71	37	85	6	96	0	99	15	60	50
19	66	26	47	59	71	29	100	0	89	28	60	52	51	24	61	47	81	37	57	37	70	32	63	29	96	17	52	48	45	39	94	29	88	8	114	0	72	20	60	44
20	100	0	95	0	82	0	94	0	87	19	120	0	90	0	97	0	88	0	109	0	96	0	107	0	82	0	114	0	104	0	62	24	100	0	103	0	83	24	111	0
21	90	0	97	0	86	9	75	0	98	21	101	0	104	9	89	14	103	0	70	19	87	28	100	0	69	30	114	0	92	0	85	20	66	20	83	19	76	25	87	10
22	87	26	116	0	96	0	51	52	101	0	87	0	109	0	105	0	94	9	101	0	114	0	92	22	105	0	108	0	114	0	110	0	80	11	74	25	88	0	93	0
23	104	0	95	0	105	0	92	0	66	9	80	0	105	0	94	0	116	0	90	0	106	0	87	0	98	0	90	0	88	0	70	23	100	0	102	0	80	25	117	0
24	105	0	83	0	93	0	118	0	60	9	102	0	87	0	100	0	90	0	86	0	82	0	103	0	81	0	100	0	96	0	71	21	99	0	101	0	74	20	105	0
25	79	29	46	53	59	43	88	0	64	39	52	52	51	54	45	58	63	19	46	59	42	47	87	23	83	25	67	55	61	36	44	42	70	20	102	16	74	28	61	61
26	109	0	97	0	104	0	97	0	71	9	112	0	90	0	101	0	107	0	110	0	103	0	106	0	103	0	99	0	118	0	71	16	90	0	101	0	53	36	110	0
27	88	0	96	0	70	27	99	0	82	30	108	0	87	7	108	14	103	0	77	19	89	13	94	0	74	28	106	0	104	0	81	16	76	16	72	21	86	26	94	13
28	103	0	94	0	78	20	104	0	80	31	96	0	79	7	84	0	93	0	79	16	94	25	97	0	65	22	94	0	108	0	78	25	86	18	80	25	64	24	110	0
29	85	0	103	0	70	16	107	0	75	23	94	0	93	4	98	0	119	0	97	14	99	18	96	0	67	31	99	0	108	0	71	22	93	3	78	20	73	30	97	0
30	95	0	104	0	90	0	95	0	72	9	94	0	89	0	89	0	94	0	91	0	98	0	108	0	102	0	108	0	108	0	83	11	120	0	74	0	74	25	102	0
31	109	0	113	0	100	0	72	0	74	16	109	0	91	0	85	0	96	0	113	0	78	0	100	0	108	0	98	0	103	0	78	20	97	0	99	0	61	29	93	0
32	72	23	108	0	90	0	76	32	108	0	109	0	101	0	91	0	104	0	104	0	96	0	74	13	99	0	101	0	88	0	111	0	87	15	117	0	93	0	109	0
33	105	0	94	0	80	26	115	0	65	20	92	0	99	13	88	14	114	0	83	14	84	11	97	0	73	23	106	0	105	0	72	17	80	25	81	28	64	29	87	12
34	97	0	110	0	95	25	99	0	64	22	114	0	85	9	93	8	108	0	93	28	58	19	102	0	61	25	113	0	98	0	89	14	86	26	67	19	80	28	84	13
35	116	0	98	0	94	0	88	0	84	8	114	0	88	0	105	0	75	0	108	0	92	0	108	0	109	0	76	0	94	0	74	22	95	0	84	0	71	30	104	0
36	76	19	50	48	79	32	95	0	72	33	47	45	48	47	58	32	67	38	75	37	72	31	76	23	76	21	54	50	38	55	79	42	92	7	103	0	71	18	71	33
37	95	0	99	0	106	0	107	0	89	10	109	0	99	0	88	0	102	0	102	0	91	0	105	0	95	0	90	0	108	0	94	15	95	0	99	0	69	24	94	0
38	74	31	48	40	67	27	107	0	73	27	62	52	63	53	59	28	59	38	74	28	57	34	68	23	71	27	60	42	55	48	56	35	101	13	103	0	79	21	61	47
39	74	28	99	0	83	0	46	48	84	0	98	0	110	0	112	0	83	9	105	0	96	0	77	27	96	0	108	0	95	0	121	0	74	18	72	28	108	0	102	0
40	95	0	99	0	75	18	122	0	84	24	107	0	77	15	93	0	108	0	78	15	79	19	102	0	71	23	80	0	106	0	69	17	96	12	69	25	79	33	102	0
41	84	0	101	0	96	17	101	0	72	29	105	0	94	13	78	13	81	0	81	22	79	14	96	0	91	23	90	0	112	0	76	20	80	27	75	27	64	22	84	14
42	59	33	55	59	73	44	90	0	82	18	42	46	66	36	48	48	74	40	85	32	66	36	74	22	78	28	42	46	43	55	74	35	93	10	97	0	70	23	74	45
43	90	0	101	0	99	0	114	0	78	13	91	0	101	0	98	0	107	0	105	0	87	0	93	0	94	0	102	0	101	0	66	21	88	0	97	0	66	25	80	0
44	103	0	91	0	84	0	77	0	81	9	115	0	111	0	123	0	96	0	94	0	90	0	98	0	100	0	106	0	98	0	71	12	107	0	118	0	69	32	105	0
45	126	0	93	0	73	19	113	0	88	24	83	0	79	11	88	9	120	0	82	23	95	27	123	0	57	25	102	0	103	0	88	20	77	21	75	29	78	17	82	12
46	63	24	82	0	102	0	72	27	99	0	94	0	111	0	92	0	109	0	91	0	108	0	70	22	87	0	80	0	82	0	106	0	80	15	98	0	97	0	101	0
47	94	0	107	0	71	22	93	0	79	22	90	0	83	13	111	0	105	0	97	15	65	22	119	0	77	27	99	0	129	0	89	22	84	12	68	18	59	32	100	0
48	103	0	92	0	82	17	98	0	72	25	87	0	78	7	81	14	88	0	90	12	84	18	92	0	78	34	104	0	106	0	73	29	74	23	75	27	84	28	91	13
49	96	0	72	27	96	0	107	0	84	10	57	42	89	20	89	15	84	10	71	33	66	46	81	23	110	0	70	19	72	23	115	0	77	0	104	0	106	0	78	12
50	90	0	94	0	87	22	109	0	78	12	113	0	80	9	84	22	104	0	78	15	76	14	85	0	62	28	106	0	100	0	75	19	82	23	88	19	78	34	93	10
51	98	0	111	0	97	19	100	0	80	27	87	0	103	8	94	0	100	0	92	7	89	16	81	0	67	28	99	0	103	0	74	19	101	6	82	19	73	17	108	0
52	63	21	98	0	88	0	56	50	98	0	87	0	118	0	92	0	80	12	104	0	113	0	77	26	106	0	91	0	84	0	96	0	94	17	88	24	86	0	100	0
53	58	35	46	49	83	31	105	0	79	20	53	59	60	42	49	37	57	33	58	24	72	26	64	26	73	27	51	50	43	46	72	33	94	9	101	0	63	28	65	27
54	75	22	50	41	61	25	95	0	83	18	58	38	70	43	57	43	49	36	65	22	61	30	75	24	83	25	50	48	54	36	64	37	75	13	73	0	66	25	63	39
55	108	0	122	0	98	0	104	0	92	8	117	0	102	0	92	0	108	0	90	0	102	0	114	0	91	0	97	0	93	0	66	18	96	0	95	0	69	24	107	0
56	109	0	109	0	87	28	86	0	88	15	87	0	97	13	85	13	95	0	75	22	87	24	92	0	77	32	104	0	115	0	78	13	80	23	84	15	78	21	84	16
57	95	0	100	0	63	24	91	0	101	27	110	0	73	13	87	12	95	0	73	19	87	20	92	0	86	32	77	0	87	0	79	13	70	24	82	27	63	24	77	6
58	99	0	81	40	69	23	112	0	62	40	45	59	65	24	60	23	81	13	48	38	44	47	79	19	88	28	45	43	70	31	84	13	78	23	73	23	65	18	77	23
59	128	0	103	0	64	18	106	0	78	17	112	0	89	5	89	14	94	0	62	20	83	17	109	0	67	25	109	0	107	0	94	24	70	16	89	27	63	31	99	13
60	122	0	103	0	86	19	110	0	75	27	102	0	77	13	83	9	91	0	76	20	75	10	90	0	74	27	101	0	86	0	83	15	76	33	64	16	72	26	80	7
61	95	0	92	0	80	14	107	0	77	22	102	0	82	13	76	15	96	0	80	25	92	20	97	0	72	23	93	0	109	0	84	23	78	24	61	18	80	32	81	13
62	58	29	47	55	75	27	103	0	72	26	43	50	72	42	63	41	63	26	72	30	70	22	68	22	73	20	56	52	47	54	77	43	110	5	100	0	75	21	64	51
63	69	0	103	0	85	14	100	0	73	24	93	0	94	11	92	0	91	0	92	13	79	22	106	0	81	29	109	0	89	0	78	13	84	11	52	24	68	24	106	0
64	71	32	59	49	70	28	90	0	66	20	51	51	53	40	66	32	59	41	60	18	63	27	79	22	71	23	50	43	53	61	62	28	80	12	91	0	69	17	62	40
65	111	0	99	0	92	0	109	0	98	11	112	0	97	0	91	0	113	0	99	0	100	0	109	0	107	0	105	0	83	0	85	17	94	0	106	0	69	24	99	0
66	97	0	109	0	121	0	107	0	83	13	107	0	80	0	91	0	88	0	112	0	95	0	109	0	119	0	80	0	106	0	87	10	94	0	99	0	88	31	91	0
67	100	0	94	0	63	25	118	0	78	29	97	0	85	15	73	12	107	0	90	17	80	20	125	0	66	21	101	0	109	0	92	25	75	14	90	21	85	22	92	9
68	115	0	99	0	108	0	108	0	87	12	87	0	121	0	99	0	103	0	114	0	122	0	102	0	95	0	94	0	94	0	103	20	98	0	91	0	70	22	95	0
69	66	34	56	38	73	32	98	0	79	12	56	59	65	26	69	47	63	40	74	21	61	37	68	23	103	29	40	48	61	52	79	35	85	12	96	0	71	14	72	34
70	89	0	102	0	101	0	118	0	80	14	83	0	104	0	111	0	94	0	102	0	83	0	111	0	100	0	101	0	112	0	71	22	88	0	96	0	83	25	90	0
71	103	0	98	0	79	16	93	0	72	24	102	0	81	12	121	0	110	0	80	6	101	25	92	0	87	22	95	0	87	0	77	18	92	11	82	28	84	19	102	0
72	82	22	87	0	104	0	82	27	92	0	128	0	101	0	97	0	101	0	91	0	115	0	77	30	92	0	90	0	124	0	96	0	106	13	116	0	97	0	112	0
73	69	28	118	0	104	0	68	19	110	0	86	0	110	0	97	0	97	0	94	0	87	0	72	33	102	0	86	0	93	0	97	0	101	23	85	0	100	0	104	0
74	104	0	93	0	69	22	99	0	69	34	87	0	93	10	111	18	107	0	86	14	75	27	91	0	91	24	120	0	100	0	77	20	79	15	69	23	83	25	99	12
75	74	23	48	47	73	35	109	0	79	20	49	52	69	41	49	50	75	36	75	17	78	39	84	33	95	19	58	45	54	51	54	44	93	10	89	0	81	13	59	31
76	84	0	114	0	67	21	99	0	79	21	106	0	82	13	87	7	114	0	67	23	97	16	112	0	69	27	86	0	107	0	92	12	66	26	84	27	78	31	88	17
77	101	0	106	0	81	0	109	0	81	10	106	0	111	0	74	0	98	0	91	0	107	0	110	0	107	0	114	0	86	0	80	25	114	0	88	0	71	28	88	0
78	92	0	98	0	77	18	80	0	72	24	116	0	82	11	64	9	90	0	77	24	74	24	105	0	77	24	87	0	71	0	97	23	73	13	64	27	68	25	91	12
79	96	0	99	0	76	18	95	0	68	15	100	0	87	8	89	12	99	0	81	15	71	21	109	0	63	26	95	0	95	0	79	31	73	18	78	21	76	34	77	10
80	97	0	78	22	93	0	120	0	86	7	58	47	91	15	81	21	82	17	73	33	60	26	67	23	101	0	88	21	62	30	93	0	117	0	95	0	89	0	85	17
81	72	27	44	46	67	36	94	0	67	31	51	50	58	37	67	32	68	35	73	24	71	37	82	17	83	28	42	44	56	61	75	35	86	6	91	0	77	28	76	31
82	105	0	102	0	72	24	108	0	71	26	81	0	107	13	116	0	106	0	89	9	92	19	94	0	74	18	127	0	106	0	63	18	93	8	88	28	73	23	108	0
83	90	0	81	0	99	0	97	0	76	16	102	0	92	0	96	0	93	0	110	0	108	0	103	0	97	0	110	0	115	0	95	22	92	0	101	0	84	29	100	0
84	92	0	96	0	74	23	94	0	73	19	96	0	85	11	104	0	89	0	93	13	78	21	115	0	73	20	100	0	109	0	70	22	71	13	67	22	66	24	104	0
85	92	0	102	0	95	0	97	0	86	14	122	0	97	0	84	0	87	0	94	0	84	0	108	0	97	0	96	0	101	0	91	17	87	0	87	0	89	26	92	0
86	99	0	101	0	97	21	96	0	77	22	94	0	66	15	108	0	110	0	86	10	85	15	81	0	69	27	96	0	102	0	81	22	78	9	86	14	54	32	91	0
87	113	0	112	0	115	0	96	0	84	12	119	0	83	0	93	0	85	0	91	0	120	0	103	0	94	0	115	0	89	0	71	15	103	0	90	0	74	27	100	0
88	102	0	105	0	78	17	105	0	70	24	94	0	71	14	117	0	101	0	97	11	66	26	85	0	58	21	101	0	109	0	91	20	89	11	82	22	65	25	97	0
89	83	0	84	0	70	15	92	0	72	24	105	0	96	12	93	16	96	0	86	18	82	13	96	0	57	22	80	0	85	0	91	22	92	22	68	18	79	38	97	9
90	62	38	46	46	61	37	94	0	68	31	51	48	63	37	58	35	72	47	66	24	80	32	60	22	89	34	61	40	48	48	70	32	88	9	94	0	100	17	52	35
91	95	0	100	0	99	0	89	0	85	15	96	0	99	0	87	0	113	0	101	0	106	0	102	0	98	0	103	0	115	0	84	13	84	0	101	0	79	24	101	0
92	96	0	102	0	92	16	96	0	75	27	96	0	84	11	102	0	104	0	100	14	56	24	95	0	68	38	111	0	103	0	81	27	77	10	71	24	83	34	89	0
93	91	0	68	45	88	15	100	0	61	48	44	72	58	30	59	29	85	10	60	53	49	50	87	24	73	17	46	53	76	35	72	15	93	27	82	29	78	23	71	25
94	87	0	97	0	92	19	106	0	92	28	102	0	99	14	89	0	97	0	87	8	86	15	111	0	82	23	108	0	93	0	78	23	77	7	75	23	72	40	100	0
95	114	0	94	0	73	15	88	0	70	27	98	0	81	18	84	13	103	0	69	18	75	15	105	0	65	27	88	0	100	0	84	25	77	24	67	21	75	26	87	13
96	107	0	103	0	110	0	88	0	71	17	97	0	109	0	90	0	83	0	85	0	82	0	92	0	107	0	110	0	99	0	71	19	103	0	94	0	91	33	112	0
97	88	0	97	0	85	24	91	0	82	30	111	0	86	11	80	0	83	0	97	6	80	15	102	0	75	26	102	0	99	0	72	25	89	9	79	29	64	18	94	0
98	74	0	86	0	83	19	104	0	77	25	97	0	91	17	89	0	100	0	107	10	74	25	107	0	58	18	100	0	95	0	80	20	87	8	68	24	68	30	116	0
99	114	0	109	0	96	22	89	0	77	12	105	0	83	8	91	8	109	0	77	27	87	20	98	0	63	30	125	0	100	0	70	21	85	29	81	18	79	26	82	12
