gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	90	0	96	0	100	0	77	17	69	28	111	0	113	0	86	0	71	12	99	0	92	0	88	11	108	0	95	0	97	16	114	0	81	15	109	0	79	9	98	0
1	85	8	90	0	108	0	82	16	64	21	65	23	83	11	102	0	86	16	87	0	68	35	59	20	67	38	98	0	76	24	60	14	76	15	82	26	85	7	107	0
2	66	35	79	30	55	62	51	37	85	18	62	26	62	35	60	62	71	41	56	49	78	29	66	31	76	18	54	51	83	10	76	27	73	29	89	19	76	17	61	45
3	87	0	93	0	107	0	101	14	63	20	90	0	100	0	106	0	86	9	111	0	111	0	97	11	116	0	106	0	73	16	103	0	71	15	88	0	87	10	94	0
4	87	12	99	0	101	0	90	10	71	25	75	24	83	9	99	0	77	16	101	0	71	35	80	28	80	27	78	0	79	28	62	21	84	13	69	19	96	8	104	0
5	83	0	99	0	75	25	119	0	78	0	88	0	87	0	88	13	74	18	90	21	98	0	119	0	91	27	90	0	94	0	111	0	101	0	98	0	77	16	105	0
6	83	14	64	23	87	0	70	16	77	32	90	24	72	13	105	0	96	13	101	0	69	24	67	20	76	30	119	0	64	31	76	23	97	11	69	22	83	22	98	0
7	77	16	110	0	91	0	76	15	86	21	75	27	77	14	93	0	81	16	86	0	60	22	79	29	70	27	91	0	80	24	78	23	110	18	70	28	88	14	115	0
8	86	18	86	0	92	0	73	15	96	0	80	12	94	8	92	0	106	0	89	21	91	0	82	14	107	0	93	13	108	0	94	0	109	0	82	0	93	0	101	0
9	87	12	99	0	90	0	90	0	92	0	85	15	95	0	98	0	115	0	111	0	77	31	85	0	110	0	103	0	107	0	91	0	98	0	91	0	109	0	101	0
10	88	14	91	0	104	0	101	0	112	0	97	8	88	0	104	0	89	0	92	0	58	31	97	0	97	0	98	0	104	0	105	0	105	0	100	0	97	0	100	0
11	103	0	105	0	119	0	76	17	90	20	93	0	92	0	97	0	92	16	88	0	101	0	79	13	100	0	110	0	88	10	107	0	66	12	101	0	77	16	92	0
12	89	15	106	0	117	0	77	12	70	22	68	22	81	17	105	0	99	23	81	0	81	25	83	32	75	28	96	0	59	27	93	20	94	15	68	24	85	6	103	0
13	50	34	82	19	55	47	73	25	59	24	78	29	67	43	36	47	59	31	57	42	74	16	62	26	89	16	43	55	80	9	71	25	71	42	84	24	73	22	45	45
14	99	0	94	0	108	0	101	0	108	0	86	8	76	27	91	0	80	0	101	0	99	0	95	0	96	0	100	0	111	0	103	0	81	16	109	0	95	0	109	0
15	61	35	73	17	44	53	62	33	77	32	73	28	76	25	52	50	59	44	56	40	73	22	66	28	101	17	61	47	80	7	81	26	65	34	100	14	68	16	49	54
16	100	9	78	29	100	0	71	16	81	22	78	26	89	22	98	0	92	14	111	0	53	38	70	24	75	24	95	0	75	35	79	22	87	7	81	48	65	28	90	0
17	97	17	95	0	110	0	77	21	95	0	79	20	69	14	96	0	102	0	79	27	94	0	91	14	109	0	99	19	101	0	95	0	90	0	112	0	111	0	91	0
18	57	27	69	27	38	51	63	43	77	25	84	24	57	37	50	64	66	38	48	49	81	15	85	27	77	36	47	48	77	16	59	27	85	45	69	28	76	30	52	47
19	78	15	96	0	97	0	95	0	105	0	86	16	104	0	92	0	97	0	97	0	69	26	94	0	98	0	104	0	95	0	88	0	107	0	94	0	122	0	100	0
20	82	22	103	0	102	0	70	17	97	0	72	15	75	8	103	0	109	0	72	11	82	0	77	16	107	0	92	23	109	0	128	0	104	0	95	0	87	0	110	0
21	98	20	101	0	93	0	82	15	82	19	69	31	91	10	98	0	72	27	94	0	77	30	80	19	72	26	113	0	76	22	82	21	93	12	63	29	98	11	104	0
22	82	31	73	31	61	50	66	31	72	25	92	16	39	32	58	51	57	34	50	48	71	17	74	28	82	23	57	49	88	10	67	33	63	33	76	20	77	21	39	55
23	92	22	92	0	107	0	73	20	108	0	92	13	100	13	100	0	88	0	65	17	115	0	92	21	97	0	93	14	113	0	79	0	110	0	107	0	95	0	104	0
24	98	0	105	0	100	0	94	0	89	0	71	11	65	16	94	0	108	0	107	0	93	0	113	0	122	0	107	0	103	0	121	0	72	6	95	0	115	0	94	0
25	91	15	81	0	87	0	92	0	104	0	71	8	109	0	100	0	102	0	90	0	52	32	121	0	105	0	104	0	115	0	99	0	83	0	119	0	98	0	111	0
26	85	8	76	30	114	0	80	22	72	24	79	22	79	13	103	0	82	11	113	0	65	23	68	34	78	24	84	0	69	44	81	35	77	15	66	29	79	29	99	0
27	81	24	102	0	101	0	86	16	95	0	83	11	73	18	112	0	96	0	84	22	99	0	84	18	107	0	86	21	96	0	86	0	116	0	97	0	101	0	102	0
28	87	17	101	0	100	0	86	14	93	0	75	11	82	12	96	0	112	0	82	17	99	0	77	14	99	0	90	16	101	0	96	0	104	0	110	0	99	0	109	0
29	73	22	105	0	101	0	79	17	63	35	104	0	96	0	93	18	74	22	85	0	102	0	93	0	95	0	101	0	101	0	104	0	99	0	115	0	86	21	105	0
30	72	31	61	23	56	65	65	31	83	24	78	27	59	42	51	54	61	34	42	51	66	18	66	25	91	22	64	53	96	13	74	21	68	32	68	28	64	21	40	43
31	87	17	75	37	116	0	81	10	88	19	78	24	89	17	112	0	88	10	97	0	87	30	84	30	97	24	104	0	68	30	76	17	100	14	72	36	78	28	116	0
32	62	39	82	20	50	49	59	34	74	29	73	23	59	43	42	44	61	38	45	48	81	19	86	26	77	22	58	46	95	4	68	33	58	30	81	19	67	38	49	46
33	79	12	72	31	98	0	70	21	74	21	60	34	83	15	91	0	70	8	92	0	61	31	70	23	88	28	97	0	58	39	90	22	79	10	62	30	80	21	101	0
34	87	0	99	0	98	0	89	0	119	0	96	16	80	17	85	0	99	0	110	0	98	0	106	0	104	0	93	0	110	0	94	0	78	15	117	0	86	0	93	0
35	90	14	98	0	116	0	74	16	95	0	80	10	74	14	97	0	106	0	64	17	105	0	91	25	95	0	83	14	111	0	109	0	110	0	78	0	114	0	111	0
36	84	10	76	24	106	0	100	19	96	18	78	28	95	19	113	0	101	12	105	0	70	28	73	32	84	14	87	0	55	34	86	27	102	18	75	20	79	18	102	0
37	65	22	97	0	102	0	86	23	63	21	101	0	103	0	72	26	86	16	86	0	117	0	99	0	95	0	103	0	101	0	104	0	94	0	95	0	77	11	113	0
38	88	12	95	0	111	0	91	0	87	0	85	17	81	0	90	0	115	0	85	0	69	32	101	0	91	0	107	0	90	0	100	0	89	0	113	0	96	0	89	0
39	56	39	89	23	48	58	55	35	71	35	85	24	67	36	43	50	74	27	55	51	78	22	77	20	77	33	57	46	88	6	66	31	63	32	71	25	87	33	58	42
40	76	52	75	19	68	58	64	39	69	24	90	24	58	37	52	46	67	36	55	47	72	19	85	27	59	15	53	71	93	11	76	34	74	29	87	26	82	29	48	45
41	60	33	61	27	45	47	65	39	76	27	78	19	58	34	57	50	69	46	45	53	82	27	80	29	72	29	51	54	98	12	86	26	63	43	82	17	75	25	47	37
42	65	25	84	20	48	49	65	40	80	30	72	30	64	44	50	36	68	37	55	52	85	23	66	17	69	17	45	54	84	7	70	30	64	36	92	19	65	26	42	58
43	77	16	122	0	114	0	94	17	102	0	83	9	74	16	100	0	102	0	72	13	84	0	95	13	108	0	82	13	109	0	104	0	98	0	79	0	99	0	96	0
44	69	50	68	30	38	49	73	34	70	16	79	22	58	32	46	56	55	40	50	54	85	26	71	25	79	33	48	55	95	9	70	35	66	45	79	25	68	35	57	45
45	90	11	71	35	103	0	89	15	74	16	73	24	80	18	98	0	98	13	111	0	83	33	83	26	92	27	85	0	60	37	78	19	80	13	81	19	74	18	98	0
46	70	32	81	19	60	54	59	33	86	23	82	25	67	59	51	52	72	36	46	56	78	28	69	19	65	25	55	49	87	5	74	31	74	37	81	15	83	22	45	61
