gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	108	0	84	10	95	0	98	0	47	59	109	0	108	0	115	0	71	20	83	11	86	0	97	15	92	21	80	22	54	42	87	0	96	10	102	0	120	0	75	26
1	116	0	81	0	102	0	94	0	75	28	123	0	89	0	86	0	108	0	96	0	91	0	93	0	91	0	93	0	57	29	83	0	95	0	93	0	106	0	81	0
2	95	0	86	12	87	0	114	0	51	51	100	0	109	0	104	0	69	16	89	15	105	0	73	19	79	14	78	19	48	47	95	0	76	18	91	0	103	0	67	26
3	101	0	91	14	104	0	120	0	37	46	101	0	103	0	111	0	85	21	96	14	111	0	81	15	93	18	63	14	57	41	89	0	76	14	107	0	97	0	73	10
4	84	0	99	0	81	14	115	0	106	0	100	11	85	29	92	9	88	13	109	0	107	0	72	16	89	15	105	0	96	0	100	0	75	0	99	0	96	0	117	0
5	93	0	88	16	92	0	91	0	39	42	75	0	98	0	122	0	93	23	110	9	92	0	91	22	92	18	85	27	68	61	107	0	94	19	93	0	102	0	81	20
6	56	40	69	24	76	35	60	42	104	0	53	34	82	15	69	38	78	10	68	40	47	39	82	17	88	15	79	28	114	0	80	28	59	40	56	58	52	40	75	23
7	85	23	101	0	72	30	75	33	102	0	71	17	104	0	124	0	95	0	108	0	81	21	107	0	92	0	116	0	103	0	90	0	94	13	79	18	67	19	108	0
8	106	0	89	0	73	23	95	0	87	0	92	6	71	28	85	13	83	17	103	0	114	0	85	20	83	12	114	0	106	0	107	0	111	0	115	0	106	0	105	0
9	105	0	88	14	106	0	102	0	41	48	91	0	104	0	104	0	65	19	85	15	102	0	68	9	79	14	72	24	50	43	98	0	92	14	93	0	102	0	82	17
10	81	13	104	0	73	28	67	22	95	0	75	12	105	0	97	0	106	0	97	0	80	17	100	0	104	0	91	0	87	0	102	0	79	14	79	12	71	28	91	0
11	114	0	105	0	51	32	88	13	92	0	100	21	103	0	104	0	74	0	93	0	111	0	102	0	101	0	102	0	98	0	87	0	110	0	107	0	67	17	94	0
12	41	50	80	34	69	32	50	36	88	0	71	42	84	20	73	41	82	13	73	30	53	64	78	15	81	19	81	33	102	0	68	27	70	39	64	59	39	44	76	34
13	85	14	90	16	91	0	85	0	109	0	104	0	92	0	91	0	98	0	69	12	79	18	106	0	106	0	77	27	96	0	86	0	95	0	88	19	110	0	80	31
14	79	19	115	0	92	27	65	29	101	0	78	12	97	0	95	0	92	0	94	0	83	20	106	0	113	0	91	0	93	0	88	0	75	18	78	12	76	34	93	0
15	100	0	102	0	70	22	88	10	107	0	85	15	115	0	105	0	94	0	110	0	129	0	106	0	90	0	98	0	88	0	103	0	111	0	95	0	67	23	92	0
16	99	0	74	17	114	0	120	0	53	40	76	0	106	0	93	0	85	28	77	15	126	0	77	20	71	12	89	17	49	49	106	0	94	13	114	0	91	0	76	19
17	65	46	64	27	73	22	68	28	92	0	65	27	103	0	73	20	97	0	82	23	43	42	97	17	89	20	64	37	98	0	72	22	68	26	49	51	40	51	84	19
18	91	0	89	0	81	14	95	0	84	0	94	11	80	29	74	14	74	15	94	0	98	0	90	9	105	11	88	0	107	0	96	0	91	0	106	0	81	0	82	0
19	108	0	80	10	101	0	114	0	44	52	100	0	94	0	95	0	70	27	94	12	122	0	94	19	88	19	73	22	52	53	122	0	71	9	115	0	113	0	77	20
20	104	0	82	10	98	0	104	0	47	51	103	0	101	0	100	0	91	22	87	11	101	0	79	11	74	12	77	15	53	39	95	0	87	8	125	0	109	0	82	26
21	114	0	93	0	77	0	97	0	97	0	81	24	86	0	96	0	96	0	98	0	76	18	76	16	109	0	101	0	109	0	85	0	89	16	97	11	68	18	103	0
22	97	0	89	12	107	0	97	0	45	42	100	0	97	0	108	0	77	18	96	15	95	0	88	11	77	16	74	20	47	45	109	0	72	13	74	0	111	0	77	25
23	98	0	95	0	103	0	95	0	80	32	94	0	78	0	97	0	85	0	98	0	115	0	117	0	103	0	97	0	66	23	101	0	86	0	109	0	95	0	90	0
24	96	0	89	8	133	0	109	0	52	45	91	0	99	0	90	0	71	12	96	13	117	0	80	15	82	14	90	23	47	51	90	0	76	11	104	0	92	0	81	28
25	105	0	95	0	84	20	91	0	106	0	77	8	81	23	90	17	82	13	108	0	106	0	81	12	99	17	91	0	97	0	98	0	107	0	110	0	118	0	92	0
26	77	0	98	5	102	0	88	0	64	49	94	0	105	0	88	0	98	25	99	9	101	0	83	23	85	11	67	25	46	46	95	0	74	7	82	0	110	0	70	22
27	102	0	108	0	105	0	104	0	93	0	80	14	99	0	84	0	92	0	116	0	83	19	89	23	107	0	114	0	96	0	95	0	96	13	89	7	75	19	100	0
28	92	0	123	0	112	0	89	0	119	0	78	15	95	0	86	0	100	0	98	0	71	11	76	19	116	0	100	0	106	0	107	0	92	13	110	15	65	20	81	0
29	103	0	99	0	102	0	118	0	82	21	110	0	103	0	82	0	96	0	105	0	99	0	88	0	96	0	102	0	67	36	79	0	115	0	113	0	98	0	95	0
30	64	45	75	31	70	22	74	28	97	0	73	36	94	0	80	28	115	0	84	32	49	51	69	16	75	14	65	30	106	0	85	22	82	31	40	51	52	39	70	37
31	98	0	86	5	118	0	106	0	61	47	93	0	125	0	90	0	75	15	90	13	105	0	85	15	73	25	80	26	47	55	85	0	70	16	112	0	107	0	83	30
32	44	53	58	19	61	20	70	43	109	0	66	42	76	27	57	46	89	21	79	38	49	40	92	23	91	24	66	28	89	0	94	28	67	47	44	46	54	54	84	27
33	105	8	98	16	85	0	115	0	110	0	104	0	102	0	93	0	99	0	82	14	94	12	91	0	97	0	61	27	110	0	105	0	105	0	84	14	89	0	75	22
34	46	51	67	30	72	28	50	44	97	0	51	37	69	22	69	34	90	12	61	47	46	48	89	19	91	13	64	27	92	0	83	25	68	46	50	53	46	64	71	40
35	55	43	79	27	69	32	75	35	96	0	52	40	87	0	75	19	101	0	64	20	54	49	90	17	77	21	71	26	107	0	80	31	69	22	35	69	54	53	69	25
36	109	0	107	10	96	0	89	0	61	46	113	0	86	0	105	0	88	20	80	10	101	0	78	21	64	14	79	29	48	58	98	0	94	8	90	0	106	0	82	21
37	98	0	84	12	83	0	103	0	46	35	98	0	88	0	85	0	74	22	78	18	106	0	73	20	95	19	94	28	42	53	78	0	94	12	105	0	126	0	83	23
38	101	12	84	9	95	0	102	0	100	0	103	0	121	0	86	0	93	0	77	15	69	13	101	0	92	0	83	26	116	0	101	0	97	0	87	18	79	0	66	39
39	85	15	83	9	94	0	102	0	106	0	107	0	99	0	93	0	94	0	65	16	75	19	95	0	99	0	87	30	85	0	104	0	98	0	103	7	100	0	64	27
40	113	0	99	13	113	0	94	0	48	48	93	0	106	0	93	0	90	22	90	13	112	0	74	13	82	17	81	22	39	39	96	0	91	11	106	0	110	0	90	28
41	72	38	64	34	67	25	84	30	105	0	75	26	111	0	80	16	90	0	67	27	52	38	83	18	88	15	69	34	107	0	86	32	56	17	51	38	49	56	66	32
42	45	52	43	43	55	47	44	45	42	58	59	59	60	57	55	53	48	53	60	45	48	51	54	46	51	46	57	57	43	58	53	56	44	38	38	54	46	30	69	47
43	104	0	86	11	105	0	109	0	50	39	91	0	91	0	95	0	69	24	84	9	84	0	72	15	70	20	101	27	40	53	96	0	101	11	101	0	92	0	79	22
44	81	9	87	10	106	0	107	0	113	0	132	0	105	0	79	0	98	0	79	14	83	10	112	0	92	0	75	23	95	0	108	0	97	0	84	12	106	0	92	27
45	81	11	110	0	88	20	72	26	94	0	74	20	86	0	107	0	129	0	102	0	70	14	103	0	93	0	88	0	95	0	100	0	96	13	83	11	78	23	113	0
46	107	0	86	13	90	0	86	0	57	46	105	0	96	0	99	0	86	24	83	14	91	0	74	14	70	18	78	22	45	49	100	0	82	9	90	0	99	0	94	20
47	89	18	97	0	63	24	74	28	86	0	96	15	90	0	98	0	105	0	106	0	75	21	115	0	87	0	103	0	110	0	112	0	91	15	100	17	77	41	95	0
48	99	0	103	0	75	25	76	15	109	0	93	10	99	0	93	0	98	0	105	0	92	0	103	0	95	0	105	0	112	0	95	0	99	0	104	0	66	26	90	0
49	51	39	60	20	63	20	79	34	91	0	65	30	93	0	82	19	104	0	56	27	53	55	85	22	81	24	72	29	100	0	73	29	77	22	59	53	59	63	76	18
50	109	0	96	0	100	0	90	0	98	0	94	9	120	0	97	0	105	0	84	0	88	7	77	17	107	0	108	0	109	0	100	0	94	9	79	13	94	26	105	0
51	45	46	75	27	69	28	81	46	90	0	59	40	84	36	84	31	90	9	56	45	53	50	72	19	79	19	85	29	107	0	66	20	68	35	63	42	55	53	73	28
52	77	0	112	0	72	29	99	9	101	0	82	16	104	0	92	0	100	0	101	0	92	0	121	0	103	0	100	0	114	0	104	0	96	0	100	0	88	27	95	0
53	98	0	78	16	88	0	114	0	62	48	101	0	100	0	86	0	66	20	83	17	95	0	61	18	94	27	79	20	69	46	114	0	78	10	110	0	96	0	70	23
54	42	46	71	28	77	26	78	34	85	0	58	45	56	24	61	36	105	19	58	40	50	50	92	12	90	18	69	36	99	0	81	29	76	32	46	50	62	59	67	25
55	57	60	89	23	73	32	63	31	107	0	64	55	74	21	65	43	81	9	44	45	60	60	80	16	90	13	65	25	88	0	86	25	64	45	62	48	43	52	88	31
56	48	40	47	52	52	43	44	39	61	46	37	49	42	50	59	53	53	45	58	54	39	42	57	43	43	66	52	60	40	64	41	35	31	56	46	50	45	51	58	50
57	82	16	77	15	89	0	83	0	108	0	98	0	116	0	105	0	106	0	82	14	79	13	105	0	92	0	70	26	104	0	106	0	99	0	79	15	97	0	85	21
58	43	53	39	52	46	51	61	45	51	57	41	42	57	48	52	49	42	53	42	42	55	52	49	51	47	56	49	37	60	39	47	50	43	49	49	58	55	49	46	57
59	74	17	84	12	88	0	108	0	99	0	113	0	102	0	97	0	108	0	72	18	89	13	93	0	99	0	74	25	102	0	112	0	85	0	94	15	115	0	67	21
60	59	47	61	26	74	30	75	28	91	0	55	30	99	0	82	26	102	0	76	29	41	53	79	14	89	15	72	32	103	0	57	26	76	36	68	42	41	65	82	35
61	99	0	109	0	75	23	87	15	93	0	83	20	89	0	107	0	88	0	104	0	86	0	99	0	95	0	105	0	104	0	116	0	113	0	106	0	57	17	93	0
62	67	44	68	26	67	29	88	39	100	0	67	45	106	0	66	18	98	0	76	34	48	52	87	21	83	19	85	23	94	0	71	20	73	25	58	48	45	54	70	27
63	98	0	83	14	93	0	98	0	34	65	112	0	119	0	102	0	89	21	89	9	96	0	72	18	86	15	64	20	46	61	97	0	89	15	102	0	93	0	66	23
64	88	0	86	9	103	0	96	0	63	38	83	0	88	0	121	0	77	21	90	16	100	0	71	21	68	19	83	18	63	47	118	0	106	12	83	0	102	0	74	18
65	107	0	91	0	99	0	102	0	63	31	97	0	105	0	115	0	92	0	106	0	87	0	107	0	110	0	77	0	70	23	97	0	100	0	96	0	113	0	103	0
66	89	13	101	0	71	34	67	39	95	0	91	18	90	0	99	0	94	0	108	0	77	27	82	0	92	0	103	0	92	0	78	0	88	19	86	14	74	30	114	0
67	80	19	85	15	115	0	107	0	106	0	107	0	122	0	99	0	103	0	87	20	82	22	93	0	86	0	73	31	91	0	106	0	93	0	88	12	81	0	57	37
68	100	0	104	0	70	33	73	11	109	0	81	20	99	0	101	0	97	0	115	0	96	0	82	0	88	0	98	0	104	0	89	0	89	0	104	0	69	26	86	0
69	58	54	90	24	72	29	81	29	87	0	60	29	107	0	74	28	103	0	67	32	44	48	78	17	81	15	79	28	99	0	59	18	73	27	57	53	46	51	66	38
70	130	0	94	10	110	0	116	0	58	56	98	0	107	0	104	0	86	19	93	14	102	0	78	19	70	17	77	23	52	47	100	0	86	10	79	0	101	0	84	19
71	119	0	110	0	85	26	112	0	117	0	95	12	75	36	82	18	81	11	94	0	98	0	80	18	89	15	83	0	106	0	126	0	106	0	99	0	89	0	79	0
72	96	23	84	10	101	0	97	0	106	0	87	0	141	0	95	0	98	0	94	19	72	10	99	0	98	0	80	23	103	0	98	0	94	0	98	13	98	0	72	22
73	59	52	75	28	74	39	49	39	105	0	66	44	80	21	65	41	103	15	69	29	50	52	67	15	75	28	73	33	92	0	68	35	50	42	43	57	48	57	78	44
74	83	14	67	22	111	0	104	0	80	0	109	0	100	0	93	0	78	0	73	17	82	13	104	0	87	0	65	23	97	0	77	0	89	0	90	15	94	0	62	18
75	99	0	96	9	82	0	104	0	67	49	113	0	93	0	109	0	83	15	76	15	109	0	84	25	93	24	101	14	42	42	90	0	78	13	114	0	97	0	67	24
76	100	0	110	0	67	21	89	15	79	0	99	13	84	0	96	0	110	0	94	0	90	0	101	0	103	0	83	0	95	0	96	0	98	0	92	0	64	29	82	0
77	75	18	74	12	80	0	100	0	102	0	105	0	107	0	111	0	117	0	83	21	87	18	100	0	101	0	73	18	98	0	93	0	99	0	86	12	91	0	70	32
78	78	20	76	18	100	0	102	0	119	0	94	0	106	0	99	0	101	0	90	8	55	19	103	0	85	0	70	30	106	0	97	0	87	0	85	9	96	0	69	32
79	89	0	116	0	65	36	75	10	85	0	96	11	85	0	90	0	98	0	99	0	112	0	98	0	110	0	99	0	118	0	99	0	104	0	110	0	66	22	101	0
