#chr	normal	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9
0	0	0.197301349325	0.0	0.164820781313	0.0	0.0	0.0	0.0	0.0	0.0	0.168011958146
1	0	0.0	0.0	0.0	0.128850412724	0.129431570608	0.0	0.16464505866	0.0	0.134179956684	0.0
2	0	0.202891326022	0.0	0.16603736089	0.0	0.0	0.0	0.0	0.0	0.0	0.162073892631
3	0	0.209152950622	0.0	0.168271617194	0.0	0.0	0.0	0.0	0.0	0.0	0.171469155844
4	0	0.206935467323	0.0	0.170600749671	0.0	0.0	0.0	0.0	0.0	0.0	0.168933212451
5	0	0.206309464196	0.0	0.173144170247	0.0	0.0	0.0	0.0	0.0	0.0	0.163389418204
6	0	0.0	0.0	0.0	0.0	0.0	0.144815852682	0.181663497147	0.0	0.0	0.176950176145
7	0	0.204147049985	0.0	0.167376026923	0.0	0.0	0.0	0.0	0.0	0.0	0.167611415168
8	0	0.0	0.0	0.176052163604	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	0	0.0	0.0	0.171737592237	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	0	0.199655417047	0.0	0.165291720505	0.0	0.0	0.0	0.0	0.0	0.0	0.169522273735
11	0	0.0	0.0	0.0	0.118587809294	0.113825207729	0.10732348776	0.0	0.0	0.117605775015	0.0
12	0	0.352215760979	0.263283820158	0.163332666533	0.257328664332	0.296455317024	0.257908034361	0.498879152232	0.259680177009	0.375895700637	0.492694805195
13	0	0.0	0.0	0.0	0.117255968571	0.111462369978	0.112911392405	0.0	0.0	0.106863243518	0.0
14	0	0.0	0.0	0.167073527976	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	0	0.204397554723	0.0	0.169820766997	0.0	0.0	0.0	0.0	0.0	0.0	0.170841929463
16	0	0.0	0.0	0.168439004815	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	0	0.0	0.0	0.0	0.112806428644	0.1110120816	0.111798721721	0.0	0.0	0.12382087181	0.0
18	0	0.0	0.0	0.171945701357	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	0	0.201650703077	0.0	0.170443050779	0.0	0.0	0.0	0.0	0.0	0.0	0.166009463722
20	0	0.0	0.0	0.0	0.0	0.0	0.149144743423	0.179414077861	0.0	0.0	0.171605307792
21	0	0.201881188119	0.0	0.167064439141	0.0	0.0	0.0	0.0	0.0	0.0	0.171657486229
22	0	0.139234111347	0.243614144045	0.0	0.0	0.0962073073868	0.0	0.0	0.237387524012	0.0	0.0
23	0	0.0	0.0	0.17479551651	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	0	0.0	0.0	0.0	0.0	0.170268107243	0.0	0.0	0.0	0.0	0.0
25	0	0.0	0.0	0.0	0.128135932034	0.125212521252	0.0	0.158766362555	0.0	0.142503955696	0.0
26	0	0.0	0.0	0.0	0.111831761006	0.12059498852	0.112791049289	0.0	0.0	0.122197976592	0.0
27	0	0.204009779951	0.0	0.172261749674	0.0	0.0	0.0	0.0	0.0	0.0	0.171353162116
28	0	0.199939807384	0.0	0.1636	0.0	0.0	0.0	0.0	0.0	0.0	0.16295025729
29	0	0.197445874489	0.0	0.170407230629	0.0	0.0	0.0	0.0	0.0	0.0	0.174012308914
30	0	0.0	0.0	0.0	0.119923216811	0.11082397376	0.111292295149	0.0	0.0	0.124046771734	0.0
31	0	0.0	0.0	0.0	0.0	0.0	0.144258275439	0.174527835459	0.0	0.0	0.184096628083
32	0	0.0	0.0	0.172265975476	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	0	0.201415511648	0.0	0.173697521497	0.0	0.0	0.0	0.0	0.0	0.0	0.168523394774
34	0	0.209149666734	0.0	0.17071229606	0.0	0.0	0.0	0.0	0.0	0.0	0.16404695583
35	0	0.153225806452	0.264831137962	0.0	0.0	0.171277866242	0.256924929747	0.187053925456	0.268588011608	0.108645213356	0.178546436069
36	0	0.204967689822	0.0	0.172627993187	0.0	0.0	0.0	0.0	0.0	0.0	0.169187898089
37	0	0.202705371248	0.0	0.165912518854	0.0	0.0	0.0	0.0	0.0	0.0	0.171110226821
38	0	0.0	0.0	0.0	0.109758531231	0.110897889102	0.118292439657	0.0	0.0	0.116383169203	0.0
39	0	0.156740442656	0.270223577236	0.0	0.0	0.169622282336	0.258093258093	0.179510244878	0.267601309865	0.11258552768	0.180137659784
40	0	0.0	0.0	0.171758455093	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	0	0.205011619683	0.0	0.165974683544	0.0	0.0	0.0	0.0	0.0	0.0	0.169843671205
42	0	0.0	0.0	0.170824566677	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43	0	0.0	0.0	0.0	0.0	0.0	0.143291447102	0.180975659436	0.0	0.0	0.178971588635
44	0	0.151255419986	0.257270471464	0.0	0.0	0.157387369664	0.256331920765	0.187376725838	0.263011797363	0.112539872408	0.170158665582
45	0	0.0	0.0	0.0	0.129556650246	0.129730263808	0.0	0.165114649044	0.0	0.142587440382	0.0
46	0	0.0	0.0	0.17025733094	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	0	0.155709342561	0.264914559808	0.0	0.0	0.16454682023	0.252648736756	0.183009130607	0.259132878362	0.111855257897	0.174243181137
48	0	0.0	0.0	0.0	0.0	0.0	0.145646703573	0.180506128905	0.0	0.0	0.187237447489
49	0	0.0	0.0	0.169551574046	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50	0	0.0	0.0	0.0	0.11286407767	0.108217421328	0.112617516081	0.0	0.0	0.120590566786	0.0
51	0	0.141383798939	0.231598026382	0.3314521818	0.129312083922	0.0966535433071	0.129605196387	0.0	0.237952109007	0.0	0.0
52	0	0.214163392767	0.0	0.175547958978	0.0	0.0	0.0	0.0	0.0	0.0	0.164744309482
53	0	0.0	0.0	0.0	0.0	0.0	0.143117040631	0.186733167082	0.0	0.0	0.1823298824
54	0	0.0	0.0	0.172772277228	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55	0	0.0	0.0	0.175400218753	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56	0	0.200080637033	0.0	0.172437741839	0.0	0.0	0.0	0.0	0.0	0.0	0.169572581449
57	0	0.364533031953	0.261643014191	0.168520188358	0.257341810475	0.300530053005	0.248645937813	0.499148211244	0.270335167584	0.378823054406	0.495212447636
58	0	0.0	0.0	0.174146681262	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59	0	0.140590480016	0.231266792716	0.0	0.0	0.0914921334803	0.0	0.0	0.232418016594	0.0	0.0
60	0	0.201367246406	0.0	0.170653907496	0.0	0.0	0.0	0.0	0.0	0.0	0.165244144502
61	0	0.359345184292	0.261341026661	0.167585999398	0.248338788059	0.29471890971	0.25735074255	0.489335894067	0.25709432454	0.386620069895	0.494787489976
62	0	0.206635740218	0.0	0.171842025927	0.0	0.0	0.0	0.0	0.0	0.0	0.170178767602
63	0	0.0	0.0	0.0	0.106736481724	0.111144730207	0.115191301672	0.0	0.0	0.115208777812	0.0
64	0	0.0	0.0	0.0	0.111133440514	0.110100090992	0.11650872818	0.0	0.0	0.117450344548	0.0
65	0	0.0	0.0	0.0	0.0	0.0	0.152911646586	0.182109907742	0.0	0.0	0.175535107021
66	0	0.157437567861	0.265059055118	0.0	0.0	0.169822485207	0.257381889764	0.178335005015	0.262563067608	0.109827160494	0.177459965757
67	0	0.0	0.0	0.0	0.0	0.0	0.144828965793	0.182612147678	0.0	0.0	0.181137724551
68	0	0.203404929229	0.0	0.168719709208	0.0	0.0	0.0	0.0	0.0	0.0	0.169193450576
69	0	0.0	0.0	0.172410328544	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70	0	0.0	0.0	0.0	0.112546853423	0.114040343519	0.115947764147	0.0	0.0	0.114947156517	0.0
71	0	0.203307294309	0.0	0.169698807358	0.0	0.0	0.0	0.0	0.0	0.0	0.168220551378
72	0	0.0	0.0	0.173024932412	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73	0	0.353825830708	0.262559335443	0.163610860635	0.248806743171	0.308816318525	0.260546404178	0.500448073285	0.258428077113	0.378210894553	0.494994548518
74	0	0.199353992127	0.0	0.168618958559	0.0	0.0	0.0	0.0	0.0	0.0	0.170455663813
75	0	0.204554574639	0.0	0.173063572349	0.0	0.0	0.0	0.0	0.0	0.0	0.165876299062
76	0	0.0	0.0	0.166483241621	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77	0	0.203037175821	0.0	0.171996368405	0.0	0.0	0.0	0.0	0.0	0.0	0.162266450041
