gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	980	0	986	0	807	208	979	0	893	92
1	734	203	487	494	1045	0	501	479	891	138
2	1000	0	916	101	1063	0	814	180	1004	0
3	1014	0	959	0	793	185	999	0	909	102
4	523	492	502	524	813	196	541	539	739	243
5	1018	0	1012	0	736	208	995	0	895	103
6	1008	0	1004	0	761	222	997	0	832	116
7	974	0	958	0	705	276	1028	0	767	278
8	1013	0	953	0	750	294	1029	0	895	135
9	984	0	961	0	696	259	988	0	835	154
10	983	0	912	155	1075	0	796	183	1002	0
11	854	157	1020	0	988	0	997	0	991	0
12	804	205	499	530	981	0	471	496	877	133
13	974	0	972	0	734	274	945	0	840	109
14	1025	0	1053	0	722	274	999	0	739	243
15	743	215	482	510	1028	0	519	499	850	138
16	950	0	962	0	747	262	1023	0	822	142
17	972	0	1000	0	808	183	1008	0	905	105
18	942	0	1018	0	767	203	1014	0	904	86
19	1008	0	1007	0	683	294	1002	0	998	0
20	1010	0	995	0	696	281	1021	0	892	145
21	531	486	514	538	741	212	510	567	729	261
22	977	0	1009	0	777	205	998	0	901	102
23	999	0	1071	0	742	279	1047	0	864	151
24	943	0	1025	0	789	224	1010	0	898	108
25	1012	0	953	0	733	215	1059	0	860	117
26	995	0	1049	0	674	250	992	0	849	159
27	1027	0	991	0	718	201	962	0	876	109
28	1005	0	947	0	732	215	931	0	867	105
29	1020	0	989	0	675	277	995	0	746	254
30	976	0	669	319	1064	0	501	523	954	0
31	1009	0	963	0	746	196	1044	0	833	90
32	990	0	962	0	761	269	1021	0	967	0
33	975	0	985	0	801	197	1016	0	900	118
34	1012	0	1008	0	794	200	959	0	910	116
35	498	548	528	487	801	254	456	476	763	265
36	976	0	1038	0	678	291	948	0	827	139
37	819	162	977	0	1032	0	974	0	1034	0
38	480	523	500	511	784	178	505	519	687	261
39	894	130	930	0	988	0	968	0	961	0
40	1000	0	932	0	758	209	983	0	866	114
41	920	0	1014	0	818	207	1070	0	883	96
42	968	0	951	0	761	284	957	0	836	128
43	962	0	1008	0	785	196	1012	0	855	113
44	992	0	994	0	726	297	981	0	773	248
45	957	0	958	0	759	216	1080	0	949	120
46	1024	0	834	126	971	0	868	182	1029	0
47	1015	0	999	0	793	202	1032	0	898	94
48	1024	0	1033	0	680	296	1020	0	809	143
49	495	509	478	494	808	251	461	514	790	243
50	747	200	503	503	1017	0	494	477	890	165
51	994	0	681	310	1004	0	488	507	979	0
52	956	0	1033	0	789	233	982	0	860	110
53	993	0	1004	0	734	265	994	0	870	153
54	822	196	493	491	1021	0	505	494	942	163
55	976	0	980	0	782	211	995	0	913	99
56	1085	0	1012	0	714	253	972	0	898	152
57	983	0	944	0	816	243	957	0	889	93
58	970	0	995	0	697	329	980	0	754	251
59	946	0	986	0	710	265	975	0	760	238
60	929	0	986	0	768	246	1029	0	897	112
61	986	0	1010	0	683	292	999	0	869	167
62	1020	0	994	0	790	237	992	0	919	122
63	991	0	954	0	818	214	1034	0	839	119
64	985	0	969	0	801	238	1035	0	888	106
65	1018	0	1041	0	793	245	991	0	853	121
66	764	211	512	473	966	0	498	508	886	147
67	992	0	957	0	759	240	1008	0	910	110
68	994	0	1000	0	763	243	1008	0	852	115
69	1025	0	987	0	706	310	1046	0	740	315
70	986	0	963	0	801	230	929	0	929	119
71	1042	0	1038	0	831	230	995	0	880	107
72	1030	0	1016	0	792	191	1020	0	890	102
73	998	0	1066	0	828	230	1008	0	904	112
74	981	0	647	352	1011	0	503	527	996	0
75	988	0	830	131	977	0	835	227	1007	0
76	494	490	522	512	833	192	493	476	735	278
77	550	481	529	515	740	226	478	552	730	232
78	968	0	1018	0	794	197	987	0	914	113
79	1006	0	705	341	973	0	483	514	979	0
80	970	0	994	0	749	320	1053	0	839	150
81	1035	0	1032	0	730	260	1014	0	854	126
82	1019	0	953	0	743	268	1035	0	859	126
83	1037	0	934	0	785	212	999	0	884	125
84	998	0	1013	0	743	199	993	0	857	115
85	997	0	1022	0	730	294	989	0	856	156
86	912	219	520	520	1032	0	492	483	856	142
87	1003	0	1000	0	798	189	978	0	900	125
88	782	215	512	478	993	0	481	473	863	141
89	1012	0	960	0	744	292	1025	0	890	153
90	473	493	480	535	812	229	505	485	798	241
91	1030	0	1009	0	717	313	997	0	825	154
92	1028	0	968	0	742	211	1007	0	906	124
93	1005	0	1009	0	783	231	1012	0	897	103
94	1025	0	981	0	833	221	997	0	947	119
95	989	0	973	0	758	226	1007	0	895	112
96	993	0	1030	0	782	216	960	0	914	131
97	1001	0	1018	0	712	286	992	0	760	271
98	962	0	985	0	819	215	999	0	922	105
99	514	479	477	509	768	227	502	514	748	270
