gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	832	170	983	0	1021	0	713	225	1024	0
1	974	0	996	0	824	124	744	252	853	128
2	959	0	958	0	892	117	712	255	864	110
3	977	0	959	0	989	124	717	260	886	123
4	779	157	951	0	1035	0	781	256	1008	0
5	830	178	1057	0	976	0	755	220	1011	0
6	510	499	725	265	945	139	511	462	518	496
7	1029	0	760	207	650	374	991	0	1082	0
8	921	151	942	0	1033	0	746	226	1027	0
9	841	167	1028	0	1013	0	765	245	926	0
10	940	0	788	235	637	358	972	0	1069	0
11	949	0	788	220	587	357	939	0	956	0
12	1027	0	819	219	605	332	1023	0	938	0
13	851	141	960	0	979	0	753	225	1006	0
14	1024	0	744	256	1010	0	984	0	830	177
15	951	0	663	250	973	0	965	0	773	207
16	805	168	1039	0	998	0	720	231	1015	0
17	924	0	766	265	993	0	1020	0	871	186
18	721	305	725	238	865	137	482	502	515	514
19	852	169	1013	0	1004	0	762	217	984	0
20	798	180	1034	0	958	0	818	250	949	0
21	1003	0	999	0	1003	0	934	0	786	174
22	655	316	767	251	886	103	520	496	439	450
23	1022	0	745	260	594	359	1009	0	954	0
24	518	522	466	496	681	337	507	469	483	521
25	993	0	744	203	615	383	1019	0	977	0
26	512	518	497	498	662	293	500	505	498	553
27	833	190	984	0	1028	0	736	274	1021	0
28	1000	0	765	241	628	365	984	0	1008	0
29	1006	0	793	228	592	370	1012	0	1001	0
30	1002	0	725	261	980	0	1045	0	809	198
31	531	508	511	486	643	309	524	530	505	514
32	984	0	787	240	642	396	995	0	947	0
33	895	161	1002	0	990	0	778	219	965	0
34	1017	0	982	0	990	0	1018	0	785	205
35	828	155	982	0	1012	0	750	258	978	0
36	814	174	1024	0	1046	0	708	257	968	0
37	766	178	1029	0	1006	0	798	260	974	0
38	806	197	967	0	1018	0	750	242	1017	0
39	718	316	710	274	912	130	482	496	516	533
40	1001	0	1051	0	1022	0	736	274	969	0
41	1062	0	724	252	974	0	974	0	819	228
42	845	156	1031	0	1026	0	721	229	979	0
43	801	168	1016	0	1066	0	753	202	999	0
44	513	455	536	517	690	314	490	492	533	486
45	813	172	972	0	930	0	803	231	1036	0
46	1017	0	1052	0	858	132	744	253	832	134
47	946	0	760	223	616	376	995	0	1001	0
48	1071	0	1004	0	963	0	966	0	836	192
49	777	180	1012	0	991	0	768	232	1029	0
50	1002	0	746	255	631	393	1043	0	1020	0
51	809	164	1008	0	968	0	760	251	1015	0
52	784	160	982	0	1000	0	771	237	1009	0
53	996	0	776	219	649	354	1029	0	1011	0
54	1003	0	701	251	975	0	1002	0	799	191
55	985	0	710	235	624	354	988	0	1002	0
56	965	0	737	239	646	349	1024	0	920	0
57	1032	0	772	240	643	353	1014	0	1013	0
58	708	327	727	258	884	109	482	517	530	501
59	962	0	738	223	622	343	1041	0	998	0
60	822	165	1003	0	999	0	750	281	954	0
61	851	178	969	0	999	0	735	261	1023	0
62	1018	0	707	234	633	348	1026	0	1021	0
63	822	183	1063	0	1085	0	759	244	987	0
64	745	188	1000	0	992	0	747	237	992	0
65	1023	0	778	235	625	351	985	0	975	0
66	678	321	758	266	928	126	508	499	501	521
67	1039	0	987	0	872	122	758	246	891	131
68	476	514	487	477	685	319	490	532	501	517
69	837	187	1049	0	1017	0	748	243	1021	0
70	839	173	965	0	1049	0	736	210	1005	0
71	812	158	1019	0	999	0	790	247	1010	0
72	935	0	1028	0	836	102	712	251	893	117
73	832	169	985	0	1037	0	727	242	1004	0
74	969	0	968	0	860	127	718	282	821	106
75	1024	0	749	215	631	358	1017	0	983	0
76	1001	0	779	277	1031	0	968	0	794	193
77	1020	0	763	252	635	388	1000	0	990	0
78	1052	0	694	222	567	387	1005	0	1043	0
79	994	0	780	241	630	373	994	0	965	0
80	810	198	1004	0	1017	0	754	266	925	0
81	1000	0	727	236	589	376	1039	0	1038	0
82	643	319	757	295	854	128	477	513	494	536
83	681	326	780	269	903	142	484	487	501	524
84	822	173	1031	0	991	0	726	220	1007	0
85	847	158	961	0	1014	0	775	232	997	0
86	940	0	794	252	981	0	960	0	790	201
87	992	0	761	248	612	366	952	0	986	0
88	783	194	1009	0	971	0	824	239	974	0
89	817	180	1004	0	952	0	764	261	980	0
90	958	0	734	201	566	390	977	0	978	0
91	1030	0	980	0	1025	0	986	0	812	168
92	958	0	784	237	594	360	1020	0	1026	0
93	1006	0	1062	0	1016	0	1048	0	878	187
94	1010	0	744	241	618	349	980	0	1027	0
95	1031	0	762	223	626	378	1013	0	1040	0
96	841	194	993	0	988	0	779	239	1009	0
97	1067	0	731	260	572	362	985	0	1005	0
98	1021	0	760	222	616	342	1013	0	952	0
99	1050	0	1013	0	1026	0	946	0	831	155
