gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	70	35	84	17	106	0	90	0	87	0
1	67	28	90	19	100	0	98	0	89	0
2	116	0	97	11	69	13	83	14	102	0
3	97	0	90	16	83	19	90	20	109	0
4	102	0	85	10	96	21	92	14	101	0
5	97	31	105	10	97	0	106	0	101	0
6	114	0	106	0	88	0	85	6	77	18
7	62	28	99	16	83	18	93	13	80	28
8	93	17	94	0	96	0	110	0	104	0
9	95	0	106	0	102	0	93	17	74	23
10	46	64	45	48	49	47	50	64	45	55
11	77	0	85	15	88	0	104	0	82	0
12	62	49	54	60	52	60	59	58	51	54
13	52	27	84	10	104	0	98	0	97	0
14	68	23	90	13	115	0	99	0	84	0
15	52	25	94	9	98	0	110	0	96	0
16	113	0	87	14	112	0	90	0	104	0
17	71	29	103	6	107	0	105	0	90	0
18	105	0	78	18	113	0	99	0	85	0
19	82	15	74	15	109	0	88	0	83	0
20	94	0	88	0	89	0	92	19	73	19
21	77	25	88	12	94	0	85	0	106	0
22	72	32	95	21	105	0	93	0	79	0
23	78	29	92	18	76	19	89	8	69	19
24	75	24	80	9	96	0	99	0	91	0
25	79	11	75	16	108	0	84	0	91	0
26	83	22	93	0	103	0	107	0	93	0
27	139	0	100	12	92	0	99	0	102	0
28	86	0	82	6	94	0	114	0	113	0
29	82	24	93	11	87	0	113	0	108	0
30	85	21	98	11	82	0	114	0	99	0
31	97	16	108	6	97	0	112	0	114	0
32	100	0	95	0	108	0	92	0	92	0
33	90	17	93	11	111	0	116	0	98	0
34	73	21	93	12	96	0	114	0	113	0
35	79	19	93	8	95	0	97	0	104	0
36	70	35	86	0	114	0	95	0	84	0
37	81	12	80	13	102	0	97	0	102	0
38	88	0	95	0	114	0	95	15	84	32
39	56	30	96	11	93	0	110	0	106	0
40	68	29	98	3	106	0	93	0	106	0
41	78	17	103	0	106	0	86	0	96	0
42	84	0	82	9	78	10	92	0	101	0
43	82	16	90	0	115	0	99	0	91	0
44	63	37	92	13	92	0	100	0	77	0
45	59	18	103	8	99	0	100	0	109	0
46	112	0	80	12	97	19	74	17	100	0
47	75	17	84	13	101	0	105	0	101	0
48	108	0	82	15	79	25	112	0	89	0
49	114	0	80	10	86	23	84	15	103	0
50	81	18	93	0	117	0	99	0	99	0
51	90	25	102	11	87	0	88	0	79	0
52	52	48	53	64	52	50	43	41	50	66
53	101	0	118	0	98	0	83	11	93	13
54	92	0	99	0	92	0	90	9	87	31
55	83	31	72	15	135	0	93	0	101	0
56	73	36	77	11	107	0	109	0	110	0
57	72	22	88	0	88	0	122	0	90	0
58	92	20	76	13	98	0	92	0	90	0
59	92	0	78	11	80	18	62	11	83	0
60	46	29	104	15	89	0	89	0	82	0
61	76	0	83	10	87	17	73	18	105	0
62	57	26	90	12	99	0	98	0	121	0
63	74	31	89	8	84	0	93	0	107	0
64	104	0	82	13	84	21	89	0	109	0
65	87	0	110	0	86	0	70	18	81	25
66	110	0	85	5	88	9	90	19	113	0
67	102	0	90	14	82	0	106	0	109	0
68	92	0	102	0	91	0	108	0	96	0
69	83	18	92	15	106	0	95	0	99	0
70	68	27	72	7	79	15	89	11	84	16
71	86	7	95	10	101	0	117	0	98	0
72	107	0	80	12	80	18	78	14	85	0
73	65	29	94	11	115	0	100	0	103	0
74	97	15	82	15	94	0	93	0	104	0
75	69	31	96	14	94	0	102	0	94	0
76	87	15	101	10	113	0	101	0	101	0
77	68	28	84	13	111	0	99	0	96	0
78	80	17	92	5	99	0	92	0	99	0
79	67	33	87	12	104	0	110	0	109	0
80	97	0	115	0	97	0	102	14	85	28
81	82	19	103	10	95	0	98	0	98	0
82	100	0	94	21	110	0	114	0	94	0
83	80	10	84	12	103	0	121	0	113	0
84	98	0	83	13	78	15	106	0	105	0
85	82	40	84	12	85	0	81	0	102	0
86	86	0	95	9	79	13	81	19	93	0
87	100	0	66	13	105	21	76	9	99	0
88	98	0	93	13	83	21	113	0	97	0
89	93	0	93	9	84	21	66	15	91	0
90	72	13	94	9	109	0	104	0	102	0
91	113	0	102	0	121	0	89	13	61	24
92	82	13	86	18	106	0	100	0	94	0
93	67	30	79	6	92	0	106	0	86	0
94	62	52	85	12	114	0	111	0	99	0
95	82	28	85	18	99	0	92	0	87	0
96	61	37	87	10	98	0	110	0	94	0
97	82	39	81	8	97	0	100	0	101	0
98	87	17	87	3	97	0	119	0	94	0
99	81	0	88	8	84	18	73	18	103	0
