gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	10129	0	9951	0	8509	1418	8726	1296	9906	0	9950	0	9957	0	10245	0	8158	1759	9892	0
1	8616	1473	9853	0	9928	0	8691	1208	9891	0	10068	0	9834	0	8608	1337	9965	0	10074	0
2	7424	2466	10104	0	9995	0	7634	2554	7552	2584	8151	1973	7586	2568	8771	1269	8345	1750	7223	2844
3	8456	1482	10178	0	10068	0	7458	2638	7414	2605	8079	1884	8409	1492	8613	1302	8269	1669	7161	2869
4	7441	2490	6832	2910	7537	2421	8880	1096	7631	2428	8670	1496	8766	1165	9009	1066	10047	0	7779	2184
5	8624	1396	10027	0	9903	0	7354	2577	7582	2543	8155	1876	8404	1392	8678	1345	8313	1771	7110	2818
6	10015	0	8528	1376	8850	1210	9906	0	9868	0	8357	1584	8574	1268	7976	2158	8382	1466	10002	0
7	8620	1509	9937	0	9820	0	7292	2675	7402	2693	8173	2020	8607	1455	8669	1350	8317	1661	7208	2826
8	8653	1422	10072	0	10214	0	7432	2596	7363	2629	7988	1888	8623	1454	8499	1352	8211	1670	7190	2861
9	8527	1391	10054	0	10067	0	7453	2613	7448	2552	8068	1959	8613	1495	8490	1350	8143	1682	6964	2733
10	10033	0	9895	0	10097	0	10099	0	7449	2685	10037	0	8473	1503	10109	0	8313	1693	10099	0
11	7346	2551	6960	2977	7699	2427	9008	1165	7488	2408	8640	1471	8663	1176	9122	967	10035	0	7828	2187
12	10123	0	8654	1358	8812	1249	10013	0	10040	0	8632	1582	8588	1239	7856	2189	8398	1442	10025	0
13	7574	2503	10136	0	9932	0	7484	2589	7365	2574	8181	2011	7355	2550	8786	1345	8175	1706	7134	2760
14	7593	2531	7039	3031	7701	2336	8940	1206	7506	2406	8595	1461	8946	1222	9046	1045	9990	0	7933	2192
15	8559	1480	10047	0	10158	0	8816	1254	9851	0	10119	0	9999	0	8496	1430	10120	0	10254	0
16	7522	2563	5048	5013	4900	4991	7605	2421	7693	2341	7006	3081	7341	2431	6300	3636	6691	3271	7738	2179
17	8485	1468	10152	0	10031	0	8724	1242	9815	0	10083	0	9934	0	8581	1342	10050	0	10165	0
18	7422	2490	4996	5015	4980	5027	7511	2381	7694	2416	6885	3031	7504	2484	6253	3560	6545	3362	7867	2115
19	9934	0	8711	1336	8764	1169	9939	0	9918	0	8381	1558	8674	1308	7779	2138	8522	1507	9977	0
20	8338	1551	9926	0	9932	0	7330	2585	7371	2612	7951	1930	8537	1414	8702	1364	8256	1756	7122	2881
21	8464	1446	10063	0	10068	0	7438	2604	7357	2541	8108	1907	8586	1440	8804	1352	8322	1715	7205	2880
22	8475	1441	10104	0	9956	0	7380	2594	7371	2570	8183	1965	8641	1460	8684	1313	8369	1690	7086	2817
23	8874	1117	9961	0	8856	1096	10124	0	10089	0	8573	1401	8663	1165	10055	0	9790	0	7818	2113
24	9894	0	10152	0	8480	1422	8705	1252	9968	0	9872	0	10048	0	10155	0	8151	1759	9991	0
25	7377	2473	9740	0	10119	0	7507	2642	7216	2564	8088	1941	7543	2522	8798	1301	8362	1725	7036	2918
26	7525	2517	7023	3072	7683	2355	8854	1130	7608	2377	8586	1494	8788	1105	8873	1025	10140	0	7805	2255
27	8556	1453	10096	0	10049	0	7457	2579	7495	2645	7949	1872	8445	1516	8573	1305	8279	1651	7099	2843
28	7425	2367	4922	4951	4943	5092	7624	2397	7646	2294	6939	3170	7312	2535	6388	3636	6685	3243	7735	2169
