gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	4978	4904	6450	3371	6839	3206	7346	2757	8309	1573	9915	0	5037	5044	7426	2568	7349	2673	5046	5009
1	8443	1538	8166	1731	8063	1862	10094	0	9812	0	10039	0	7276	2731	8677	1287	8505	1420	10020	0
2	9957	0	10126	0	9938	0	7627	2284	7975	2040	6992	2889	10046	0	9980	0	9938	0	10033	0
3	4990	4918	6549	3445	6837	3176	7178	2816	8175	1536	10120	0	4963	4922	7428	2554	7420	2606	4915	5002
4	10027	0	9988	0	7973	1856	9939	0	9988	0	10008	0	10043	0	8864	1233	10047	0	9968	0
5	10118	0	9953	0	9964	0	7681	2138	7965	1941	7024	2867	10103	0	10007	0	9985	0	9836	0
6	8588	1546	8259	1747	8094	1944	10127	0	9942	0	9951	0	7228	2585	8558	1349	8655	1371	9975	0
7	8457	1427	8319	1779	8068	1952	10145	0	10042	0	10098	0	7493	2640	8731	1371	8526	1366	10057	0
8	10090	0	9976	0	10016	0	7845	2250	7935	1964	7245	2851	10244	0	10042	0	9892	0	9915	0
9	8588	1351	9957	0	9962	0	9956	0	8324	1501	9713	0	7657	2355	8846	1248	8799	1258	7738	2338
10	9913	0	9805	0	10062	0	7789	2303	8000	1998	7123	2858	10015	0	9973	0	10184	0	9748	0
11	8601	1560	8207	1762	7994	1832	9789	0	9942	0	10053	0	7307	2592	8652	1415	8497	1362	9953	0
12	10026	0	9767	0	8202	1916	9918	0	10122	0	9827	0	10037	0	8641	1314	10051	0	10077	0
13	8670	1373	10056	0	9945	0	9716	0	8490	1519	10129	0	7739	2422	8835	1164	8746	1273	7780	2318
14	9921	0	9913	0	9906	0	7670	2219	8102	1942	7192	2907	9801	0	10013	0	10156	0	9720	0
15	9069	974	8418	1841	8821	1235	8721	1243	10080	0	10268	0	9879	0	10150	0	9972	0	7466	2593
16	8373	1562	8235	1718	8000	1994	10073	0	10016	0	9970	0	7459	2631	8505	1344	8679	1393	10029	0
17	8605	1539	8138	1851	8127	1894	10023	0	9846	0	10138	0	7248	2678	8754	1370	8688	1414	10050	0
18	4854	5034	4898	4914	4939	5097	7239	2809	6946	3069	7770	2181	4938	5004	4981	5126	5079	5010	5018	5049
19	8369	1486	8225	1781	8006	1936	9892	0	10005	0	9881	0	7375	2669	8613	1394	8669	1378	10092	0
20	10114	0	10118	0	10020	0	7681	2329	8007	2001	7088	2901	10096	0	10074	0	9983	0	9983	0
21	9901	0	8376	1502	9959	0	9933	0	9942	0	9954	0	10193	0	9988	0	8676	1174	9988	0
22	8437	1459	8221	1806	8157	1898	9987	0	9955	0	9875	0	7416	2710	8685	1316	8572	1449	10011	0
23	8700	1378	10084	0	9989	0	10031	0	8583	1495	9999	0	7682	2300	8976	1170	8659	1295	7716	2309
24	10174	0	8538	1517	9892	0	9689	0	10135	0	9948	0	9897	0	10078	0	8763	1188	10031	0
25	9986	0	8408	1492	9938	0	9937	0	9881	0	10157	0	10032	0	9899	0	8795	1199	10039	0
26	10098	0	9972	0	8187	1914	10075	0	10055	0	10032	0	10196	0	8525	1338	9995	0	10148	0
27	9840	0	8553	1534	9894	0	10192	0	9904	0	10104	0	9865	0	10009	0	8672	1232	10068	0
28	9050	1002	8177	1675	8902	1173	8738	1278	9988	0	9988	0	10032	0	10017	0	10081	0	7366	2664
29	8677	1522	8311	1773	8156	1949	10041	0	9966	0	9974	0	7264	2539	8678	1386	8487	1394	9856	0
30	8281	1521	8378	1631	8150	1887	9883	0	10108	0	9970	0	7336	2607	8595	1342	8546	1477	9755	0
31	8612	1371	9948	0	10026	0	10104	0	8472	1511	10081	0	7598	2261	8838	1174	8680	1242	7729	2417
32	8915	936	10024	0	8842	1210	8873	1257	10151	0	10143	0	9918	0	10186	0	9910	0	9972	0
33	4994	5003	6529	3470	6861	3202	7362	2762	8443	1492	9990	0	5074	5084	7450	2507	7303	2627	5017	4972
34	4992	4903	6492	3467	6994	3168	7179	2730	8495	1548	10044	0	5077	4915	7451	2473	7279	2513	5073	5071
35	8525	1534	8343	1767	8184	1901	10030	0	9982	0	10001	0	7253	2621	8495	1274	8592	1412	9882	0
36	9135	961	9972	0	8845	1188	8824	1207	10024	0	9940	0	9879	0	9950	0	9991	0	10176	0
37	8412	1571	8123	1822	8049	1873	9968	0	9994	0	9890	0	7353	2672	8530	1301	8692	1384	9956	0
38	9983	0	8501	1499	9891	0	10100	0	9882	0	9872	0	9877	0	10155	0	9018	1171	9964	0
39	8572	1397	9965	0	10007	0	10098	0	8353	1523	9890	0	7587	2367	8739	1189	8715	1269	7710	2379
40	4993	5051	6468	3425	6809	3106	7183	2776	8403	1577	9913	0	4988	4980	7375	2595	7380	2627	4920	5029
41	8488	1313	9950	0	9965	0	10119	0	8666	1541	9899	0	7660	2322	8816	1241	8827	1239	7584	2343
42	8677	1376	9884	0	10061	0	9886	0	8403	1554	10168	0	7525	2294	8769	1181	8990	1260	7578	2307
43	8652	1584	8220	1782	8065	1901	10019	0	10013	0	9830	0	7393	2652	8616	1399	8577	1407	10005	0
44	8474	1559	8178	1774	8121	1977	9895	0	10144	0	9994	0	7354	2558	8546	1342	8688	1414	10028	0
45	8649	1367	10091	0	9814	0	9849	0	8470	1543	9981	0	7642	2295	8657	1259	8813	1219	7738	2323
46	9965	0	9801	0	10085	0	7848	2283	8125	2037	7253	2876	9960	0	10058	0	9921	0	9882	0
47	5005	5028	6471	3473	6901	3112	7451	2710	8583	1564	10003	0	4882	5055	7397	2475	7239	2547	4948	4853
48	8596	1355	10193	0	9847	0	9845	0	8362	1510	10272	0	7676	2401	8830	1198	8672	1259	7553	2369
49	10036	0	9973	0	9914	0	7619	2229	8121	2005	6999	2913	9891	0	10002	0	10083	0	9971	0
50	8644	1344	9866	0	10069	0	9957	0	8519	1548	9931	0	7565	2328	8621	1176	8656	1280	7613	2365
51	8429	1530	8495	1742	8012	1934	9990	0	9875	0	9965	0	7301	2637	8775	1368	8439	1373	9984	0
