gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	4993	5053	10021	0	6268	3767	6832	3097	6600	3495	10003	0	8409	1460	8462	1505	8865	1149	7403	2605
1	10123	0	7525	2524	8849	1170	9901	0	8513	1589	6818	3177	9203	901	10075	0	7592	2340	9866	0
2	5057	5024	7753	2464	6261	3729	5113	5008	6644	3466	7921	1841	7199	2812	6866	2929	9031	1156	5105	5004
3	4912	4995	7515	2418	6190	3840	4854	4914	6590	3420	8070	1797	7286	2650	7005	3062	8759	1089	5034	5059
4	9980	0	10011	0	8835	1323	10031	0	10013	0	8827	1222	9049	758	10059	0	9139	905	9928	0
5	10185	0	7470	2571	8688	1169	9969	0	8453	1599	6957	3113	8943	864	9800	0	7611	2363	10135	0
6	10075	0	7430	2555	8726	1185	9969	0	8539	1549	6917	3035	7755	2239	8013	2092	6163	3874	9938	0
7	10169	0	7560	2505	8717	1239	9842	0	8477	1544	6853	2980	7772	2199	7927	2085	6183	3849	10224	0
8	9957	0	9830	0	10055	0	10075	0	10182	0	9945	0	9880	0	9935	0	9849	0	9978	0
9	10121	0	7557	2535	8803	1213	10186	0	8443	1563	6866	3197	9203	869	9943	0	7759	2426	9966	0
10	9968	0	7474	2666	8594	1229	10033	0	8479	1553	6874	3178	9081	866	10122	0	7618	2338	9979	0
11	10123	0	7439	2497	8746	1214	9994	0	8439	1574	6791	3101	9184	838	9931	0	7633	2370	10085	0
12	9961	0	9852	0	9963	0	9911	0	9849	0	10080	0	10148	0	9919	0	10018	0	9910	0
13	9921	0	7480	2513	8816	1227	9942	0	8566	1586	6883	3125	7743	2185	7982	1993	6195	3829	9963	0
14	10251	0	10083	0	8875	1196	10018	0	9972	0	8713	1207	9357	831	10132	0	9182	919	10116	0
15	9871	0	9964	0	10007	0	10015	0	9874	0	9833	0	9993	0	10043	0	9939	0	7549	2430
16	5071	4976	10069	0	6168	3759	6916	3036	6526	3440	9960	0	8522	1419	8470	1587	8782	1137	7434	2542
17	4990	5097	10043	0	6149	3804	6848	3070	6409	3455	10038	0	8496	1474	8476	1498	8892	1147	7536	2533
18	5069	5044	7456	2465	6165	3810	4973	4891	6424	3382	8174	1881	7287	2740	6943	2990	8932	1096	5021	4970
19	9924	0	7507	2505	8814	1266	9993	0	8670	1581	6918	3135	9273	815	10044	0	7605	2436	10054	0
20	9927	0	7403	2544	8925	1211	9944	0	8410	1496	6831	3165	7832	2313	8104	1996	6157	4056	9981	0
21	5041	4985	10015	0	6209	3737	6871	3181	6658	3384	10041	0	8671	1414	8505	1535	8747	1155	7520	2536
22	10149	0	7452	2547	8633	1212	10135	0	8432	1544	6881	3134	9181	855	10054	0	7702	2372	10233	0
23	5139	5001	10079	0	6266	3701	6828	3090	6616	3487	10192	0	8498	1531	8283	1517	9016	1131	7398	2604
24	5036	5058	9910	0	6203	3729	6906	3073	6579	3506	9953	0	8511	1469	8391	1541	8872	1192	7372	2617
25	4929	4979	9994	0	6021	3837	6870	3072	6469	3555	10151	0	8805	1407	8436	1539	8883	1147	7432	2558
26	5039	5050	10094	0	6121	3733	7022	3034	6507	3529	9961	0	8621	1411	8669	1525	8866	1111	7429	2447
27	10052	0	7538	2484	8904	1235	9783	0	8445	1519	6824	3092	7854	2228	7943	2015	6074	3781	9909	0
28	7409	2686	10036	0	7622	2351	6878	3049	8289	1829	10073	0	9943	0	10105	0	10026	0	7437	2590
29	10030	0	7455	2537	8740	1200	10076	0	8477	1518	6878	3108	9027	827	10029	0	7613	2404	9810	0
30	4991	4977	9857	0	7777	2247	7049	3139	6508	3322	9979	0	8544	1441	9980	0	9982	0	7428	2530
31	10013	0	9902	0	8661	1211	10050	0	9881	0	8958	1227	9111	852	10033	0	9140	874	9894	0
32	9989	0	9958	0	8728	1243	9979	0	9708	0	8848	1183	9049	829	9713	0	9055	905	10001	0
33	10106	0	7388	2490	8458	1191	10149	0	8445	1569	6807	3114	7819	2166	8015	2075	6076	3906	10017	0
34	9907	0	9937	0	8734	1218	9937	0	9967	0	8907	1198	9319	851	10054	0	9167	876	9885	0
35	10099	0	9864	0	9997	0	9825	0	9978	0	9952	0	10075	0	9887	0	9995	0	9918	0
36	10012	0	9792	0	8525	1223	9840	0	10021	0	8846	1140	8954	783	9967	0	9148	882	10102	0
37	10142	0	9923	0	9731	0	10005	0	9855	0	10117	0	9904	0	10155	0	10027	0	7532	2432
38	4954	4880	9929	0	6185	3963	6921	3208	6656	3478	9962	0	8576	1533	8516	1603	8992	1128	7355	2600
39	10093	0	7524	2410	9998	0	9920	0	9997	0	8248	1935	8620	1332	9975	0	10153	0	7634	2395
40	9901	0	7518	2445	10036	0	10081	0	10086	0	8041	1877	8607	1339	10066	0	9883	0	7642	2354
41	4967	4993	9919	0	6091	3888	7053	3108	6628	3535	9992	0	8539	1383	8336	1548	9054	1108	7410	2605
42	10019	0	7381	2609	8829	1239	9987	0	8259	1523	6831	3145	7878	2193	8038	2033	6105	3857	10029	0
43	9842	0	7527	2478	8782	1159	9964	0	8398	1576	7018	3140	8961	813	10034	0	7620	2382	10075	0
44	9775	0	9897	0	10055	0	9868	0	10088	0	10083	0	10157	0	10168	0	10005	0	10015	0
45	9940	0	10066	0	9897	0	10132	0	10193	0	9785	0	10021	0	9986	0	10059	0	9922	0
46	5000	5050	10044	0	6201	3829	6757	3042	6640	3477	10216	0	8661	1397	8395	1564	8729	1160	7419	2532
47	10107	0	10090	0	10047	0	9946	0	10053	0	9959	0	9973	0	10011	0	10161	0	9760	0
48	4984	5045	10082	0	7582	2258	7015	3127	6569	3411	10019	0	8509	1478	10066	0	10112	0	7388	2704
49	9863	0	10016	0	8682	1262	9874	0	10182	0	8865	1207	9059	857	10002	0	9000	937	9791	0
50	4890	5110	9933	0	6076	3836	6826	3108	6444	3446	10047	0	8529	1371	8573	1544	8847	1165	7340	2596
51	10204	0	7530	2500	8792	1197	10128	0	8448	1579	6967	3094	7641	2236	7898	2017	6223	3838	9875	0
52	5052	5026	9998	0	6200	3782	7027	3161	6431	3455	9890	0	8729	1473	8330	1540	8894	1187	7370	2585
53	10111	0	7379	2682	8781	1148	10062	0	8565	1563	7017	3109	7712	2191	8058	1992	6216	3924	9714	0
54	9985	0	7330	2562	8853	1214	10053	0	8551	1523	6976	3084	9241	875	10071	0	7672	2401	9907	0
55	4910	5044	9940	0	7674	2385	6929	3060	6436	3448	9961	0	8496	1423	10270	0	10163	0	7547	2562
56	10112	0	7383	2523	8777	1176	9879	0	8408	1576	6851	3132	7879	2172	8063	1972	6296	3872	10269	0
57	10029	0	9983	0	8930	1184	9941	0	9820	0	8774	1239	9183	886	10089	0	9084	888	10006	0
