gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	8308	1867	6207	3841	6331	3536	5028	4858	4984	4976	6605	3421	5058	4951	8070	1920	6361	3668	5043	4924	5045	4954	6046	3837	4984	4929	5079	4960	5892	4009	4986	4932	4923	5059	7075	2840	6227	3849	7888	2254
1	8147	1830	7501	2432	8134	1823	7634	2363	7891	2129	8786	1327	6404	3709	10071	0	6421	3559	5033	4918	7467	2544	7566	2497	6185	3876	4893	4936	8579	1459	7392	2614	5002	5005	6936	2922	8896	957	7860	2218
2	8492	1549	9973	0	8621	1411	10098	0	10074	0	8425	1628	10097	0	8390	1540	8745	1354	10092	0	10143	0	9971	0	9950	0	9982	0	10135	0	10011	0	10134	0	7878	2137	10076	0	7069	2813
3	8187	1899	7388	2587	8082	1753	7640	2405	7858	2126	8631	1348	6347	3686	9823	0	6419	3527	4962	5050	7603	2454	7653	2600	6379	3968	5038	4988	8734	1369	7345	2641	4982	4913	7010	2895	9053	892	7697	2396
4	7997	1871	6105	3809	6380	3693	4977	5058	4951	5045	6612	3477	4957	4969	8040	2049	6379	3562	4918	5080	4896	4984	6079	3824	5020	4984	4980	5029	6211	3969	4989	5057	5064	4930	6966	2946	6135	3807	7838	2248
5	10117	0	10068	0	9981	0	10002	0	10093	0	9975	0	10061	0	10083	0	9944	0	7327	2657	9937	0	10224	0	9901	0	8127	2063	10029	0	7358	2630	7999	1956	6953	2870	10016	0	9899	0
6	7884	1889	7512	2629	8250	1805	7682	2396	7905	2168	8804	1343	6417	3699	10167	0	6301	3583	4998	5065	7436	2557	7512	2400	6086	3732	5081	4938	8727	1471	7335	2554	5078	4967	6931	2930	8977	936	7654	2195
7	8497	1570	10073	0	8484	1452	9964	0	9911	0	8295	1635	10060	0	8320	1562	8620	1442	10024	0	10026	0	10071	0	10003	0	9913	0	10079	0	9808	0	10247	0	7938	2062	10053	0	7311	2776
8	8177	1909	6148	3843	6417	3760	4977	4980	5012	5010	6617	3382	5070	4965	8070	2006	6360	3507	5091	5148	5053	5011	6018	3806	4939	4919	4935	4991	5986	4088	5128	5008	5041	5060	7040	2981	5973	3745	7949	2225
9	10028	0	10093	0	7955	1774	8525	1436	9930	0	7983	2095	8578	1369	8003	1987	9925	0	9940	0	8589	1283	8536	1430	8815	1294	9935	0	8800	1278	7578	2456	10209	0	9933	0	8370	1492	9982	0
10	9942	0	9951	0	8206	1791	8600	1378	9741	0	7988	2108	8728	1483	8154	2004	10016	0	9933	0	8670	1311	8520	1386	8906	1194	10134	0	8573	1356	7560	2355	9920	0	10140	0	8510	1615	10061	0
11	9996	0	9978	0	8253	1834	8592	1348	10002	0	8090	2062	8652	1384	8030	1981	10041	0	9968	0	8714	1243	8687	1379	8812	1256	10034	0	8694	1347	7481	2422	9946	0	9880	0	8636	1471	9976	0
