gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	8306	1613	9863	0	9764	0	9111	1144	8476	1426	8219	1631	9984	0	10014	0	10017	0	9958	0
1	8494	1620	7002	2898	8774	1193	7314	2733	8494	1552	8504	1671	8980	1114	8298	1617	10075	0	7047	3045
2	9910	0	10121	0	9816	0	9910	0	7798	2215	10094	0	8149	1704	9998	0	7795	2164	9919	0
3	10108	0	9999	0	8874	1059	9938	0	9975	0	10177	0	9036	1006	9188	837	9006	1166	9823	0
4	8532	1654	7088	2968	8790	1208	7368	2749	8628	1508	8487	1658	8966	1090	8489	1625	9987	0	6993	3048
5	10261	0	9841	0	10000	0	10046	0	7943	2106	10003	0	8326	1731	10176	0	7816	2137	10015	0
6	8456	1610	7061	2932	7436	2569	7249	2737	7011	2984	8370	1611	7708	2322	8312	1722	9977	0	4915	5088
7	8637	1716	10080	0	9019	1081	9939	0	9974	0	8354	1606	8914	973	7852	2101	6998	2880	10002	0
8	8435	1645	7107	3001	7471	2603	7334	2731	7070	2854	8310	1576	7627	2232	8229	1623	10049	0	5080	4927
9	8504	1629	10016	0	8633	1174	8828	1185	8422	1472	8273	1614	8903	1152	10144	0	10024	0	9992	0
10	8456	1582	9935	0	9981	0	8797	1119	8576	1534	8373	1662	9902	0	9994	0	10157	0	10025	0
11	8344	1580	7097	2838	7437	2521	7188	2772	7184	2872	8303	1624	7669	2295	8437	1705	10081	0	4899	4974
12	8365	1631	7048	2927	8813	1186	7308	2758	8612	1576	8373	1512	8915	1150	8351	1649	10053	0	6925	2979
13	8378	1613	7135	2929	7459	2474	7454	2706	7197	2933	8208	1651	7663	2317	8413	1680	10028	0	4891	5100
14	8356	1678	7088	2870	8824	1198	7370	2687	8548	1506	8244	1601	8973	1098	8262	1725	9976	0	7029	2949
15	8259	1679	10000	0	8804	1246	8919	1101	8395	1552	8457	1683	8916	1068	9948	0	10203	0	9954	0
16	8451	1607	6873	2979	8930	1216	7334	2761	8575	1491	8481	1609	8971	1120	8413	1697	9942	0	6844	2914
17	8490	1555	10040	0	8677	1210	9024	1086	8521	1587	8274	1621	8920	1131	9822	0	9953	0	9968	0
18	8288	1597	10044	0	9903	0	8864	1159	8328	1592	8428	1607	9865	0	10055	0	9953	0	9954	0
19	8380	1672	10035	0	8695	1036	9971	0	9964	0	8385	1585	9049	923	8011	1982	7100	2899	10027	0
20	8444	1603	7015	2930	8756	1204	7307	2757	8464	1488	8482	1604	8898	1112	8244	1653	10154	0	6881	3021
21	8333	1571	9989	0	8890	1143	8869	1100	8521	1500	8432	1626	9052	1119	10004	0	10067	0	10009	0
22	8402	1674	10082	0	8858	1238	8937	1082	8687	1532	8454	1573	9066	1117	9996	0	10023	0	10068	0
23	8297	1654	6998	2921	8753	1251	7276	2669	8508	1447	8425	1622	8923	1086	8542	1642	10179	0	6943	3047
24	10057	0	9983	0	9968	0	9990	0	7825	2099	10095	0	8277	1728	9933	0	7730	2174	9928	0
25	8358	1578	7017	2971	8795	1152	7248	2779	8310	1535	8353	1584	8820	1125	8429	1636	9939	0	7062	3020
26	9902	0	10170	0	9876	0	9997	0	7845	2120	9970	0	8195	1726	10149	0	7786	2123	9991	0
27	8304	1657	7115	2970	7529	2506	7194	2657	7097	2793	8373	1562	7796	2241	8320	1634	9863	0	5131	5089
28	8273	1641	7136	3012	8806	1234	7396	2733	8593	1498	8492	1641	8817	1123	8299	1657	9738	0	6960	3062
29	8462	1544	6965	3017	7499	2472	7279	2687	7152	2940	8237	1578	7603	2339	8322	1634	9843	0	5044	4960
30	8251	1614	9807	0	10006	0	8768	1110	8431	1472	8485	1656	10100	0	10024	0	9993	0	10037	0
31	8245	1545	9893	0	10062	0	8894	1061	8260	1462	8427	1590	9934	0	10035	0	9820	0	9895	0
32	8340	1679	7123	2976	7355	2592	7389	2651	7102	2879	8385	1661	7614	2321	8407	1651	10093	0	5037	4959
