gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	9981	0	9890	0	8546	1531	8091	1879	10162	0
1	10085	0	10130	0	9896	0	9958	0	8795	1282
2	7922	2068	4927	4968	7817	2135	6773	3101	6414	3515
3	10021	0	9995	0	9994	0	10014	0	8757	1297
4	9949	0	10052	0	10023	0	10097	0	8686	1237
5	9952	0	9978	0	9954	0	9875	0	10023	0
6	9917	0	9940	0	10071	0	10040	0	8746	1310
7	10000	0	8121	1925	9146	899	8414	1587	6499	3476
8	9965	0	10149	0	10046	0	10173	0	8511	1276
9	10149	0	10130	0	8459	1418	8064	1951	10132	0
10	7929	2130	10040	0	9905	0	10052	0	10180	0
11	9924	0	10059	0	10013	0	9936	0	8568	1254
12	10236	0	10039	0	8392	1556	8055	1899	10128	0
13	9889	0	9889	0	8465	1461	8080	1959	10090	0
14	9904	0	7933	1855	9064	913	8315	1625	7681	2252
15	8006	2140	4980	5011	7888	2080	6837	3129	6420	3659
16	9938	0	10013	0	10103	0	10010	0	8727	1241
17	9993	0	10107	0	10006	0	9957	0	8786	1286
18	9891	0	10107	0	8474	1456	8284	1864	9949	0
19	9890	0	9906	0	10053	0	9963	0	10075	0
20	10142	0	8237	1817	9036	990	8317	1572	7502	2303
21	10123	0	7984	1790	9177	881	8194	1617	6443	3514
22	7865	2054	10062	0	8985	1169	8499	1564	10064	0
23	10141	0	10066	0	10011	0	9971	0	8992	1317
24	9985	0	8172	1843	9188	926	8368	1714	6401	3570
25	10043	0	8274	1800	8958	959	8369	1563	6454	3689
26	9947	0	9969	0	9981	0	10119	0	8670	1289
27	10160	0	10002	0	9960	0	9931	0	9916	0
28	10181	0	9996	0	10169	0	9937	0	8780	1274
29	7092	2859	10097	0	8561	1427	10039	0	8656	1389
30	9853	0	8243	1843	9034	966	10045	0	9234	960
31	9930	0	8135	1768	9130	920	10044	0	9060	918
32	9953	0	9879	0	8335	1481	8043	1866	9961	0
33	7973	2013	9921	0	8862	1158	8458	1530	9738	0
34	10029	0	8075	1856	9022	895	8458	1587	7714	2245
35	10231	0	10002	0	9987	0	10014	0	9933	0
36	10191	0	10104	0	8509	1519	7994	1877	10044	0
37	7895	2115	5051	5032	7806	2073	6943	3117	6341	3668
38	9965	0	9925	0	8350	1577	8119	1956	10176	0
39	7911	2096	4938	5000	7811	2167	6876	3069	6443	3609
40	9953	0	8199	1820	9058	944	10019	0	8966	940
41	9943	0	10043	0	8571	1462	7985	1894	9932	0
42	9782	0	9968	0	9939	0	9913	0	10025	0
43	10122	0	9950	0	9849	0	9950	0	9780	0
44	7962	2013	9997	0	8727	1229	8423	1542	9922	0
45	10016	0	9965	0	9959	0	10096	0	10006	0
46	9916	0	10044	0	8549	1525	8164	1903	9838	0
47	10046	0	10112	0	8594	1519	8090	1908	9958	0
48	10050	0	10183	0	9977	0	9956	0	9951	0
49	10130	0	9888	0	9853	0	9955	0	8603	1313
50	10157	0	9918	0	8598	1552	8160	1987	10041	0
51	7817	2084	4922	4909	7843	2174	7072	3146	6426	3642
52	9833	0	8086	1801	8855	942	10032	0	9043	942
53	10031	0	8083	1851	9060	915	8273	1623	6285	3585
54	10152	0	8136	1872	9119	941	10201	0	9030	977
55	7766	2145	9917	0	9848	0	10025	0	9966	0
56	10092	0	10069	0	10103	0	9999	0	9979	0
57	7997	2080	9890	0	8871	1158	8629	1512	9992	0
58	9926	0	8374	1854	9029	887	9950	0	8901	944
59	9989	0	8206	1823	8994	917	8417	1691	7713	2299
60	7862	2124	10123	0	10263	0	10103	0	9925	0
61	7933	2022	5139	4951	7690	2112	6898	3159	6307	3583
62	9995	0	9954	0	9851	0	9889	0	8598	1231
63	9914	0	8162	1778	9067	948	8418	1710	7538	2283
64	10003	0	10054	0	8580	1462	8256	1838	9947	0
65	10038	0	10118	0	8502	1484	8088	1932	10134	0
66	9934	0	9974	0	8434	1517	8097	1862	9816	0
67	9991	0	9967	0	8503	1511	8089	1893	9930	0
68	9940	0	9983	0	10016	0	10061	0	9885	0
69	9937	0	9951	0	8470	1487	8059	1957	9954	0
70	9958	0	10038	0	8527	1527	7941	2017	9946	0
71	10045	0	8155	1868	9026	976	9875	0	9001	963
72	7945	2043	10058	0	8913	1167	8333	1505	10033	0
73	10155	0	10007	0	8523	1468	7960	1861	9946	0
74	7782	2138	4900	5014	7894	2137	6965	3163	6400	3469
75	9793	0	8121	1852	9186	990	8329	1551	7606	2307
76	10009	0	10048	0	10053	0	10149	0	8772	1292
77	6946	2915	9956	0	8651	1410	10106	0	8727	1413
78	9992	0	10160	0	9901	0	9880	0	10002	0
79	9875	0	9949	0	8578	1493	8237	1828	9938	0
80	9975	0	8019	1859	9186	931	8245	1610	7716	2292
81	7836	2142	4983	5033	7835	2140	6800	3113	6313	3509
82	10066	0	10053	0	8554	1538	8117	1891	9924	0
83	10005	0	9779	0	8394	1426	8227	1847	10070	0
84	9999	0	9990	0	9987	0	9953	0	9977	0
85	10135	0	10186	0	10023	0	10180	0	8657	1248
86	10104	0	9944	0	9841	0	10084	0	10134	0
87	9964	0	8038	1874	9077	889	8307	1591	6423	3557
88	7146	2869	10047	0	8806	1454	9925	0	8381	1394
