#chr	normal	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9
0	0	0.0	0.302083333333	0.0	0.0	0.0	0.0	0.186274509804	0.146788990826	0.0	0.0
1	0	0.0	0.449438202247	0.0	0.134615384615	0.137254901961	0.116279069767	0.247422680412	0.285714285714	0.0	0.0
2	0	0.0	0.601851851852	0.0	0.165217391304	0.157894736842	0.131313131313	0.145631067961	0.272727272727	0.0	0.0
3	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0606060606061	0.0967741935484	0.0681818181818	0.0
5	0	0.313131313131	0.6	0.514851485149	0.329787234043	0.479166666667	0.5	0.386363636364	0.337078651685	0.183673469388	0.324074074074
6	0	0.316326530612	0.0	0.20202020202	0.125	0.0	0.242718446602	0.198113207547	0.0	0.0	0.0
7	0	0.411214953271	0.434782608696	0.505154639175	0.433333333333	0.40625	0.442307692308	0.380434782609	0.421487603306	0.188235294118	0.269565217391
8	0	0.0	0.0	0.119565217391	0.13829787234	0.0	0.165137614679	0.0	0.0	0.232323232323	0.297872340426
9	0	0.390476190476	0.505494505495	0.523364485981	0.517857142857	0.375	0.442477876106	0.344444444444	0.487394957983	0.1875	0.408602150538
10	0	0.209090909091	0.0	0.165137614679	0.0	0.0	0.137254901961	0.207547169811	0.0	0.0	0.0
11	0	0.0	0.57	0.0	0.168539325843	0.166666666667	0.117647058824	0.155963302752	0.31914893617	0.0	0.0
12	0	0.0	0.0	0.0	0.0	0.0	0.0	0.104761904762	0.0849056603774	0.0978260869565	0.0
13	0	0.0	0.352380952381	0.0	0.0	0.0	0.0	0.13	0.2	0.0	0.0
14	0	0.229357798165	0.0	0.163793103448	0.0	0.0	0.18	0.175257731959	0.0	0.0	0.0
15	0	0.0	0.0	0.0	0.0	0.0	0.0	0.135416666667	0.0875	0.113402061856	0.0
16	0	0.0	0.193548387097	0.0	0.0	0.0	0.0	0.184466019417	0.20202020202	0.0	0.0
17	0	0.0	0.227848101266	0.0	0.0	0.0	0.0	0.168316831683	0.191919191919	0.0	0.0
18	0	0.0	0.0	0.0	0.0	0.0	0.0	0.103448275862	0.0989010989011	0.112244897959	0.0
19	0	0.405405405405	0.0	0.18085106383	0.112244897959	0.0	0.172043010753	0.11	0.0	0.0	0.0
20	0	0.302752293578	0.0	0.171717171717	0.0833333333333	0.0	0.176470588235	0.182692307692	0.0	0.0	0.0
21	0	0.0	0.0	0.117117117117	0.177570093458	0.0	0.194444444444	0.0	0.0	0.283018867925	0.302083333333
22	0	0.0	0.0	0.171171171171	0.174757281553	0.0	0.255813953488	0.0	0.0	0.209090909091	0.361111111111
23	0	0.0	0.257731958763	0.0	0.0	0.0	0.0	0.155339805825	0.16091954023	0.0	0.0
24	0	0.386138613861	0.0	0.183673469388	0.0849056603774	0.0	0.234693877551	0.203703703704	0.0	0.0	0.0
25	0	0.350515463918	0.509433962264	0.481818181818	0.552631578947	0.367924528302	0.467289719626	0.392523364486	0.369047619048	0.159574468085	0.297872340426
26	0	0.0	0.0	0.0	0.0	0.0	0.0	0.138613861386	0.0727272727273	0.141414141414	0.0
27	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0825688073394	0.113402061856	0.13	0.0
29	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	0	0.0	0.288461538462	0.0	0.0	0.0	0.0	0.212121212121	0.2	0.0	0.0
31	0	0.388888888889	0.456310679612	0.443298969072	0.47191011236	0.309278350515	0.577319587629	0.40243902439	0.351063829787	0.171171171171	0.260869565217
32	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0918367346939	0.126315789474	0.141304347826	0.0
33	0	0.0	0.373737373737	0.0	0.0	0.0	0.0	0.166666666667	0.194444444444	0.0	0.0
34	0	0.38202247191	0.0	0.134831460674	0.0909090909091	0.0	0.206611570248	0.165137614679	0.0	0.0	0.0
35	0	0.0	0.0	0.178571428571	0.148514851485	0.0	0.191919191919	0.0	0.0	0.212765957447	0.178571428571
36	0	0.373737373737	0.0	0.150943396226	0.126436781609	0.0	0.216494845361	0.234567901235	0.0	0.0	0.0
37	0	0.288888888889	0.482352941176	0.495412844037	0.467289719626	0.46017699115	0.474747474747	0.434343434343	0.394230769231	0.13	0.355140186916
38	0	0.0	0.0	0.0	0.0	0.0	0.0	0.126315789474	0.1	0.159574468085	0.0
39	0	0.536363636364	0.532110091743	0.258064516129	0.39	0.41	0.36170212766	0.518987341772	0.430107526882	0.29702970297	0.207920792079
40	0	0.0	0.0	0.0	0.0	0.0	0.0	0.12037037037	0.0769230769231	0.0869565217391	0.0
41	0	0.0	0.351851851852	0.0	0.0	0.0	0.0	0.2	0.148148148148	0.0	0.0
42	0	0.0	0.0	0.108695652174	0.126315789474	0.0	0.17	0.0	0.0	0.181818181818	0.254901960784
43	0	0.362637362637	0.443298969072	0.494382022472	0.56880733945	0.390804597701	0.5375	0.495238095238	0.352941176471	0.226804123711	0.196261682243
44	0	0.0	0.0	0.0	0.0	0.0	0.0	0.109090909091	0.122448979592	0.155339805825	0.0
45	0	0.0	0.0	0.0	0.0	0.0	0.0	0.133333333333	0.151785714286	0.125	0.0
46	0	0.365853658537	0.44	0.535353535354	0.485714285714	0.350515463918	0.463917525773	0.408163265306	0.417391304348	0.217821782178	0.298850574713
47	0	0.383928571429	0.485436893204	0.553571428571	0.418367346939	0.461538461538	0.545454545455	0.442857142857	0.5	0.211009174312	0.287356321839
48	0	0.0	0.271739130435	0.0	0.0	0.0	0.0	0.192307692308	0.188118811881	0.0	0.0
49	0	0.38	0.547619047619	0.47572815534	0.494252873563	0.419047619048	0.524752475248	0.446601941748	0.36974789916	0.265306122449	0.3
50	0	0.433734939759	0.40625	0.552631578947	0.516853932584	0.294736842105	0.504854368932	0.378947368421	0.427083333333	0.205128205128	0.246913580247
51	0	0.0	0.0	0.0	0.0	0.0	0.0	0.150537634409	0.0606060606061	0.107142857143	0.0
52	0	0.284210526316	0.529411764706	0.505154639175	0.58064516129	0.386138613861	0.526785714286	0.408602150538	0.333333333333	0.170212765957	0.366336633663
53	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0982142857143	0.0816326530612	0.113402061856	0.0
54	0	0.362745098039	0.519607843137	0.556818181818	0.446808510638	0.34375	0.478723404255	0.465346534653	0.44	0.157303370787	0.268518518519
55	0	0.0	0.485436893204	0.0	0.161904761905	0.180952380952	0.148514851485	0.24358974359	0.283018867925	0.0	0.0
56	0	0.336956521739	0.580952380952	0.504504504505	0.52427184466	0.367346938776	0.505494505495	0.333333333333	0.407407407407	0.238636363636	0.33734939759
57	0	0.0	0.505154639175	0.0	0.148148148148	0.15652173913	0.138613861386	0.182795698925	0.276595744681	0.0	0.0
58	0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0824742268041	0.154761904762	0.0
59	0	0.381818181818	0.0	0.133333333333	0.0882352941176	0.0	0.134020618557	0.2	0.0	0.0	0.0
60	0	0.0	0.0	0.0	0.0	0.0	0.0	0.095652173913	0.109090909091	0.10989010989	0.0
61	0	0.0	0.0	0.0	0.0	0.0	0.0	0.135922330097	0.0555555555556	0.149425287356	0.0
62	0	0.0	0.292929292929	0.0	0.0	0.0	0.0	0.211009174312	0.135922330097	0.0	0.0
63	0	0.230769230769	0.0	0.166666666667	0.0	0.0	0.175257731959	0.178217821782	0.0	0.0	0.0
64	0	0.0	0.0	0.157407407407	0.223300970874	0.0	0.176470588235	0.0	0.0	0.238532110092	0.349397590361
65	0	0.316326530612	0.0	0.202127659574	0.0	0.0	0.14953271028	0.21978021978	0.0	0.0	0.0
66	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0990099009901	0.06	0.0857142857143	0.0
67	0	0.261904761905	0.0	0.131868131868	0.0	0.0	0.159574468085	0.221153846154	0.0	0.0	0.0
68	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69	0	0.0	0.0	0.330188679245	0.185567010309	0.232558139535	0.212962962963	0.0	0.0	0.297872340426	0.322580645161
70	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0884955752212	0.078431372549	0.14606741573	0.0
71	0	0.0	0.0	0.0	0.0	0.0	0.0	0.106796116505	0.054347826087	0.0891089108911	0.0
72	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0733944954128	0.0618556701031	0.11	0.0
73	0	0.379310344828	0.485148514851	0.576271186441	0.462962962963	0.450549450549	0.57	0.330188679245	0.453608247423	0.176470588235	0.322033898305
74	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0660377358491	0.0862068965517	0.135922330097	0.0
75	0	0.238532110092	0.0	0.221153846154	0.0	0.0	0.175925925926	0.161904761905	0.0	0.0	0.0
76	0	0.347368421053	0.530973451327	0.511111111111	0.559633027523	0.326923076923	0.445544554455	0.465517241379	0.434343434343	0.234782608696	0.298969072165
77	0	0.0	0.0	0.0	0.0	0.0	0.0	0.122222222222	0.0980392156863	0.0760869565217	0.0
78	0	0.0	0.0	0.27358490566	0.176470588235	0.247787610619	0.197916666667	0.0	0.0	0.232323232323	0.236559139785
79	0	0.520833333333	0.573913043478	0.392857142857	0.314814814815	0.457142857143	0.279569892473	0.60824742268	0.536363636364	0.295652173913	0.16
80	0	0.365384615385	0.0	0.168831168831	0.135416666667	0.0	0.163265306122	0.229357798165	0.0	0.0	0.0
81	0	0.0	0.0	0.179245283019	0.144578313253	0.0	0.152941176471	0.0	0.0	0.318965517241	0.340909090909
82	0	0.185185185185	0.0	0.218390804598	0.0	0.0	0.223214285714	0.232323232323	0.0	0.0	0.0
83	0	0.225806451613	0.0	0.21568627451	0.0	0.0	0.198113207547	0.224299065421	0.0	0.0	0.0
84	0	0.453781512605	0.536082474227	0.533333333333	0.462962962963	0.320388349515	0.583333333333	0.35	0.311926605505	0.175257731959	0.301075268817
85	0	0.269565217391	0.0	0.21	0.0	0.0	0.197916666667	0.212765957447	0.0	0.0	0.0
86	0	0.0	0.0	0.285714285714	0.198113207547	0.181034482759	0.222222222222	0.0	0.0	0.215189873418	0.245098039216
87	0	0.0	0.0	0.0	0.0	0.0	0.0	0.141414141414	0.0582524271845	0.0652173913043	0.0
88	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0752688172043	0.0957446808511	0.111111111111	0.0
89	0	0.0	0.0	0.0	0.0	0.0	0.0	0.126213592233	0.0943396226415	0.129411764706	0.0
90	0	0.330357142857	0.561797752809	0.421052631579	0.504587155963	0.420454545455	0.465517241379	0.414414414414	0.390804597701	0.244186046512	0.255555555556
91	0	0.355140186916	0.508928571429	0.477064220183	0.5	0.368932038835	0.578947368421	0.379310344828	0.46	0.271028037383	0.242105263158
92	0	0.348837209302	0.0	0.257425742574	0.0898876404494	0.0	0.214285714286	0.204081632653	0.0	0.0	0.0
93	0	0.0	0.0	0.115384615385	0.165217391304	0.0	0.19587628866	0.0	0.0	0.277777777778	0.353982300885
94	0	0.31914893617	0.45871559633	0.542056074766	0.419642857143	0.38	0.522727272727	0.304761904762	0.32380952381	0.239130434783	0.25
95	0	0.0	0.450980392157	0.0	0.18085106383	0.126213592233	0.0769230769231	0.233333333333	0.303370786517	0.0	0.0
96	0	0.342592592593	0.443181818182	0.53125	0.407407407407	0.382352941176	0.488372093023	0.44	0.420454545455	0.263157894737	0.384615384615
97	0	0.369565217391	0.45	0.479166666667	0.572916666667	0.358490566038	0.46	0.384615384615	0.386138613861	0.236559139785	0.31
98	0	0.352380952381	0.56862745098	0.38679245283	0.459183673469	0.35652173913	0.556603773585	0.450980392157	0.352380952381	0.258620689655	0.285714285714
99	0	0.350427350427	0.0	0.160377358491	0.0808080808081	0.0	0.1875	0.107843137255	0.0	0.0	0.0
