gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	88	17	90	0	86	14	116	0	61	55
1	84	0	81	15	103	12	83	13	90	0
2	115	0	111	0	109	0	84	0	87	12
3	82	33	72	29	67	29	80	19	57	39
4	88	12	101	0	83	15	121	0	57	52
5	79	22	98	17	104	0	105	0	100	0
6	79	10	106	0	102	0	94	0	88	14
7	99	0	85	9	80	20	78	23	107	0
8	78	0	92	0	93	0	100	0	102	19
9	81	0	114	0	116	0	104	0	91	12
10	96	17	112	0	94	0	116	0	90	19
11	90	12	92	0	87	18	91	0	42	47
12	87	18	112	0	108	18	89	0	47	56
13	75	16	95	0	102	0	105	0	92	19
14	90	20	110	0	116	0	120	0	77	16
15	67	14	93	0	63	19	97	13	46	42
16	110	0	89	13	104	7	75	17	93	0
17	98	12	105	0	87	10	89	0	43	66
18	95	0	66	24	89	11	81	18	96	0
19	85	0	91	0	122	0	91	0	74	15
20	95	0	117	0	89	0	97	0	91	12
21	89	20	87	17	97	0	98	0	92	0
22	104	0	116	0	88	0	104	0	75	18
23	90	0	80	18	88	19	79	27	104	0
24	71	19	70	19	98	0	98	0	87	0
25	92	0	83	9	83	14	82	24	95	0
26	75	18	100	10	106	0	86	0	86	0
27	110	0	99	0	102	0	79	0	92	18
28	94	10	101	0	85	18	102	0	47	49
29	109	0	108	0	99	0	100	0	71	8
30	102	0	82	22	97	17	73	26	104	0
31	103	0	106	0	93	0	84	0	77	14
32	88	16	94	0	109	0	84	18	99	0
33	91	16	97	0	108	0	90	0	71	14
34	87	18	78	0	70	24	80	12	56	53
35	92	0	107	0	108	0	76	0	79	4
36	110	0	79	19	113	15	71	20	100	0
37	98	0	98	0	97	0	81	0	86	14
38	86	24	96	0	88	13	95	0	46	46
39	96	0	94	0	113	0	99	0	91	15
40	100	20	120	0	97	0	89	14	97	0
41	99	0	81	19	85	13	90	20	116	0
42	91	0	101	0	133	0	111	0	81	7
43	85	11	80	0	66	19	93	16	50	47
44	92	17	87	0	104	0	73	21	103	0
45	98	7	103	0	71	29	82	15	38	49
46	90	16	92	0	103	0	108	0	78	15
47	101	0	96	0	94	0	120	0	79	18
48	94	0	95	14	75	10	55	27	110	0
49	82	15	77	17	94	0	94	0	91	0
50	88	19	86	19	82	0	97	0	86	0
51	103	0	102	0	101	0	113	0	87	7
52	77	19	86	0	92	0	97	0	84	18
53	90	0	100	0	98	0	104	0	74	15
54	108	0	89	20	73	12	75	25	100	0
55	75	13	93	0	91	0	75	0	92	12
56	107	0	97	0	95	0	93	0	70	13
57	73	21	88	14	106	0	93	0	121	0
58	89	0	111	0	116	0	100	0	95	16
59	110	0	95	0	87	0	83	0	89	17
60	70	30	75	27	62	36	110	12	46	48
61	76	12	91	0	112	0	89	0	84	14
62	81	8	112	0	96	0	96	0	67	22
63	81	10	108	0	81	19	89	13	56	41
64	74	13	99	0	112	0	109	0	97	19
65	101	0	99	24	83	17	69	16	105	0
66	106	0	89	19	79	12	70	21	114	0
67	93	0	108	0	117	0	101	0	75	18
68	100	0	89	0	122	0	103	0	79	19
69	95	17	96	0	88	0	94	0	71	15
70	88	0	73	22	76	16	70	19	93	0
71	83	9	107	0	97	0	96	0	84	14
72	77	20	101	11	106	0	94	0	105	0
73	103	0	115	0	90	0	106	0	92	23
74	96	8	92	0	96	0	95	0	81	10
75	106	0	88	22	92	8	71	28	107	0
76	74	24	74	14	80	0	95	0	95	0
77	74	16	68	19	107	0	91	0	90	0
78	78	13	78	0	92	0	84	0	83	12
79	93	11	96	0	109	0	100	0	82	27
80	89	0	99	0	97	0	112	0	97	16
81	78	37	56	34	76	42	94	8	55	51
82	107	0	73	19	89	18	84	33	111	0
83	85	0	91	0	113	0	106	0	82	11
84	102	0	108	0	107	0	99	0	80	20
85	99	0	75	0	94	0	97	0	86	18
86	103	0	98	0	91	0	112	0	88	17
87	69	14	77	20	113	0	96	0	105	0
88	82	17	87	14	103	0	105	0	100	0
89	96	0	67	18	96	16	79	32	96	0
90	89	21	96	13	103	0	111	0	94	0
91	98	0	88	13	76	24	72	23	95	0
92	111	0	76	23	82	19	77	20	110	0
93	90	0	103	0	97	0	101	0	80	11
94	110	0	81	13	100	11	73	23	93	0
95	90	0	81	13	75	21	73	18	94	0
96	88	11	103	0	129	0	88	0	90	20
97	91	13	94	0	93	23	87	0	39	60
98	109	0	102	15	73	18	81	25	86	0
99	104	0	90	12	81	16	70	35	113	0
