gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	72	21	114	22	91	17	78	15	112	0
1	99	0	97	0	74	21	104	0	105	0
2	45	60	60	45	63	41	62	44	59	42
3	97	0	107	0	99	10	92	0	107	0
4	104	0	63	27	58	24	76	18	70	30
5	95	0	93	20	74	26	91	13	76	35
6	66	20	96	0	78	14	86	0	94	0
7	100	0	108	0	95	11	103	0	90	0
8	98	0	77	28	76	24	86	18	76	28
9	99	0	103	0	75	11	114	0	102	0
10	64	40	63	35	70	41	47	38	47	42
11	107	0	68	16	75	21	83	29	78	33
12	68	24	64	34	54	46	60	29	51	47
13	74	30	92	13	61	20	89	15	97	0
14	47	52	47	61	65	51	56	40	59	41
15	105	0	103	0	75	18	110	0	98	0
16	110	0	62	27	71	15	81	19	72	30
17	79	35	48	47	60	36	66	45	48	64
18	99	0	89	0	85	16	90	0	79	0
19	80	45	61	54	61	38	65	35	40	48
20	57	25	69	46	64	46	57	28	53	47
21	100	0	97	0	95	7	97	0	96	0
22	77	27	98	11	93	17	81	18	97	0
23	76	9	100	0	81	23	83	0	95	0
24	109	0	93	14	56	27	94	28	59	36
25	47	47	50	54	70	26	47	44	47	55
26	103	0	74	21	91	25	83	24	63	25
27	102	0	83	12	87	12	85	17	56	26
28	74	19	108	0	85	20	97	0	113	0
29	113	0	77	26	86	23	73	22	66	36
30	66	19	67	51	59	36	65	37	50	70
31	106	0	71	23	79	31	82	14	64	34
32	117	0	78	22	82	30	87	16	62	41
33	60	36	84	11	91	20	93	27	108	0
34	94	0	79	24	80	19	75	15	54	22
35	88	16	114	0	74	15	87	0	87	0
36	96	10	105	0	73	16	94	0	98	0
37	67	37	61	37	73	45	68	38	54	51
38	92	0	74	18	68	23	94	15	60	34
39	91	0	58	23	88	22	78	20	66	36
40	66	30	96	13	94	18	91	12	97	0
41	70	26	89	16	89	13	74	12	114	0
42	63	32	45	37	57	35	61	33	57	41
43	75	25	58	35	61	39	62	43	56	48
44	55	35	69	44	63	41	49	32	45	50
45	89	12	95	0	109	10	96	0	94	0
46	67	29	53	34	62	41	58	35	54	45
47	103	0	109	0	91	13	104	0	90	0
48	80	0	66	15	66	21	80	19	67	32
49	97	0	88	18	68	24	82	11	75	30
50	58	26	53	40	61	40	69	46	46	57
51	99	0	99	0	80	7	87	0	116	0
52	99	0	72	31	89	29	70	24	64	31
53	62	38	54	36	62	35	72	48	39	55
54	111	0	103	0	90	18	110	0	86	0
55	77	24	79	10	74	15	90	18	84	0
56	116	0	95	0	78	10	92	0	98	0
57	92	0	79	19	70	22	97	20	78	32
58	103	0	73	21	75	20	88	14	81	30
59	87	31	66	10	70	22	82	14	93	0
60	62	23	77	16	88	13	77	15	103	0
61	60	40	70	33	70	40	60	41	48	61
62	89	0	64	17	89	10	88	14	74	41
63	91	0	107	26	85	20	89	20	61	33
64	106	0	67	17	74	25	79	15	77	31
65	116	0	116	0	94	15	113	0	102	0
66	74	35	67	42	59	36	73	39	38	48
67	90	0	85	27	82	27	110	15	80	22
68	58	48	63	61	59	41	44	43	52	46
69	103	0	72	20	57	16	79	21	74	34
70	40	42	47	58	56	55	48	52	47	47
71	99	0	81	23	71	25	80	17	59	30
72	111	0	95	0	93	15	104	0	115	0
73	110	0	88	0	95	9	95	0	106	0
74	56	26	61	41	54	44	71	42	39	54
75	74	28	72	16	88	19	93	18	95	0
76	88	0	87	22	89	27	69	17	66	36
77	39	52	60	50	72	40	59	36	57	52
78	91	0	68	26	68	21	89	22	80	29
79	95	0	88	20	88	20	82	22	76	34
80	96	0	122	0	80	21	107	0	115	0
81	100	0	89	26	88	21	72	25	92	29
82	52	43	55	50	51	20	56	39	53	44
83	84	0	110	0	89	10	102	0	81	0
84	36	37	48	61	69	39	53	54	43	41
85	84	33	86	20	87	12	88	21	110	0
86	67	37	59	40	54	27	56	36	48	48
87	105	0	107	0	93	23	99	0	91	0
88	108	0	102	0	94	15	107	0	106	0
89	59	24	66	11	84	10	70	17	108	0
90	93	0	89	17	70	24	90	15	68	33
91	68	49	69	51	59	43	81	34	44	44
92	92	0	88	25	83	19	88	17	66	36
93	110	0	103	13	67	29	92	17	76	35
94	93	0	74	23	69	18	76	16	63	45
95	73	27	101	9	91	20	83	16	99	0
96	91	0	70	19	99	25	77	19	66	22
97	57	40	42	55	79	47	52	40	54	50
98	98	0	76	28	78	23	89	27	67	39
99	68	26	84	17	70	16	94	21	91	0
