gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	9916	0	8806	1254	7697	2380	10026	0	7904	1964	7577	2462	8215	1680	10184	0	7776	2517	6864	3068	9943	0	10160	0	10270	0	8740	1408	10078	0	8599	1252	7661	2343	9971	0	6548	3321	9905	0
1	10086	0	9979	0	7434	2632	10039	0	9929	0	10035	0	9956	0	6772	3311	10136	0	10006	0	9894	0	9904	0	10154	0	9863	0	8614	1501	9894	0	9924	0	7816	2214	9981	0	10160	0
2	9898	0	10070	0	7395	2633	9910	0	9950	0	10076	0	9853	0	6687	3222	9880	0	9909	0	9933	0	9995	0	10070	0	9903	0	8440	1416	9948	0	9965	0	7720	2191	9872	0	9767	0
3	7397	2470	5027	4912	7463	2355	7592	2515	7788	2001	7610	2467	8201	1736	8341	1762	7587	2484	6943	3058	10101	0	6683	3315	4943	5026	6588	3364	8713	1263	7199	2855	7722	2280	8626	1251	6417	3470	4975	4879
4	9901	0	8906	1212	7716	2337	10025	0	7882	1992	7509	2417	8318	1693	10081	0	7434	2434	6838	3197	9863	0	10029	0	10061	0	8522	1452	10217	0	8657	1343	7568	2282	9896	0	6608	3459	9992	0
5	9826	0	8763	1186	7549	2311	10057	0	8001	1993	7432	2415	8233	1694	9950	0	7596	2436	6983	3065	10086	0	9851	0	10006	0	8513	1406	10066	0	8624	1281	7680	2306	10092	0	6623	3510	10009	0
6	7567	2364	9926	0	7431	2676	7438	2416	7215	3039	7449	2607	6640	3211	6741	3274	7357	2466	7986	1920	5014	5060	8359	1611	10071	0	8441	1569	6165	3845	7778	2207	7277	2620	6179	3685	8497	1599	9973	0
7	7580	2411	10055	0	7368	2648	7384	2482	6904	3059	7388	2557	6468	3345	6808	3174	7286	2570	8064	1909	5017	4938	8199	1703	9807	0	8379	1599	6118	3803	7806	2120	7360	2719	6274	3696	8392	1590	9776	0
8	7637	2690	4921	5063	7731	2302	7556	2488	8065	1930	7470	2438	8200	1744	8276	1770	7521	2435	6868	3197	9876	0	6616	3345	5050	5080	6641	3349	9066	1224	7346	2818	7659	2304	8667	1215	6533	3496	5080	5086
9	7689	2453	10204	0	7258	2781	7458	2500	7098	2889	7437	2540	6630	3277	6916	3254	7554	2546	8144	1838	4983	4942	8496	1606	9961	0	8391	1634	6354	3722	7840	2179	7334	2762	6328	3765	8449	1559	10128	0
10	9838	0	10153	0	7223	2693	9905	0	10240	0	9974	0	9902	0	6695	3262	9990	0	10116	0	8044	2078	8322	1733	10049	0	8477	1593	7473	2432	8872	959	10131	0	6259	3742	8248	1539	9914	0
11	10046	0	8737	1183	7687	2355	10034	0	8162	1981	7552	2394	8288	1677	10092	0	7545	2423	6847	3126	9913	0	10154	0	10101	0	8487	1320	9791	0	8690	1294	7595	2422	10053	0	6496	3498	9961	0
12	7760	2417	9842	0	9941	0	9834	0	10141	0	7546	2656	9979	0	10050	0	7464	2664	9863	0	6982	2977	10075	0	10058	0	9982	0	10055	0	9964	0	9976	0	10018	0	10024	0	10043	0
13	9923	0	9828	0	7268	2668	10117	0	10030	0	9957	0	10002	0	6822	3288	9949	0	10000	0	7983	1950	8371	1606	10134	0	8335	1598	7770	2437	9177	963	10058	0	6275	3762	8343	1546	10054	0
14	7538	2351	9813	0	9932	0	10131	0	9991	0	7439	2610	9999	0	9939	0	7404	2519	10000	0	7069	2916	9995	0	10097	0	10101	0	10121	0	10002	0	9949	0	9905	0	10028	0	10009	0
15	7396	2651	7797	2098	9881	0	9845	0	9991	0	10077	0	10032	0	10005	0	10004	0	10004	0	9930	0	10040	0	6888	3242	9906	0	10057	0	8605	1497	10056	0	10082	0	10063	0	6832	3234
