gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	10066	0	9908	0	8685	1309	8708	1325	7735	2295	10054	0	10022	0	8435	1408	10082	0	10135	0	10123	0	10049	0	8809	1199	9980	0	8713	1288	9852	0	8667	1232	10005	0	9940	0	9947	0
1	8597	1551	8493	1513	7553	2674	7320	2648	7637	2277	7532	2459	8401	1629	7365	2685	5068	4986	7566	2434	8603	1500	6863	3182	6442	3612	8768	1335	7031	2899	10040	0	7277	2738	7246	2722	7257	2722	7341	2658
2	9942	0	9956	0	8705	1225	8548	1343	7844	2323	9927	0	10056	0	8809	1389	10065	0	9919	0	9808	0	10270	0	8655	1197	9995	0	8453	1281	9996	0	8603	1313	10002	0	10075	0	9997	0
3	9917	0	9998	0	8719	1340	8512	1398	10147	0	8540	1362	8181	1654	9989	0	8325	1647	10083	0	10054	0	8345	1530	10051	0	10063	0	9992	0	9945	0	10007	0	8642	1303	9955	0	7425	2658
4	8565	1417	10148	0	9097	1093	8696	1115	10050	0	8908	1054	10089	0	9912	0	10024	0	9976	0	8882	1124	9878	0	9876	0	8695	1298	8817	1200	8258	1642	10035	0	9169	1068	9914	0	10130	0
5	10174	0	10136	0	8629	1312	8621	1362	10052	0	8650	1326	8463	1613	9904	0	8247	1715	9920	0	10067	0	8484	1556	9975	0	9837	0	10022	0	9889	0	9796	0	8697	1288	9846	0	7295	2631
6	10046	0	9837	0	8549	1342	8728	1302	7666	2297	9881	0	9951	0	8621	1407	10004	0	10142	0	10042	0	9793	0	8823	1183	9906	0	8698	1284	9986	0	8525	1317	9945	0	10206	0	10056	0
7	10005	0	10013	0	8662	1307	8647	1410	9773	0	8649	1290	8454	1653	9946	0	8155	1724	10142	0	10003	0	8500	1576	9909	0	10121	0	9999	0	9928	0	10075	0	8736	1324	9947	0	7342	2736
8	9899	0	9775	0	8676	1370	8580	1319	9872	0	8657	1313	8286	1627	9936	0	8262	1670	10017	0	9995	0	8329	1564	9851	0	9991	0	10081	0	10011	0	9963	0	8782	1291	9968	0	7368	2694
9	8401	1490	10013	0	8656	1363	8645	1364	9977	0	7450	2438	8293	1633	8661	1278	6704	3173	8973	1009	9981	0	8358	1560	8851	1050	8612	1342	9850	0	9945	0	9972	0	8570	1263	9986	0	7240	2680
10	8537	1514	6387	3736	7356	2638	6098	3874	7607	2361	7752	2468	8375	1603	5060	4911	4948	5009	7685	2443	7597	2354	6765	3311	6322	3659	7631	2504	6156	3834	8474	1510	6227	3840	7226	2754	7212	2686	5046	5009
11	9908	0	8668	1263	9876	0	10059	0	10166	0	10110	0	10045	0	10121	0	10054	0	10016	0	9968	0	10136	0	9779	0	8606	1361	9973	0	8209	1858	8835	1238	8793	1169	10032	0	10035	0
12	10104	0	8883	1210	10178	0	9922	0	9957	0	10132	0	10064	0	9906	0	10040	0	10028	0	9999	0	9901	0	10001	0	8585	1367	10072	0	8206	1856	8738	1185	8673	1199	9943	0	9862	0
13	8503	1631	10284	0	8567	1315	8607	1388	10027	0	7628	2520	8293	1571	8797	1263	6937	3187	8848	1032	10009	0	8462	1579	8989	1036	8678	1240	9840	0	9964	0	9955	0	8707	1312	9839	0	7314	2659
14	9827	0	10037	0	8637	1269	8683	1303	7677	2267	9855	0	10107	0	8650	1330	10137	0	9840	0	10102	0	10012	0	8904	1190	10142	0	8672	1278	10160	0	8526	1313	9838	0	10121	0	9863	0
15	9911	0	10099	0	8622	1338	8615	1300	9988	0	8720	1353	8424	1644	10079	0	8164	1653	9935	0	10085	0	8440	1531	9907	0	10101	0	10009	0	10036	0	10042	0	8658	1374	10022	0	7331	2622
16	8668	1417	9971	0	8703	1099	8988	1111	10001	0	9079	1106	9921	0	10070	0	9996	0	9930	0	9011	1021	9950	0	9804	0	8858	1253	8838	1125	8238	1726	9843	0	8855	1080	10041	0	9938	0
17	10100	0	9972	0	8657	1331	8527	1272	7810	2357	10134	0	9880	0	8646	1367	9940	0	10328	0	10051	0	10018	0	8835	1175	9905	0	8705	1288	9983	0	8631	1248	10110	0	9947	0	9893	0
18	9981	0	9874	0	8550	1231	8662	1324	7636	2241	10008	0	10045	0	8738	1432	9732	0	9915	0	9863	0	10119	0	8560	1244	10009	0	8645	1364	10114	0	8790	1241	9908	0	9878	0	9958	0
19	10104	0	10003	0	8616	1322	8668	1410	10029	0	8706	1297	8468	1644	10018	0	8435	1711	9832	0	9887	0	8463	1558	9979	0	9927	0	10093	0	10116	0	9927	0	8601	1292	10093	0	7399	2624
20	8399	1551	9969	0	8770	1306	8481	1339	9921	0	7675	2494	8294	1628	8780	1236	6917	3072	8817	1078	10101	0	8379	1612	8988	1099	8801	1303	10090	0	9947	0	9993	0	8506	1334	9946	0	7324	2717
21	8364	1593	8476	1497	7547	2560	7353	2597	7650	2317	7437	2476	8399	1678	7319	2576	5111	4907	7531	2422	8647	1452	6792	3292	6343	3630	8545	1295	6987	2825	9761	0	7212	2820	7335	2801	7361	2667	7269	2659
22	9883	0	10114	0	8551	1312	8601	1407	9911	0	8702	1331	8276	1649	9984	0	8259	1690	10025	0	10083	0	8422	1593	10018	0	9930	0	10111	0	9883	0	9881	0	8661	1312	10021	0	7385	2672
23	9911	0	9934	0	8816	1290	8717	1246	7813	2319	10096	0	9973	0	8759	1463	10011	0	10062	0	9927	0	9984	0	8959	1199	9933	0	8667	1329	10014	0	8738	1313	9985	0	10083	0	9945	0
24	9934	0	9939	0	8433	1352	8770	1423	9986	0	8569	1316	8285	1664	9924	0	8330	1756	10134	0	10071	0	8392	1551	10183	0	10193	0	9914	0	10033	0	10084	0	8654	1291	9987	0	7291	2705
25	9937	0	9943	0	8713	1326	8695	1387	9749	0	8591	1286	8179	1709	10173	0	8266	1725	10086	0	9901	0	8516	1626	10162	0	9925	0	9935	0	10152	0	10179	0	8815	1321	10017	0	7263	2675
26	10181	0	9836	0	8859	1288	8843	1289	7751	2315	10067	0	10036	0	8693	1442	9863	0	9892	0	10000	0	9997	0	8735	1179	10018	0	8583	1425	10146	0	8668	1367	9962	0	10068	0	9978	0
27	8423	1501	9868	0	8663	1375	8499	1334	9965	0	7608	2382	8384	1540	8765	1240	6935	3205	8864	1086	10161	0	8353	1531	9030	1077	8796	1334	10181	0	9889	0	9840	0	8684	1268	10054	0	7344	2706
28	8462	1568	8490	1590	7406	2630	7180	2654	7788	2336	7650	2425	8339	1672	7289	2703	5074	4904	7619	2483	8552	1507	6532	3367	6482	3740	8786	1351	7042	2919	10041	0	7205	2844	7275	2737	7225	2710	7365	2643
29	8387	1462	9861	0	8927	1137	8832	1102	10077	0	9079	1099	10097	0	10122	0	10057	0	10214	0	8869	1087	9993	0	9954	0	8771	1221	8908	1101	8433	1664	9935	0	8927	1074	9965	0	9993	0
30	8269	1517	6283	3750	7374	2657	6042	3812	7807	2451	7383	2550	8221	1618	5062	4948	4854	5026	7574	2390	7433	2468	6649	3317	6340	3697	7719	2441	6198	3835	8570	1467	6245	3713	7401	2687	7280	2719	4981	4916
31	8675	1471	9792	0	8871	1145	8956	1141	9884	0	8932	1098	10047	0	9981	0	10218	0	10115	0	8756	1104	9933	0	9861	0	8757	1286	8935	1167	8303	1675	9860	0	8876	1084	9998	0	10035	0
32	10030	0	10187	0	8663	1363	8605	1382	9885	0	8677	1322	8256	1565	10018	0	8377	1705	10220	0	9938	0	8411	1595	9875	0	9897	0	10056	0	10140	0	9964	0	8856	1348	10064	0	7342	2609
33	9999	0	9998	0	8716	1333	8645	1328	9993	0	8877	1316	8396	1593	9962	0	8206	1679	10108	0	9993	0	8389	1521	10092	0	9945	0	10065	0	9974	0	9771	0	8802	1304	10009	0	7313	2665
34	9913	0	8703	1241	9954	0	10052	0	9988	0	10020	0	10004	0	10005	0	9983	0	9993	0	10064	0	9949	0	9872	0	8496	1370	10081	0	8147	1788	8762	1186	8704	1149	10086	0	10044	0
35	8531	1416	6287	3816	7378	2568	6246	3907	7813	2294	7610	2446	8363	1632	4964	4968	5002	4959	7494	2444	7651	2504	6732	3251	6330	3614	7892	2414	6138	3889	8551	1554	6292	3871	7245	2765	7308	2671	5103	4954
36	8323	1488	8631	1513	7432	2664	7234	2719	7827	2453	7326	2480	8313	1575	7386	2557	4971	4981	7495	2453	8400	1487	6724	3337	6508	3548	8634	1320	7285	2968	9987	0	7136	2839	7154	2845	7359	2686	7366	2642
37	8450	1424	9788	0	8805	1080	8805	1061	9989	0	8832	1096	9901	0	10174	0	10073	0	10189	0	9014	1135	10053	0	9984	0	8721	1252	9010	1157	8165	1650	9961	0	8877	1010	10073	0	10069	0
38	8434	1583	10072	0	8647	1326	8643	1356	9968	0	7586	2487	8550	1648	8778	1242	7060	3158	8923	1052	10049	0	8424	1609	8875	1047	8794	1277	10088	0	9981	0	10003	0	8681	1346	9919	0	7295	2755
39	8558	1400	9961	0	8762	1078	8891	1182	10025	0	8966	1113	10164	0	9890	0	10022	0	9925	0	9052	1119	10031	0	10206	0	8751	1259	8805	1098	8296	1684	10246	0	9084	1111	9918	0	9803	0
40	8458	1480	10103	0	8782	1317	8697	1316	9989	0	7554	2449	8201	1651	8840	1286	6905	3216	8890	1096	9897	0	8492	1584	8953	1078	8692	1332	9912	0	9977	0	9962	0	8825	1294	9867	0	7255	2748
41	8329	1578	6368	3723	7384	2603	6181	3981	7687	2313	7454	2478	8449	1597	4937	5034	5005	5082	7580	2424	7533	2502	6669	3251	6342	3574	7648	2386	6154	3789	8567	1481	6171	3812	7229	2806	7286	2618	4932	4824
42	9940	0	10047	0	8622	1273	8758	1272	7707	2300	10054	0	10099	0	8551	1484	9949	0	9899	0	9891	0	10027	0	8727	1241	10007	0	8674	1278	9806	0	8730	1287	9950	0	10036	0	10032	0
43	9995	0	9849	0	8711	1247	8660	1312	7668	2321	9957	0	9964	0	8576	1405	10028	0	9976	0	9985	0	9994	0	8916	1256	9984	0	8576	1320	10164	0	8673	1254	10132	0	10071	0	9977	0
44	10093	0	9893	0	8642	1260	8682	1358	7779	2325	10101	0	10039	0	8651	1379	9799	0	9947	0	9907	0	10043	0	8683	1153	10131	0	8653	1290	9948	0	8789	1329	9964	0	9987	0	10166	0
45	8593	1568	6354	3731	7325	2653	6086	3868	7733	2276	7579	2447	8420	1664	5020	4927	4925	4977	7550	2495	7483	2506	6719	3432	6373	3673	7646	2378	6085	3859	8648	1440	6068	3741	7285	2726	7325	2744	5134	4845
46	10030	0	9783	0	8751	1282	8650	1324	7566	2316	9971	0	9990	0	8639	1435	10136	0	10149	0	10041	0	9962	0	8866	1206	9834	0	8652	1364	9953	0	8601	1362	10037	0	9888	0	9965	0
47	9934	0	9974	0	8740	1314	8496	1350	7810	2418	9845	0	10127	0	8632	1457	10075	0	9909	0	10079	0	10003	0	8722	1137	9905	0	8690	1327	10008	0	8625	1309	9926	0	9925	0	9827	0
48	10028	0	9945	0	8748	1352	8684	1403	10040	0	8620	1316	8398	1665	10164	0	8397	1627	10046	0	10116	0	8473	1619	10133	0	9906	0	9916	0	9999	0	9796	0	8716	1326	9990	0	7274	2698
49	9941	0	10207	0	8580	1277	8668	1348	10137	0	8653	1374	8310	1638	9979	0	8220	1701	10128	0	10035	0	8332	1529	10248	0	10146	0	9894	0	9941	0	10098	0	8868	1260	10120	0	7353	2620
50	8537	1516	10124	0	8766	1088	8856	1110	10017	0	8949	1114	10065	0	9936	0	10179	0	10134	0	9052	1071	9973	0	9854	0	8669	1257	8843	1133	8214	1647	10062	0	9057	1017	10068	0	10005	0
51	9993	0	9885	0	8632	1315	8644	1340	10286	0	8660	1336	8437	1625	10135	0	8355	1616	9870	0	10073	0	8534	1569	10006	0	10021	0	10133	0	9994	0	9929	0	8759	1268	10012	0	7293	2744
52	9996	0	10116	0	8512	1262	8617	1411	10071	0	8785	1307	8367	1684	9972	0	8521	1632	10120	0	9897	0	8348	1522	10295	0	9955	0	10159	0	9948	0	10044	0	8553	1337	9974	0	7380	2733
53	9990	0	10080	0	8501	1326	8693	1356	9906	0	8772	1339	8490	1673	10047	0	8348	1748	9983	0	10117	0	8432	1593	9953	0	10073	0	10053	0	9976	0	10027	0	8758	1231	10036	0	7227	2706
