gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	6545	3415	8722	1256	6326	3582	5055	5044	5023	4959	8884	1124	7218	2578	7464	2519	8356	1709	6598	3476	6608	3434	7565	2454	7286	2715	8792	1169	8974	1088	7544	2491	7698	2221	8606	1561	6279	3600	8255	1557
1	9926	0	10052	0	8871	889	8444	1446	8011	2027	8801	1148	10128	0	8802	1216	9881	0	9811	0	7713	2177	7621	2414	9989	0	8739	1188	10212	0	9992	0	9047	1021	9901	0	9173	987	8396	1586
2	9958	0	7183	2801	8583	1350	9997	0	10160	0	8561	1456	8608	1361	9922	0	10128	0	8378	1506	8334	1586	7363	2687	8692	1111	8410	1361	7310	2741	7507	2446	8399	1451	7862	2157	10158	0	8112	1875
3	8577	1578	7353	2704	6862	2973	8243	1617	6921	3044	8722	1418	6018	3931	10022	0	8362	1790	5105	4826	7242	2742	7375	2762	7352	2656	8689	1476	6041	3875	7467	2512	8660	1473	6347	3741	7297	2823	8034	1906
4	9946	0	7413	2790	8504	1407	10008	0	10019	0	8755	1440	8677	1411	9905	0	9901	0	8466	1533	8350	1597	7400	2557	8961	1116	8507	1481	7338	2716	7683	2443	8478	1426	7842	2040	9916	0	8035	1969
5	6536	3285	5968	3952	5089	5046	4939	5107	4989	5071	7540	2611	6167	4004	5929	4094	8238	1731	4966	4958	4899	5135	5010	5135	4994	4978	7387	2546	6110	3796	5051	5052	5056	5090	6238	3581	4898	4922	6462	3545
6	8498	1643	7262	2760	8550	1303	8360	1672	9935	0	8294	1402	7558	2371	9952	0	8380	1760	6928	2864	7212	2746	7374	2645	8810	1099	8481	1372	6108	3897	7552	2446	8561	1461	6322	3664	9027	1041	8116	1951
7	8381	1626	9886	0	10116	0	10097	0	9942	0	8703	1373	9000	1082	9977	0	8114	1753	10068	0	10100	0	9914	0	9949	0	8624	1313	8773	1141	10117	0	9984	0	9847	0	10002	0	9942	0
8	6651	3401	8650	1266	6448	3575	4943	5052	4986	4968	8732	1140	7381	2550	7358	2523	8275	1762	6510	3417	6513	3492	7613	2399	7464	2664	8855	1212	9044	1135	7510	2562	7957	2294	8474	1567	6323	3623	8393	1571
9	6609	3390	5877	4057	5024	5045	4998	5004	4997	5121	7471	2606	6033	3941	6002	3902	8244	1746	5155	4928	5036	4881	5067	4919	4964	4980	7325	2593	6044	3833	5015	5103	5028	4998	6327	3626	4879	4966	6471	3457
