gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	974	0	1061	0	771	215	1022	0	700	257
1	940	0	1001	0	877	145	803	217	1019	0
2	987	0	1021	0	781	221	977	0	763	239
3	1074	0	962	0	774	255	1035	0	734	241
4	1010	0	1001	0	847	130	755	204	989	0
5	899	111	821	149	1000	0	859	140	991	0
6	958	0	999	0	900	122	996	0	1034	0
7	603	321	849	195	727	253	677	359	979	0
8	956	0	834	145	809	223	1023	0	493	504
9	1002	0	810	159	797	219	999	0	478	503
10	822	133	897	138	926	0	854	152	994	0
11	894	148	853	136	995	0	867	159	978	0
12	892	150	885	150	1007	0	841	138	961	0
13	945	0	882	163	789	223	1029	0	495	475
14	1058	0	1021	0	874	137	796	222	1024	0
15	982	0	815	182	744	262	752	197	1035	0
16	800	263	825	212	705	273	777	208	974	0
17	1003	0	985	0	833	122	810	213	973	0
18	1023	0	1000	0	841	129	791	213	1100	0
19	853	120	832	145	1001	0	837	131	1015	0
20	870	131	849	142	1027	0	870	137	1030	0
21	844	120	815	145	966	0	887	170	1007	0
22	1014	0	1049	0	873	105	973	0	1002	0
23	1019	0	1038	0	819	127	832	206	974	0
24	1018	0	990	0	779	239	985	0	759	247
25	767	233	797	198	738	270	733	218	1022	0
26	1005	0	975	0	923	140	807	224	977	0
27	943	0	975	0	885	132	1028	0	1000	0
28	757	199	816	185	724	256	801	210	965	0
29	873	108	860	124	972	0	849	161	994	0
30	845	129	866	127	1036	0	885	132	997	0
31	981	0	1037	0	838	122	1039	0	945	0
32	976	0	814	171	781	255	1008	0	566	507
33	825	143	846	127	967	0	848	139	994	0
34	959	0	1029	0	847	134	824	207	1008	0
35	932	0	817	172	733	234	974	0	486	506
36	1029	0	991	0	885	117	959	0	961	0
37	992	0	1015	0	851	137	828	192	1001	0
38	1012	0	1022	0	874	134	771	213	999	0
39	623	400	832	205	734	266	619	365	1009	0
40	999	0	982	0	883	125	791	199	1005	0
41	924	0	967	0	891	149	808	191	1021	0
42	824	117	824	146	1019	0	825	138	1025	0
43	1045	0	935	0	879	137	1014	0	1013	0
44	966	0	1018	0	808	108	1040	0	1038	0
45	984	0	967	0	874	137	1008	0	1005	0
46	1012	0	1012	0	929	115	1011	0	974	0
47	1004	0	825	155	779	236	994	0	509	469
48	990	0	804	183	677	264	760	187	978	0
49	1007	0	883	168	798	234	944	0	488	538
50	1016	0	1001	0	890	125	958	0	1010	0
51	956	0	994	0	905	127	768	237	1017	0
52	887	138	860	140	973	0	832	133	1002	0
53	973	0	1032	0	898	115	997	0	1041	0
54	1034	0	977	0	894	126	754	193	987	0
55	881	122	825	147	1038	0	860	150	1033	0
56	991	0	865	152	776	223	1027	0	508	483
57	999	0	993	0	887	127	989	0	1003	0
58	889	128	876	153	1020	0	869	130	1003	0
59	990	0	1026	0	738	238	1049	0	729	232
60	1029	0	995	0	850	128	735	203	1006	0
61	1045	0	885	147	746	211	1002	0	498	527
62	990	0	993	0	781	140	743	205	1039	0
63	1021	0	833	185	764	248	1015	0	529	522
64	1004	0	977	0	794	235	964	0	737	239
65	781	227	767	200	734	288	799	204	989	0
66	747	233	806	208	705	258	808	236	1018	0
67	835	159	874	127	976	0	842	161	993	0
68	1043	0	1005	0	877	133	981	0	988	0
69	987	0	994	0	861	138	978	0	965	0
70	1011	0	805	187	720	230	967	0	499	493
71	889	142	871	147	1042	0	859	150	987	0
72	766	262	831	191	708	296	791	209	1036	0
73	995	0	1029	0	783	231	1019	0	726	285
74	641	353	775	191	780	310	643	336	995	0
75	870	153	888	148	943	0	894	150	1030	0
76	769	262	815	184	728	269	844	194	1014	0
77	607	354	823	183	705	272	578	334	1010	0
78	825	139	765	174	682	271	793	186	1021	0
79	1030	0	996	0	839	112	957	0	989	0
80	870	125	882	137	980	0	848	137	1039	0
81	955	0	983	0	860	141	784	206	1061	0
82	899	129	849	141	1008	0	838	160	1006	0
83	839	144	841	155	963	0	881	137	1039	0
84	983	0	818	211	715	273	760	190	963	0
85	974	0	816	170	781	232	1039	0	537	523
86	1041	0	994	0	782	222	945	0	776	248
87	1018	0	831	172	767	229	982	0	499	487
88	824	141	829	121	1025	0	876	139	983	0
89	882	134	954	141	989	0	866	151	994	0
90	1065	0	817	218	764	259	799	211	951	0
91	845	134	842	139	1032	0	837	120	997	0
92	846	127	879	140	1042	0	880	130	980	0
93	1011	0	966	0	944	130	827	200	1026	0
94	1013	0	1024	0	867	129	800	221	953	0
95	851	104	824	136	955	0	850	161	1024	0
96	992	0	987	0	866	131	788	205	1000	0
97	993	0	993	0	893	120	743	207	994	0
98	974	0	1027	0	837	133	786	210	1043	0
99	728	222	782	215	756	248	764	208	1011	0
