gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	908	114	845	111	998	0	981	0	846	168
1	817	262	657	379	644	407	668	335	640	327
2	907	120	878	105	879	99	992	0	833	191
3	897	106	912	88	874	100	976	0	934	0
4	610	372	626	348	497	482	642	364	495	505
5	838	104	847	126	1007	0	981	0	852	175
6	1020	0	879	130	1062	0	845	160	973	0
7	1045	0	886	142	997	0	807	154	993	0
8	1018	0	1023	0	995	0	1037	0	978	0
9	888	109	868	126	974	0	1008	0	871	158
10	976	0	833	127	987	0	841	175	949	0
11	626	381	647	363	529	494	632	348	494	500
12	966	0	868	146	971	0	841	153	954	0
13	636	378	633	328	506	523	613	343	476	496
14	1043	0	1022	0	889	133	941	0	1015	0
15	794	212	594	390	607	406	691	306	674	356
16	984	0	866	128	1027	0	879	142	1023	0
17	913	125	870	135	1023	0	962	0	815	169
18	1001	0	1004	0	971	0	1011	0	1022	0
19	871	107	906	118	1070	0	1003	0	806	164
20	876	121	932	119	983	0	985	0	862	144
21	892	121	904	113	887	105	995	0	843	154
22	910	111	859	130	1039	0	1009	0	848	148
23	972	0	812	144	970	0	804	159	934	0
24	851	119	860	134	1014	0	975	0	845	147
25	884	109	864	134	948	0	1072	0	831	157
26	602	363	643	375	490	524	636	326	499	504
27	611	372	627	358	515	489	641	361	500	487
28	905	113	852	141	936	0	991	0	847	147
29	967	0	796	138	963	0	865	177	1032	0
30	869	107	843	138	969	0	1005	0	885	137
31	1039	0	993	0	1021	0	1017	0	1009	0
32	1012	0	844	139	1025	0	855	144	1034	0
33	1014	0	901	146	1021	0	872	166	921	0
34	866	113	926	90	923	118	1008	0	872	172
35	959	0	870	128	999	0	815	146	1072	0
36	893	107	895	109	927	105	985	0	981	0
37	764	210	659	373	633	321	695	324	687	323
38	615	377	638	350	480	450	671	343	510	512
39	998	0	848	130	955	0	861	141	991	0
40	849	120	904	129	1014	0	1022	0	755	169
41	839	114	868	114	975	0	975	0	853	154
42	886	110	876	95	906	95	954	0	822	165
43	1032	0	825	129	1030	0	876	179	1040	0
44	981	0	869	152	1002	0	823	171	999	0
45	880	101	921	114	898	125	998	0	989	0
46	610	409	660	353	466	475	647	350	503	550
47	775	221	597	374	586	364	697	298	693	363
48	616	347	606	385	503	506	646	359	481	556
49	587	365	625	386	516	508	687	327	502	557
50	1030	0	1000	0	1020	0	1021	0	1030	0
51	1037	0	983	0	912	118	1038	0	1039	0
52	1034	0	890	138	995	0	862	158	996	0
53	757	216	669	368	676	227	881	143	657	341
54	863	117	880	138	957	0	1025	0	820	161
55	867	132	862	119	1043	0	1030	0	813	162
56	1010	0	881	140	1032	0	897	131	986	0
57	615	346	642	350	462	520	662	358	487	510
58	857	115	930	116	872	104	968	0	899	166
59	886	114	846	125	981	0	1003	0	837	172
60	637	408	636	376	488	556	675	339	500	481
61	629	390	638	380	484	522	623	372	532	514
62	883	114	876	100	888	111	1024	0	824	170
63	1011	0	870	153	1057	0	833	167	1008	0
64	948	0	889	143	1040	0	857	142	977	0
65	881	110	821	125	1035	0	1025	0	827	159
66	859	103	912	93	868	104	1009	0	1001	0
67	868	139	875	114	905	122	1022	0	1023	0
68	893	124	906	121	1003	0	1074	0	898	152
69	894	133	885	106	1009	0	985	0	903	169
70	923	124	861	121	966	0	1018	0	807	166
71	889	89	891	117	860	110	949	0	1007	0
72	955	0	865	136	996	0	811	161	1044	0
73	877	133	855	132	930	0	1056	0	817	189
74	846	104	867	109	971	111	1007	0	1011	0
75	595	371	578	347	533	537	643	328	515	505
76	880	112	881	115	856	101	992	0	843	165
77	772	219	591	403	603	359	769	317	674	356
78	897	114	901	110	853	102	981	0	809	152
79	924	119	923	122	981	0	1009	0	878	167
80	745	223	606	421	557	372	647	316	692	371
81	778	233	563	392	730	218	828	147	700	326
82	1047	0	869	140	976	0	831	159	952	0
83	871	119	1051	0	990	0	945	0	988	0
84	650	381	653	372	520	519	659	314	534	506
85	616	376	678	339	480	544	675	332	516	482
86	865	113	877	127	965	0	1008	0	876	174
87	906	116	918	115	879	114	995	0	1004	0
88	644	360	656	368	482	484	580	311	486	539
89	862	97	1021	0	982	0	1043	0	964	0
90	931	113	1013	0	943	0	986	0	931	0
91	1022	0	810	114	991	0	834	152	961	0
92	977	0	1036	0	862	109	934	0	1022	0
93	569	373	596	343	490	505	635	335	493	471
94	1019	0	862	143	943	0	884	168	1020	0
95	909	114	883	106	939	117	1020	0	999	0
96	932	122	893	111	892	104	1062	0	851	175
97	977	0	789	139	1006	0	826	122	1022	0
98	1035	0	1001	0	998	0	969	0	1028	0
99	862	108	911	116	1016	0	931	0	855	173
