gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	9910	0	8849	1219	7768	2230	7511	2438	10178	0	10055	0	8800	1158	10124	0	10018	0	10083	0
1	10070	0	8714	1271	10140	0	7566	2576	9969	0	10155	0	10029	0	10011	0	10184	0	9918	0
2	6267	3941	7279	2811	10097	0	7376	2525	4994	4839	7063	2941	6167	3915	8175	1717	7666	2374	7031	2865
3	9863	0	8677	1271	10090	0	7542	2486	10106	0	9968	0	10063	0	9956	0	10123	0	10084	0
4	9000	953	9896	0	10062	0	10150	0	10166	0	9914	0	9177	1004	9975	0	7815	2329	8668	1258
5	9900	0	9992	0	9972	0	10087	0	9965	0	10178	0	8764	1110	10186	0	9921	0	10093	0
6	9922	0	8785	1344	10107	0	7402	2621	10191	0	10028	0	9886	0	10051	0	9911	0	9991	0
7	9930	0	8628	1313	10232	0	7373	2624	10114	0	10086	0	9840	0	9912	0	10013	0	9810	0
8	9119	1037	10048	0	10081	0	9777	0	10214	0	10007	0	9255	963	10129	0	7499	2385	8610	1275
9	9148	1005	10021	0	10101	0	9919	0	10005	0	9820	0	7462	2373	8286	1650	7786	2333	6925	3023
10	9035	1051	9982	0	9993	0	10071	0	9846	0	9947	0	8735	1065	10009	0	7714	2343	8726	1267
11	10161	0	8716	1343	9808	0	7553	2597	9800	0	10061	0	9838	0	9905	0	9835	0	9956	0
12	8949	1025	10050	0	9907	0	9971	0	10108	0	9825	0	9102	979	10033	0	7488	2349	8826	1359
13	8774	1035	10008	0	9952	0	9960	0	10186	0	9968	0	8979	989	10070	0	7688	2417	8610	1296
14	8841	1120	10089	0	9945	0	9858	0	9882	0	9820	0	9027	1024	9971	0	7606	2351	8543	1337
15	9079	996	9974	0	9932	0	10145	0	9893	0	10037	0	7645	2320	8298	1662	7680	2354	7011	2992
16	8177	1813	9960	0	9891	0	10204	0	7240	2698	10104	0	9853	0	10053	0	10033	0	10012	0
17	8918	987	10052	0	9999	0	10019	0	10014	0	9908	0	9053	1083	9942	0	7646	2384	8671	1277
18	8894	980	9915	0	10061	0	9903	0	10066	0	10042	0	8862	997	9843	0	7595	2436	8842	1264
19	10114	0	8741	1316	9920	0	7254	2620	10208	0	9980	0	10054	0	10037	0	9867	0	10116	0
20	8311	1810	10171	0	10083	0	10098	0	7197	2702	9905	0	10021	0	10113	0	10077	0	9875	0
21	9967	0	8791	1311	10125	0	7297	2487	9912	0	9989	0	10094	0	10012	0	10014	0	10225	0
22	8791	1110	9137	1079	9988	0	9984	0	10181	0	7906	2142	10081	0	8524	1362	7445	2602	10085	0
23	9205	1047	9929	0	9973	0	10030	0	10094	0	9979	0	9087	1035	9901	0	7616	2410	8724	1306
24	8987	994	9979	0	10073	0	9818	0	9951	0	9956	0	8927	1007	10101	0	7691	2449	8767	1310
25	8939	979	10072	0	9973	0	9948	0	9984	0	10113	0	8985	906	9829	0	7780	2375	8819	1286
26	8942	1080	8859	1041	9884	0	10062	0	9874	0	7746	2064	9843	0	8726	1409	7508	2641	9930	0
27	8821	1129	8984	1093	9959	0	9880	0	10004	0	7963	2108	9965	0	8652	1392	7433	2575	9984	0
28	8213	1750	10099	0	9930	0	10062	0	7226	2695	9987	0	9960	0	9958	0	9857	0	9948	0
29	6150	3845	7314	2788	10134	0	7428	2656	4958	5114	6968	2851	6195	3760	8271	1652	7593	2375	7065	3003
30	9807	0	8758	1258	10043	0	7371	2596	10052	0	10104	0	10107	0	9970	0	9844	0	9905	0
31	5979	4006	7363	2709	9979	0	7453	2671	4979	5035	7050	2703	5985	3843	8298	1680	7656	2383	7081	2968
32	9987	0	8591	1343	10051	0	7425	2675	10144	0	10135	0	9913	0	10099	0	10052	0	9903	0
33	8239	1730	9964	0	9856	0	10051	0	7325	2715	9928	0	9982	0	10020	0	9821	0	10048	0
34	9945	0	8900	1240	7708	2291	7599	2362	9962	0	10010	0	8903	1164	10011	0	9859	0	9921	0
35	8186	1859	10116	0	10025	0	9855	0	7123	2700	10170	0	9997	0	10055	0	9894	0	10111	0
36	9184	984	9979	0	10057	0	10022	0	10088	0	10015	0	7634	2428	8246	1653	7664	2314	6965	3016
37	8961	975	10046	0	10011	0	9881	0	9914	0	9786	0	8956	997	10277	0	7572	2443	8689	1275
38	9013	1005	10036	0	10015	0	10050	0	10066	0	9885	0	8900	1040	9946	0	7522	2349	8687	1287
39	6235	3911	7402	2720	10063	0	7364	2628	5009	5016	7110	3007	6220	3829	8378	1678	7682	2399	7030	3004
40	9026	990	9976	0	9989	0	10047	0	9962	0	9901	0	9077	959	10112	0	7614	2286	8605	1225
41	6224	3859	7199	2718	9748	0	7497	2590	5082	4970	7059	2829	6158	3808	8162	1729	7787	2420	6829	3038
