gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	7276	2652	7898	2055	10093	0	9999	0	9935	0	7851	2187	10042	0	9919	0	7658	2300	9886	0
1	7582	2358	8261	1809	10220	0	10002	0	9925	0	10163	0	9992	0	9919	0	9975	0	10110	0
2	10004	0	8945	1120	8614	1492	10211	0	9874	0	9937	0	10277	0	7603	2543	10005	0	8901	1140
3	7721	2289	8247	1751	9814	0	9916	0	10109	0	9925	0	9950	0	10022	0	9998	0	10037	0
4	9970	0	8879	1136	8554	1424	10112	0	10004	0	10073	0	9982	0	7645	2439	10032	0	8881	1142
5	9966	0	9101	1184	8614	1434	10007	0	9937	0	9751	0	9954	0	7484	2535	9977	0	8897	1158
6	10111	0	8700	1165	8572	1447	10056	0	10094	0	10006	0	9984	0	7515	2426	9928	0	8813	1156
7	7277	2618	7791	2080	9949	0	10036	0	10051	0	8079	2133	9993	0	10183	0	7759	2286	10072	0
8	10000	0	8867	1146	8560	1440	10047	0	10041	0	9908	0	9923	0	7565	2490	10213	0	8926	1102
9	10106	0	8985	1196	8671	1392	10015	0	10088	0	9964	0	9933	0	7476	2572	10064	0	8682	1148
10	10051	0	8852	1187	8689	1461	10156	0	9978	0	10158	0	9697	0	7408	2536	10072	0	8997	1054
11	10043	0	10005	0	10055	0	10087	0	10014	0	10001	0	10005	0	9953	0	10060	0	9924	0
12	9991	0	10071	0	8629	1440	8469	1673	7440	2595	8903	1154	7448	2521	7647	2477	8782	1268	8845	1147
13	7439	2622	8052	2069	10170	0	10079	0	9817	0	7752	2070	9881	0	9904	0	7639	2379	10072	0
14	10037	0	8752	1173	8606	1461	9929	0	10206	0	10125	0	10069	0	7517	2462	10031	0	9031	1115
15	9972	0	9960	0	10043	0	9086	938	8933	944	9941	0	7516	2440	9917	0	10041	0	9004	1159
16	9940	0	10018	0	9893	0	9864	0	9929	0	9941	0	9979	0	10026	0	9973	0	9820	0
17	7314	2692	7981	2080	10013	0	10043	0	10030	0	7985	2163	10066	0	10090	0	7511	2262	10060	0
18	7270	2621	8026	2094	10021	0	9954	0	9928	0	7859	2061	10050	0	10036	0	7622	2394	10015	0
19	10032	0	9999	0	10005	0	8920	1002	9016	1008	10022	0	7455	2532	9952	0	9948	0	8965	1126
20	10031	0	10025	0	10116	0	10080	0	10124	0	9801	0	10037	0	9965	0	10071	0	9981	0
21	10209	0	10069	0	9842	0	9977	0	9786	0	10244	0	9822	0	10001	0	10086	0	8505	1604
22	9909	0	9912	0	9827	0	9043	901	9037	982	9987	0	7322	2397	9682	0	10056	0	8869	1158
23	7432	2700	7988	2011	9830	0	10122	0	9986	0	7982	2071	10024	0	9920	0	7709	2354	9929	0
24	7731	2290	8165	1802	9913	0	9934	0	10056	0	9968	0	9940	0	10014	0	10017	0	9881	0
25	9816	0	8854	1151	8593	1454	10060	0	10169	0	9886	0	10172	0	7481	2474	10058	0	8858	1134
26	9996	0	8834	1134	8603	1454	9988	0	9779	0	9995	0	9974	0	7492	2589	9965	0	9035	1132
27	9876	0	9919	0	9980	0	8901	937	9095	935	9994	0	7360	2517	9971	0	9904	0	8905	1123
28	9818	0	10130	0	9976	0	9903	0	10004	0	10038	0	10127	0	9775	0	10003	0	9993	0
29	10022	0	8993	1187	8675	1525	9846	0	10122	0	9940	0	10089	0	7472	2518	10095	0	8855	1171
30	9986	0	8854	1148	8586	1523	9987	0	10151	0	10024	0	9973	0	7439	2518	10075	0	8858	1135
31	7731	2313	8116	1823	10085	0	10135	0	9926	0	9825	0	9897	0	10138	0	10160	0	9961	0
32	9976	0	8941	1174	8535	1438	9838	0	10105	0	10054	0	10054	0	7655	2450	10060	0	8854	1088
33	7327	2753	7835	2130	10179	0	9871	0	10026	0	7915	2194	9827	0	10238	0	7567	2271	10024	0
34	9982	0	8921	1166	8587	1441	10110	0	9935	0	9848	0	9896	0	7463	2597	9984	0	8719	1126
35	10171	0	8755	1172	8434	1460	10118	0	9991	0	9890	0	10007	0	7633	2475	9835	0	8825	1189
36	7252	2665	7796	2125	10045	0	10031	0	9976	0	7815	2160	9988	0	10091	0	7649	2368	10074	0
37	10128	0	10024	0	9799	0	8901	978	9064	953	9896	0	7545	2485	10006	0	9987	0	8863	1090
38	10069	0	10168	0	7884	2092	8700	1401	8430	1516	8133	1743	10005	0	10059	0	10032	0	8338	1565
39	10016	0	8826	1136	8668	1498	9944	0	10168	0	10052	0	9956	0	7441	2531	9880	0	8845	1096
40	10019	0	10120	0	10038	0	8996	959	8943	940	10052	0	7463	2448	9997	0	10081	0	8955	1127
41	9836	0	8963	1166	8673	1449	9993	0	10011	0	10102	0	10039	0	7544	2492	9989	0	8775	1166
42	10059	0	9966	0	7825	2083	8770	1398	8625	1428	8252	1727	10061	0	10017	0	9960	0	8334	1672
43	10113	0	10061	0	7735	2106	8775	1379	8554	1461	8409	1705	10035	0	10124	0	9991	0	8342	1592
44	10005	0	10125	0	10049	0	9960	0	9961	0	10005	0	10185	0	10104	0	10012	0	9981	0
45	7351	2757	8054	2097	9801	0	10132	0	10004	0	7797	2088	9954	0	9933	0	7865	2347	10054	0
46	10005	0	9995	0	10015	0	9104	1010	10035	0	9984	0	10052	0	9941	0	8716	1366	9865	0
47	9892	0	8921	1135	8537	1434	9937	0	9984	0	10087	0	10042	0	7458	2523	10006	0	8824	1053
48	9907	0	8872	1169	8647	1480	10042	0	9959	0	9990	0	9829	0	7557	2457	9972	0	8872	1148
49	10137	0	8721	1150	8351	1404	10090	0	10011	0	10053	0	10116	0	7649	2504	9846	0	8864	1062
50	9829	0	8842	1164	8554	1440	9864	0	9855	0	9757	0	10017	0	7529	2488	9962	0	9006	1120
51	9844	0	8828	1106	8447	1450	9999	0	9816	0	9933	0	9774	0	7301	2555	9896	0	8869	1143
52	9994	0	8858	1123	8481	1427	9989	0	9973	0	10041	0	10068	0	7520	2464	9979	0	8741	1239
53	9846	0	10029	0	8629	1437	8363	1628	7465	2670	8725	1216	7545	2495	7519	2495	8807	1303	8850	1101
54	9970	0	10063	0	9948	0	9949	0	9958	0	9964	0	10103	0	9868	0	9966	0	8384	1569
55	7727	2291	8145	1818	9960	0	10025	0	9937	0	10092	0	9904	0	10004	0	9927	0	10083	0
56	7553	2397	8204	1738	10062	0	10132	0	10114	0	9936	0	10016	0	9940	0	9994	0	10096	0
57	9945	0	9829	0	9977	0	9252	986	9086	961	10108	0	7442	2367	10082	0	10076	0	8785	1106
58	10133	0	9830	0	10192	0	9986	0	10004	0	9770	0	9863	0	10103	0	9931	0	10092	0
59	10049	0	9993	0	8028	2161	8576	1387	8683	1396	8408	1715	10112	0	9903	0	10069	0	8094	1590
60	9920	0	8988	1121	8476	1471	10002	0	10150	0	9978	0	9887	0	7622	2598	9946	0	8848	1154
61	9873	0	9992	0	10180	0	8530	1646	8280	1670	10095	0	10055	0	10071	0	10124	0	9946	0
62	10069	0	8939	1123	8581	1494	10103	0	10056	0	9942	0	10043	0	7429	2537	10200	0	8973	1238
63	7516	2675	7888	2084	10086	0	10002	0	9950	0	8049	2178	9936	0	10010	0	7776	2335	9964	0
64	7418	2672	7934	2039	9988	0	9889	0	9872	0	7934	2089	10094	0	9982	0	7717	2393	9885	0
65	10011	0	8859	1147	8705	1448	9975	0	10030	0	9840	0	9966	0	7484	2544	10068	0	8740	1086
66	9980	0	9988	0	9975	0	8990	1032	10013	0	10027	0	9844	0	9958	0	8669	1356	10082	0
67	9917	0	9964	0	10094	0	9068	944	8989	922	9867	0	7470	2569	10002	0	10041	0	9094	1164
68	9995	0	8821	1140	8535	1441	10004	0	9865	0	10112	0	10134	0	7569	2637	10120	0	8742	1123
69	9993	0	10047	0	10044	0	10046	0	10135	0	9888	0	10249	0	10060	0	9920	0	10068	0
70	9884	0	8883	1166	8556	1445	9985	0	9932	0	9890	0	9930	0	7538	2509	9956	0	8994	1188
71	9884	0	9887	0	8660	1445	8365	1572	7388	2561	8965	1140	7739	2452	7396	2498	8645	1376	8917	1069
72	10001	0	10233	0	9991	0	9920	0	10112	0	10011	0	9903	0	9979	0	10068	0	10083	0
73	10132	0	8921	1143	8639	1473	9954	0	10040	0	10060	0	9958	0	7338	2420	10086	0	8920	1163
74	9977	0	10111	0	10196	0	9021	1005	10148	0	10128	0	10113	0	10159	0	8518	1355	10010	0
