gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	756	249	739	276	731	256	903	137	723	284	559	413	826	169	889	148	914	101	495	491
1	744	251	993	0	985	0	978	0	787	196	1036	0	893	132	968	0	921	129	982	0
2	736	268	958	0	1035	0	799	210	730	208	1004	0	639	330	1023	0	918	115	1019	0
3	732	267	1017	0	998	0	803	177	807	214	1069	0	638	342	1018	0	919	131	942	0
4	697	267	985	0	990	0	801	178	757	212	1018	0	703	373	956	0	715	268	1026	0
5	760	225	509	523	518	482	697	316	716	303	527	507	825	171	491	467	776	246	479	505
6	785	262	944	0	964	0	846	209	809	226	983	0	693	374	1053	0	788	240	1011	0
7	738	245	505	477	481	503	677	329	751	282	505	520	810	168	687	388	879	129	496	508
8	999	0	980	0	888	130	977	0	1005	0	862	119	847	171	1025	0	958	0	758	205
9	721	233	486	491	491	522	709	304	735	267	491	528	780	170	519	508	747	230	497	468
10	720	245	741	254	712	234	905	148	680	286	621	379	813	158	821	145	884	125	511	483
11	725	246	1009	0	977	0	810	196	843	220	1061	0	699	354	1045	0	863	140	1021	0
12	763	228	483	500	496	490	692	290	715	274	493	536	860	167	506	481	762	213	503	499
13	790	240	529	482	476	532	696	300	700	281	512	493	853	167	696	323	923	111	460	503
14	743	263	744	295	702	248	844	116	691	315	620	365	836	194	838	131	891	112	492	487
15	757	262	954	0	952	0	807	190	802	190	1046	0	643	347	1039	0	746	245	1078	0
16	705	242	1058	0	987	0	808	201	779	213	981	0	686	309	989	0	845	133	1053	0
17	800	231	531	524	510	482	738	277	727	300	503	489	866	171	484	515	713	257	482	494
18	742	253	1033	0	1041	0	835	211	802	228	986	0	669	339	978	0	903	128	957	0
19	726	279	954	0	1028	0	847	213	790	220	999	0	679	342	1008	0	834	120	1002	0
20	737	254	1011	0	997	0	856	213	790	194	971	0	707	338	962	0	879	99	949	0
21	734	230	958	0	1018	0	794	186	776	213	961	0	647	356	930	0	870	139	985	0
22	734	227	472	517	495	525	695	322	717	286	475	502	832	148	498	483	825	250	532	489
23	807	242	684	273	643	399	888	148	764	308	509	550	841	175	657	325	902	110	515	462
24	757	247	745	264	721	255	922	138	707	287	628	378	837	174	862	149	907	130	457	493
25	726	270	1004	0	1015	0	764	190	754	200	987	0	654	348	1027	0	908	122	1008	0
26	772	275	733	284	770	273	859	131	700	293	658	355	824	161	851	156	862	130	518	504
27	701	243	721	293	747	273	923	131	718	310	662	373	787	188	819	146	868	116	513	503
28	805	236	1023	0	1028	0	815	196	830	209	1022	0	709	323	977	0	907	128	1020	0
29	763	246	545	503	529	439	695	314	701	249	519	493	815	159	628	350	868	111	494	484
30	668	235	496	487	491	470	700	283	688	277	541	498	786	182	517	508	777	242	492	499
31	741	254	988	0	1033	0	839	225	733	206	973	0	665	332	967	0	840	138	990	0
32	749	263	488	532	513	506	694	326	693	296	496	465	797	164	499	485	784	257	506	495
33	748	234	509	474	503	488	714	350	716	258	465	492	819	160	523	507	743	249	514	507
34	991	0	1021	0	844	100	1028	0	1013	0	885	134	847	153	1023	0	965	0	740	245
