gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	7382	2544	10060	0	10075	0	7960	1948	8692	1293	7358	2647	7147	2736	7905	1923	9957	0	8795	1343
1	5037	4937	4962	4998	4949	5098	5098	5017	4971	5102	4962	4820	4989	4951	6108	3920	6705	3072	5054	4909
2	10062	0	9330	782	9727	0	10049	0	9108	763	10122	0	9891	0	10040	0	10007	0	9870	0
3	7466	2622	9923	0	9998	0	8069	1947	8625	1270	7178	2679	7396	2691	8045	1951	9955	0	8554	1405
4	5058	4974	4968	4997	4973	4836	5030	5001	4986	5028	5065	5059	5036	4838	6144	3942	7110	3168	4955	4966
5	8617	1306	10016	0	10203	0	10041	0	10116	0	9869	0	9989	0	8063	1905	10272	0	9790	0
6	10093	0	8548	1566	7424	2447	9922	0	9958	0	9990	0	10026	0	7987	1918	10154	0	10023	0
7	4918	5011	7395	2689	4962	5048	4988	4933	7315	2861	7362	2710	5052	5117	5911	3682	9945	0	5057	4972
8	9916	0	8976	818	9797	0	9726	0	9254	737	10040	0	10095	0	10012	0	10042	0	9953	0
9	9972	0	9026	777	10006	0	10171	0	9335	746	10230	0	10144	0	9858	0	9935	0	9961	0
10	9993	0	8445	1483	7403	2399	10066	0	10116	0	9999	0	9825	0	8025	1944	9980	0	9914	0
11	7264	2536	9946	0	10065	0	8119	1908	8580	1322	7186	2796	7185	2820	8020	1884	10118	0	8769	1329
12	7445	2568	10110	0	10089	0	8058	1940	8647	1349	7220	2693	7219	2778	8112	1910	9921	0	8618	1385
13	5080	5062	7386	2706	4983	4946	4941	5001	7263	2790	7278	2731	4847	5066	6103	3855	9997	0	4952	5072
14	7467	2471	9957	0	10111	0	7908	1904	8790	1271	7215	2707	7162	2666	8084	1954	9842	0	8816	1399
15	9933	0	9228	845	9998	0	10027	0	9317	782	10232	0	9980	0	9900	0	10304	0	9963	0
16	10038	0	9209	809	9913	0	9927	0	9102	724	10082	0	10058	0	9918	0	9898	0	9806	0
17	9946	0	9039	783	10087	0	10042	0	9215	729	9995	0	10009	0	10110	0	10046	0	10180	0
18	10039	0	9184	793	10017	0	9863	0	9263	738	10204	0	9933	0	10070	0	10172	0	10029	0
19	7468	2546	9984	0	9827	0	8009	1954	8790	1382	7205	2723	7256	2672	8027	1916	9914	0	8785	1310
20	10038	0	9235	783	9951	0	9800	0	9146	756	9928	0	9961	0	9786	0	9869	0	10101	0
21	4987	5066	7337	2683	4940	5054	5004	5090	6958	2862	7277	2631	5048	4922	6038	3805	10048	0	5085	5077
22	7460	2568	9932	0	9944	0	8042	1897	8633	1297	7243	2747	7193	2719	8068	2023	10036	0	8764	1322
23	7394	2580	10088	0	10093	0	8112	1878	8701	1329	7328	2691	7364	2752	8032	1900	9925	0	8634	1331
24	9980	0	8509	1517	7494	2484	9905	0	9839	0	9823	0	10037	0	8038	1998	10259	0	9943	0
25	10087	0	9183	872	9956	0	9940	0	9328	763	10041	0	10028	0	9882	0	10149	0	10098	0
26	10039	0	8606	1463	7428	2504	9928	0	10108	0	10057	0	9977	0	8092	1894	10002	0	9867	0
27	4990	4984	5085	4947	4924	5129	5050	5009	5012	5063	4918	4959	5044	5044	6100	3946	6762	3208	4956	4959
28	4994	4898	4958	4973	5137	5027	5085	4881	4972	4998	5087	4910	4928	5011	6172	3855	6748	3182	4990	5071
29	7437	2572	10155	0	10044	0	8095	1908	8687	1329	7203	2701	7160	2636	8209	1998	10133	0	8406	1350
30	9948	0	9070	828	9895	0	10014	0	9019	735	9941	0	9999	0	10187	0	9923	0	9891	0
31	9157	1037	8893	1225	10107	0	8410	1653	10101	0	10009	0	7658	2278	10037	0	9933	0	8988	1118
32	10033	0	9338	798	10013	0	9913	0	9191	737	10054	0	9926	0	10035	0	9923	0	9876	0
33	7339	2579	9997	0	10054	0	7939	1874	8693	1321	7442	2641	7262	2715	7890	1917	9982	0	8575	1353
34	4901	5166	4931	4962	5051	5165	5008	5062	5027	5034	4924	4900	5024	5037	6011	3913	6620	3102	4957	4928
35	7354	2632	9932	0	10081	0	8081	1892	8773	1262	7442	2689	7431	2746	8118	1880	9949	0	8557	1358
36	5022	4924	4947	5055	5017	5050	4994	4867	4930	5009	5086	5180	4989	5063	6077	3846	6779	3239	5067	5097
37	10031	0	8539	1470	7569	2471	10034	0	10128	0	9982	0	9968	0	8018	1900	9904	0	9989	0
38	10115	0	8978	789	9865	0	10106	0	9310	758	10003	0	9902	0	10034	0	10038	0	9989	0
39	9984	0	9221	785	9851	0	10010	0	9087	767	10080	0	10044	0	9775	0	9895	0	10064	0
40	4986	5036	7238	2714	4960	4924	5008	5011	7212	2785	7264	2596	4989	5010	6256	3915	9986	0	5047	5045
41	7524	2645	9940	0	9941	0	7943	1936	8717	1292	7271	2656	7098	2636	7955	1900	9979	0	8707	1370
42	4953	5038	7222	2746	5189	5003	5045	5047	7127	2817	7111	2684	5059	5114	6085	3885	10059	0	4895	4920
43	5031	4974	4870	5052	5153	4973	4987	5116	5110	5021	5034	5070	4952	4973	6149	3895	6719	3235	4856	5019
44	9930	0	9224	802	9942	0	9961	0	9074	786	9980	0	9876	0	10101	0	9863	0	9927	0
