gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	7610	2380	7265	2629	9198	923	4993	4930	6277	3771
1	7662	2373	8892	1057	9954	0	7782	2265	7213	2695
2	7614	2402	7179	2656	8995	857	4959	4932	6230	3704
3	9908	0	9985	0	10012	0	9953	0	9857	0
4	5016	4880	6451	3447	6523	3434	4991	4993	4952	5007
5	7809	2356	7354	2586	9083	865	4980	5019	6227	3706
6	5024	4990	4985	5025	6063	3967	4929	5029	6204	3808
7	10032	0	10034	0	10048	0	7721	2125	10002	0
8	9975	0	10230	0	9901	0	7785	2204	10076	0
9	7751	2295	7362	2610	9012	855	5066	5116	6165	3670
10	9995	0	9827	0	10078	0	7874	2264	9890	0
11	7780	2266	7365	2730	9209	923	5006	4870	6258	3733
12	5038	5017	4934	4919	6120	4028	4947	5031	6263	3681
13	7634	2349	7316	2692	10149	0	4972	4982	7378	2763
14	9889	0	9925	0	10037	0	7982	2211	10057	0
15	7545	2339	9919	0	10083	0	9900	0	8356	1463
16	7619	2346	7470	2558	10075	0	4946	5020	7190	2757
17	5056	5042	4857	4998	5938	3978	4965	5042	6240	3789
18	10035	0	10076	0	10131	0	7985	2224	9750	0
19	7618	2204	7357	2691	8981	876	4993	4898	6314	3692
20	5049	5028	6482	3430	6633	3509	4964	5053	5007	4989
21	10082	0	9925	0	10135	0	7730	2227	9934	0
22	5013	4908	4860	4966	6192	3953	5003	5046	6108	3859
23	7727	2386	9967	0	9941	0	9952	0	8512	1431
24	10060	0	10148	0	9943	0	10096	0	10036	0
25	10050	0	10003	0	10008	0	7823	2200	9990	0
26	7663	2279	7477	2626	9175	916	5104	4994	6285	3751
27	9845	0	9938	0	10089	0	9869	0	10084	0
28	7792	2327	7408	2722	9194	819	5024	4986	6192	3701
29	10071	0	9996	0	10037	0	9966	0	9961	0
30	4946	5095	4917	4984	6088	3929	5006	4987	6251	3797
31	10089	0	9911	0	10009	0	7779	2136	9913	0
32	7501	2338	7357	2622	8999	907	5158	4880	6199	3741
33	7615	2301	7393	2615	9130	897	4932	4989	6192	3899
34	9932	0	9994	0	10105	0	7772	2287	10067	0
35	7666	2300	7525	2703	9276	845	4989	4927	6279	3752
36	5049	4988	6577	3428	6555	3400	4958	5014	4908	5085
37	7527	2342	10041	0	10038	0	9904	0	8520	1500
38	10032	0	9966	0	9811	0	7643	2109	9932	0
39	4979	4979	5122	4889	6038	3810	4795	4951	6367	3735
40	10003	0	9887	0	10084	0	7719	2253	9865	0
41	5017	5027	6558	3427	6541	3377	4943	5005	4893	4980
42	9961	0	10053	0	10091	0	7742	2139	10074	0
43	7722	2277	7460	2632	9078	883	5097	4961	6274	3781
44	7783	2253	10097	0	9891	0	9934	0	8435	1468
45	10006	0	10075	0	9939	0	7898	2262	10100	0
46	9870	0	9959	0	9974	0	7871	2266	10069	0
47	9891	0	9827	0	9934	0	7899	2276	9953	0
48	9905	0	9914	0	10021	0	7824	2211	10141	0
49	7735	2407	7337	2644	9198	834	5080	5037	6119	3897
50	9918	0	10076	0	9925	0	10051	0	10068	0
51	10057	0	9892	0	9939	0	7881	2238	10109	0
52	7725	2299	9935	0	9930	0	10044	0	8405	1448
53	10033	0	9907	0	8708	1010	10011	0	8769	1210
54	9803	0	9844	0	10130	0	7782	2246	9872	0
55	10050	0	10222	0	10073	0	7545	2165	9942	0
56	9837	0	9948	0	8994	1122	9909	0	8729	1311
57	7666	2336	7432	2670	9111	900	4920	5001	6380	3672
58	10055	0	9932	0	10046	0	7680	2217	10039	0
59	5026	5143	6435	3597	6653	3323	5055	4996	4951	5047
60	10013	0	9856	0	10017	0	7721	2183	10001	0
61	9940	0	9977	0	10179	0	7857	2338	10043	0
62	9785	0	9828	0	9985	0	7882	2241	9868	0
63	9813	0	9194	874	10028	0	10054	0	9845	0
64	7639	2255	9905	0	9928	0	9950	0	8409	1454
65	7802	2360	7411	2739	9167	932	5011	5058	6248	3758
66	9985	0	10070	0	10120	0	7714	2260	10020	0
67	4905	4971	6452	3450	6540	3381	4962	4974	5064	5077
68	10090	0	9859	0	10117	0	10055	0	9779	0
69	5033	4988	4895	5172	5958	4017	4861	4880	6200	3807
70	7896	2328	7363	2696	8881	880	5035	4983	6394	3759
71	5015	4961	4926	4916	6035	3945	5024	5041	6165	3739
72	10001	0	10054	0	10048	0	7646	2158	9991	0
73	5004	4968	6385	3539	6720	3308	5014	4894	5045	4914
74	7770	2310	7414	2545	9930	0	4990	4956	7283	2788
75	7673	2335	7323	2772	9971	0	5093	4968	7292	2794
76	10099	0	9906	0	10068	0	7827	2172	9879	0
77	9850	0	10061	0	10059	0	7800	2112	9861	0
78	10114	0	9947	0	9954	0	10049	0	10188	0
79	5040	5030	6613	3551	6529	3430	5065	5021	4969	4990
80	7649	2447	9043	1024	9875	0	7804	2237	7063	2696
81	7583	2341	7338	2594	9058	923	5042	5018	6349	3741
82	7578	2368	9934	0	9923	0	10005	0	8478	1409
83	10078	0	9987	0	10070	0	7754	2170	10057	0
84	7801	2337	7341	2628	8869	893	4909	4882	6174	3700
85	7641	2313	10047	0	9899	0	9937	0	8529	1477
86	4901	4999	5049	4862	6145	3880	5010	5005	6222	3803
87	10024	0	9883	0	10252	0	7750	2185	9833	0
88	7703	2352	7375	2687	8800	849	4875	4903	6159	3783
89	4944	4904	6341	3660	6633	3344	4906	4903	5021	4971
90	4917	4949	4999	5034	6105	3993	4961	5069	6177	3782
91	7736	2390	8821	1059	9965	0	7846	2279	7358	2693
92	4990	4935	6457	3458	6623	3421	4953	4856	4893	5010
93	7749	2341	9938	0	10243	0	10212	0	8633	1498
94	4935	5025	6419	3479	6600	3369	4878	4935	5029	4896
95	10124	0	9970	0	10038	0	7776	2315	10101	0
96	9986	0	9852	0	9925	0	7805	2185	9957	0
97	7624	2327	7348	2647	10013	0	4928	4906	7252	2710
98	10064	0	9895	0	10114	0	7735	2245	10094	0
99	10034	0	9871	0	9940	0	7819	2165	9977	0
