gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	9998	0	9902	0	9834	0	10030	0	10080	0	10018	0	9993	0	9890	0	9977	0	10004	0
1	10016	0	10149	0	9001	1116	10138	0	10070	0	9953	0	10043	0	9961	0	10006	0	10068	0
2	10161	0	7963	1998	9965	0	9689	0	10127	0	8562	1528	10069	0	10008	0	8932	982	10020	0
3	8137	1975	10064	0	9999	0	9947	0	9993	0	9981	0	8579	1439	10039	0	9900	0	10032	0
4	8169	1918	9829	0	9992	0	9875	0	9917	0	10066	0	8605	1400	9975	0	10026	0	9988	0
5	9981	0	10050	0	9996	0	9943	0	10004	0	9924	0	9977	0	9985	0	10072	0	10026	0
6	10113	0	7979	1951	10013	0	10054	0	9977	0	8339	1513	9968	0	10003	0	9076	1002	9741	0
7	8109	1961	9995	0	9963	0	10224	0	9902	0	10019	0	8637	1429	10006	0	9950	0	10160	0
8	9986	0	9916	0	10081	0	10027	0	10031	0	10096	0	9952	0	9877	0	9921	0	10011	0
9	8183	1913	10091	0	9954	0	9960	0	10014	0	10179	0	8646	1367	10166	0	9824	0	9841	0
10	9958	0	7977	1972	9953	0	9967	0	10111	0	8534	1617	10167	0	9989	0	8778	1024	9919	0
11	10031	0	10006	0	10204	0	9989	0	9932	0	9878	0	10194	0	9960	0	9838	0	9993	0
12	8019	1904	9984	0	9883	0	9928	0	10213	0	10045	0	8867	1411	10038	0	10110	0	10078	0
13	7990	1933	10053	0	10000	0	9860	0	10048	0	10040	0	8745	1326	10072	0	9986	0	10100	0
14	9995	0	9992	0	10055	0	9728	0	8991	1026	9864	0	10003	0	9846	0	10105	0	7569	2344
15	8122	1943	10107	0	9997	0	9906	0	9839	0	10185	0	8692	1416	9861	0	10157	0	9995	0
16	8157	1972	10017	0	9970	0	9978	0	10013	0	10018	0	8502	1428	9879	0	10046	0	9938	0
17	10082	0	10087	0	10012	0	10087	0	10051	0	9993	0	9862	0	9903	0	10110	0	9832	0
18	10190	0	9957	0	8715	1249	7640	2266	10050	0	8168	1909	10025	0	10063	0	9819	0	7403	2652
19	9887	0	8054	1994	10190	0	9851	0	9940	0	8366	1506	10075	0	9829	0	8960	990	9855	0
20	10262	0	6912	3054	8436	1596	7310	2731	8524	1452	9796	0	10134	0	7534	2484	9972	0	10017	0
21	7960	1922	9952	0	10046	0	10218	0	10042	0	10041	0	8504	1406	10042	0	10035	0	10014	0
22	9947	0	9971	0	9934	0	10176	0	9956	0	10071	0	10039	0	10029	0	10066	0	9989	0
23	7981	1984	7894	1957	9852	0	10135	0	8504	1529	8581	1560	7210	2759	7569	2503	7557	2594	10084	0
24	6927	3007	6944	3004	6030	3816	4895	5006	7641	2436	6490	3437	7787	2292	7518	2521	7515	2447	7287	2650
25	10201	0	8085	2009	10068	0	9916	0	10196	0	8381	1622	9887	0	9994	0	9124	951	10103	0
26	8133	1883	9853	0	10116	0	9906	0	9985	0	9987	0	8827	1433	10032	0	9914	0	10015	0
