gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	9959	0	10013	0	8542	1299	10041	0	9878	0	10125	0	8816	1225	10097	0	8101	1976	10056	0
1	8787	1319	8545	1512	9903	0	8704	1402	10018	0	7928	2071	8553	1356	9967	0	10074	0	10077	0
2	8746	1150	9907	0	8611	1381	9860	0	8837	1159	8398	1421	10052	0	9965	0	10000	0	9773	0
3	10046	0	10080	0	9033	1045	8855	931	10042	0	10170	0	8966	905	10155	0	8299	1559	8701	1295
4	4937	4978	4925	4944	4913	4927	5030	5135	5045	5007	4988	4888	5043	4860	5049	5017	4974	5062	4941	4995
5	8923	1214	10047	0	8718	1363	10050	0	8787	1087	8514	1405	10180	0	10046	0	9853	0	9837	0
6	8693	1226	10104	0	8691	1327	9789	0	9047	1133	8486	1421	9998	0	10000	0	9888	0	9834	0
7	7384	2569	5847	4000	8730	1240	6047	3992	7123	2797	6528	3367	7245	2750	6300	3493	8385	1466	8082	1880
8	10216	0	9223	1004	9864	0	9932	0	8785	1140	8642	1421	9959	0	8462	1624	8597	1452	10162	0
9	8684	1293	8449	1444	8874	1223	7587	2603	9917	0	7880	2113	8676	1351	7969	1953	9831	0	9982	0
10	7357	2579	5879	4035	8813	1240	5873	4000	7208	2898	6546	3583	7094	2874	6375	3519	8427	1456	8202	2022
11	7451	2575	5972	3998	8792	1247	5898	3982	7407	2920	6434	3501	7235	2831	6358	3509	8578	1468	8150	1932
12	9829	0	9079	994	10014	0	9988	0	8838	1075	8758	1416	9854	0	8464	1585	8636	1476	9910	0
13	10040	0	8952	1035	9960	0	9897	0	8897	1135	8721	1469	9782	0	8341	1677	8400	1514	10106	0
14	7258	2678	5884	4110	8724	1255	5968	4037	7097	2852	6450	3650	7099	2784	6418	3504	8500	1526	8167	1875
15	10085	0	8979	972	10095	0	9994	0	8869	1117	8716	1412	9953	0	8474	1577	8595	1469	9864	0
16	8722	1323	8404	1535	8590	1231	7423	2501	9847	0	7906	2121	8797	1380	7879	1949	10060	0	10037	0
17	8823	1227	8562	1520	10011	0	8716	1412	10034	0	7835	2243	8532	1389	10125	0	9941	0	9929	0
18	8794	1207	10002	0	8575	1287	9942	0	8931	1118	8321	1420	9802	0	9951	0	10044	0	10027	0
19	8744	1245	8366	1493	8762	1210	7562	2517	10042	0	7989	2103	8792	1373	8001	1905	9890	0	10056	0
20	8616	1262	8563	1532	10089	0	8799	1420	9964	0	7848	2170	8683	1436	9951	0	9902	0	9987	0
21	10086	0	9053	1059	10114	0	9971	0	8864	1134	8330	1451	9962	0	8593	1629	8435	1471	10006	0
22	8676	1334	8485	1510	8878	1241	7464	2485	9999	0	7939	2150	8684	1364	8140	1929	10092	0	10070	0
23	10009	0	8899	963	10111	0	9989	0	8893	1087	8510	1401	9893	0	8433	1544	8575	1490	9776	0
24	7339	2615	5831	4124	8951	1258	5976	4084	7107	2815	6550	3637	7432	2835	6483	3541	8561	1449	8006	1970
