gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	781	154	981	0	860	121	995	0	969	0	970	0	994	0	853	123	1043	0	1049	0
1	986	0	863	173	981	0	955	0	993	0	781	257	937	0	876	125	1004	0	848	153
2	788	198	1019	0	951	0	992	0	847	179	1016	0	1012	0	986	0	805	162	1007	0
3	824	151	859	134	926	147	1047	0	974	0	959	0	1033	0	894	119	989	0	1001	0
4	880	139	836	158	801	188	668	317	650	312	775	233	515	487	718	213	705	284	699	267
5	714	284	490	488	466	535	486	517	649	341	520	494	510	487	486	494	690	302	473	502
6	676	294	515	466	512	507	525	530	707	352	494	536	485	478	519	501	725	296	512	504
7	891	136	848	126	769	251	938	0	881	122	1004	0	975	0	866	130	872	134	993	0
8	810	131	817	173	767	230	623	327	651	320	787	224	487	528	745	241	705	307	705	309
9	896	125	839	170	742	213	727	326	640	325	743	245	479	478	747	216	715	289	672	286
10	869	141	822	177	761	189	714	324	659	357	786	187	474	488	698	270	702	324	675	317
11	836	159	695	315	753	251	856	180	825	125	747	222	727	310	792	266	714	294	843	151
12	964	0	1011	0	1020	0	808	192	937	0	1018	0	923	0	842	139	989	0	1058	0
13	998	0	795	165	1035	0	1028	0	979	0	767	218	995	0	818	145	983	0	831	168
14	1015	0	1009	0	942	0	832	179	1051	0	995	0	950	0	889	141	990	0	963	0
15	934	0	823	166	977	0	1014	0	1003	0	759	219	1004	0	839	113	1053	0	812	164
16	840	144	897	151	808	235	1005	0	898	127	977	0	1022	0	883	129	884	152	1002	0
17	873	129	808	161	779	210	677	354	665	354	830	231	524	495	788	269	678	320	701	291
18	837	152	850	114	743	229	1012	0	829	125	1025	0	1007	0	851	138	853	152	1008	0
19	713	287	498	528	489	498	514	486	687	333	489	505	487	552	508	450	685	327	483	465
20	723	265	680	298	794	250	843	202	793	236	764	229	641	246	640	398	654	369	655	302
21	809	142	891	135	778	252	973	0	873	101	992	0	1093	0	935	106	784	148	1000	0
22	847	162	814	165	783	206	670	293	651	342	749	222	535	471	769	239	655	305	705	295
23	711	300	515	505	457	504	530	505	677	330	483	532	513	514	516	473	685	314	534	508
24	881	125	871	166	790	232	673	301	679	332	776	237	489	524	763	270	661	307	670	283
25	845	142	845	187	761	223	660	320	668	367	783	235	503	510	725	212	674	316	734	268
26	665	311	495	530	507	509	543	500	672	337	495	498	482	557	516	501	653	324	495	447
27	854	150	832	166	802	216	638	306	618	327	787	233	515	518	753	236	686	301	734	301
28	857	141	831	159	780	225	696	343	631	342	787	243	478	492	758	249	674	290	681	277
29	881	162	909	141	751	263	1004	0	890	126	972	0	1010	0	825	109	815	115	1073	0
30	969	0	818	154	1044	0	1064	0	971	0	751	248	1043	0	866	126	1010	0	833	171
31	743	295	507	490	456	487	502	542	687	316	490	497	499	468	468	516	731	305	534	519
32	874	155	777	165	777	210	720	323	645	308	734	213	517	490	729	222	707	287	689	302
33	983	0	825	169	1031	0	1002	0	975	0	841	250	1026	0	885	114	989	0	802	162
34	870	138	819	174	795	200	695	311	721	339	764	239	498	478	759	230	706	309	701	319
35	951	0	978	0	993	0	793	176	1035	0	983	0	994	0	772	129	1013	0	1006	0
36	969	0	822	170	1002	0	1014	0	958	0	796	232	965	0	850	136	1027	0	844	181
37	883	154	823	160	752	197	680	338	672	325	746	215	532	452	716	263	704	299	690	313
38	868	129	827	148	781	218	671	287	685	342	771	220	496	489	750	241	706	319	680	276
39	851	129	835	189	772	209	721	314	666	367	798	220	500	498	751	236	694	305	653	299
40	991	0	1000	0	987	0	803	183	1065	0	1032	0	1043	0	838	126	1105	0	1009	0
41	900	147	836	192	809	207	693	341	652	354	768	234	521	475	752	241	683	316	697	292
42	792	132	842	165	804	211	711	299	728	343	831	216	498	518	776	263	741	315	734	267
43	1021	0	1061	0	966	0	780	191	1019	0	1010	0	986	0	869	127	1031	0	999	0
44	831	105	814	167	805	217	745	290	700	331	777	193	543	528	725	213	721	316	718	276
45	853	155	672	277	772	252	800	166	898	134	808	225	684	276	750	248	660	294	851	159
46	892	125	849	165	778	210	663	295	673	318	774	241	485	544	727	227	672	300	675	331
47	790	220	1002	0	1009	0	990	0	887	176	1016	0	1033	0	1054	0	807	202	997	0
48	743	198	1006	0	1016	0	998	0	778	156	1025	0	985	0	1021	0	796	194	979	0
49	1050	0	962	0	982	0	819	182	951	0	996	0	1039	0	852	148	1026	0	955	0
50	969	0	1014	0	952	0	802	189	1039	0	976	0	955	0	878	115	1024	0	995	0
51	1020	0	946	0	992	0	800	187	1023	0	1060	0	1025	0	821	116	1051	0	993	0
52	868	149	830	166	765	201	683	329	699	331	842	212	490	487	777	252	674	312	693	302
53	695	313	665	282	770	253	865	195	740	206	749	214	693	311	585	339	719	293	738	277
54	867	183	882	126	791	211	986	0	903	123	1024	0	1028	0	874	123	876	161	977	0
55	853	144	845	144	761	251	1064	0	915	111	989	0	976	0	981	108	862	149	1018	0
56	847	119	774	180	790	225	693	291	643	328	789	208	525	490	815	251	674	318	671	277
57	830	150	848	151	840	206	678	328	651	322	751	194	504	485	793	281	679	282	712	267
58	1042	0	836	165	1017	0	1015	0	1054	0	760	210	946	0	825	116	943	0	856	169
59	1082	0	901	160	1013	0	974	0	979	0	780	220	989	0	882	125	1023	0	840	163
60	854	141	867	139	808	237	1008	0	833	121	1009	0	1021	0	890	102	859	131	989	0
