gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14
0	775	278	755	250	528	480	911	117	817	206	975	0	647	379	757	239	731	231	739	226	595	323	784	229	822	211	640	335	750	249
1	736	285	739	273	479	512	907	121	879	201	966	0	651	364	744	227	732	226	768	234	655	325	794	225	787	196	721	308	732	245
2	1021	0	953	0	967	0	853	127	969	0	980	0	1035	0	1011	0	867	103	865	108	1030	0	679	272	1052	0	791	157	1036	0
3	1011	0	860	106	822	196	798	113	783	188	991	0	799	195	887	94	906	85	958	89	955	108	747	206	994	0	730	306	826	109
4	748	264	730	276	505	540	885	117	807	197	930	0	665	357	769	248	718	251	788	255	664	312	791	205	767	207	701	295	769	277
5	730	253	755	261	481	527	863	109	831	195	1024	0	606	382	780	253	750	245	745	253	698	315	777	238	778	215	708	309	760	253
6	486	469	495	507	465	510	498	507	525	502	719	281	646	360	626	392	508	496	645	379	669	340	480	505	494	496	498	491	600	356
7	910	0	881	102	788	185	887	113	787	189	988	0	843	222	897	93	904	73	896	74	858	129	829	227	974	0	680	332	886	110
8	716	248	755	270	480	488	865	131	822	190	1007	0	577	380	789	252	753	239	754	231	673	310	827	227	788	205	711	307	753	276
9	1039	0	1010	0	771	231	885	138	967	0	982	0	843	104	1054	0	947	0	988	0	972	0	989	0	1021	0	868	188	882	101
10	1010	0	920	0	1017	0	854	107	1041	0	988	0	959	0	970	0	995	0	1007	0	1040	0	1006	0	1033	0	1044	0	1005	0
11	986	0	870	88	765	219	825	117	832	188	1071	0	825	210	939	94	934	78	890	98	933	119	809	209	972	0	675	315	929	118
12	501	496	524	474	501	528	496	462	538	534	761	258	636	379	622	346	486	461	595	360	715	313	498	500	517	476	508	506	626	396
13	1029	0	1015	0	780	226	868	124	996	0	1048	0	867	144	995	0	1012	0	1022	0	977	0	1011	0	1035	0	845	187	871	106
14	1017	0	1018	0	1020	0	853	99	990	0	988	0	934	0	952	0	983	0	1055	0	1002	0	1014	0	998	0	1046	0	973	0
15	1023	0	903	97	797	216	872	135	784	194	1043	0	769	191	900	92	883	75	927	98	903	125	761	211	985	0	713	290	850	122
16	984	0	876	124	769	221	883	120	805	186	1008	0	751	198	880	76	941	78	891	103	869	127	804	209	969	0	696	314	914	114
17	709	273	732	264	477	521	861	127	833	203	958	0	586	371	785	263	801	256	750	240	628	341	723	216	826	211	694	285	756	267
18	687	290	732	260	509	494	926	124	827	181	1060	0	638	386	703	269	734	292	782	253	656	349	715	224	730	201	698	323	769	225
19	996	0	964	95	796	187	813	133	833	190	997	0	820	193	940	98	896	77	870	85	904	117	787	230	996	0	661	308	867	88
20	982	0	865	83	751	217	911	125	798	194	980	0	747	175	898	88	913	89	940	98	870	135	773	177	969	0	656	333	884	124
21	992	0	933	93	804	211	893	122	790	198	983	0	772	211	906	85	908	76	925	87	873	127	764	223	1004	0	680	319	909	84
22	1046	0	978	89	760	219	877	118	784	203	984	0	821	207	888	90	881	92	839	82	865	113	804	231	1002	0	694	305	907	122
23	539	470	481	523	525	492	501	483	467	453	502	502	508	484	508	532	515	487	481	465	528	521	489	472	482	522	493	514	467	490
24	982	0	889	111	793	227	849	126	800	219	1007	0	801	205	975	117	949	90	922	72	923	121	725	223	941	0	700	293	915	94
25	941	0	958	0	1038	0	971	0	690	309	992	0	974	0	929	133	980	0	962	0	977	0	1028	0	1004	0	997	0	986	0
26	694	248	711	282	476	509	873	105	831	185	986	0	584	395	807	218	771	244	775	254	660	343	797	220	766	195	669	296	743	242
27	961	0	935	96	752	234	855	121	820	207	1034	0	826	223	931	88	906	80	921	87	880	120	772	240	992	0	684	299	866	115
28	965	0	1021	0	1008	0	898	103	1022	0	1019	0	1019	0	961	0	1031	0	1005	0	1048	0	990	0	976	0	1006	0	1027	0
29	1030	0	926	97	801	205	882	103	951	0	970	0	873	134	912	92	988	0	1044	0	860	136	795	253	976	0	773	183	877	117
30	1002	0	987	0	943	0	861	91	1018	0	1017	0	977	0	1063	0	1034	0	995	0	1004	0	999	0	1042	0	1018	0	1019	0
31	489	538	484	493	552	542	540	486	533	493	497	480	553	485	479	465	503	499	518	516	448	508	555	503	512	515	470	522	528	480
32	1025	0	878	102	797	205	834	130	782	200	945	0	834	215	894	107	928	69	914	86	868	128	789	231	1031	0	675	333	895	97
33	753	269	744	278	543	493	930	128	833	215	978	0	628	364	733	232	752	260	786	264	622	317	799	204	857	188	659	300	765	245
34	1093	0	894	107	819	185	895	109	801	178	1008	0	782	220	936	78	951	65	936	85	862	130	797	210	1005	0	751	291	877	92
35	700	274	773	237	543	496	950	128	801	194	967	0	589	356	773	238	757	238	760	267	668	338	810	249	770	210	718	345	780	264
36	713	252	739	246	471	507	878	135	776	191	985	0	629	380	783	226	728	271	755	253	655	351	749	220	785	190	665	334	787	244
37	1009	0	879	108	835	203	893	111	796	206	974	0	772	201	919	84	911	86	905	97	846	133	775	220	994	0	704	344	900	111
38	740	272	735	292	517	517	893	122	821	175	973	0	625	387	773	246	770	246	743	255	674	353	810	192	768	231	634	279	775	281
39	1015	0	913	101	740	256	940	135	827	178	993	0	812	210	918	92	931	81	901	67	865	126	753	209	936	0	675	297	875	114
40	804	265	692	274	524	507	891	118	797	189	982	0	640	357	764	246	756	224	744	244	682	356	778	199	778	203	741	309	741	227
41	722	277	722	252	476	498	875	124	793	170	891	0	597	362	746	214	767	238	785	252	684	308	790	252	796	216	671	338	779	245
42	737	280	736	263	494	476	931	141	795	198	1009	0	665	374	770	225	772	255	817	233	709	329	814	210	808	214	665	302	790	242
43	984	0	835	87	802	214	929	119	834	195	991	0	820	225	914	86	915	86	922	74	889	135	768	215	993	0	715	341	882	112
44	995	0	1004	0	778	229	809	102	938	0	979	0	863	133	985	0	954	0	1008	0	976	0	993	0	961	0	798	180	884	125
45	735	282	702	256	490	467	880	116	856	159	999	0	637	321	743	242	740	242	707	255	658	326	775	215	774	201	691	315	754	248
46	1004	0	921	107	762	195	895	119	809	190	1039	0	799	215	913	98	881	83	887	91	868	123	746	228	998	0	732	307	886	102
47	743	262	736	251	508	481	861	121	792	210	990	0	651	380	757	219	751	252	728	240	688	361	740	213	768	222	663	323	711	273
48	931	0	926	95	774	208	876	129	822	169	1008	0	784	222	957	92	973	91	861	95	874	112	824	224	973	0	692	305	852	130
49	999	0	957	0	955	0	917	131	1014	0	1015	0	1012	0	985	0	890	109	894	106	1042	0	747	257	1031	0	823	194	1004	0
50	739	259	775	245	471	517	905	99	829	212	1022	0	642	367	745	231	727	228	734	247	653	313	771	211	775	207	666	304	746	251
51	992	0	923	97	742	241	871	109	784	176	1001	0	882	234	874	73	890	86	905	91	934	115	771	211	1003	0	677	351	852	113
52	738	262	739	270	504	537	897	112	824	209	1024	0	602	350	799	249	753	253	772	224	670	336	777	194	808	165	635	320	739	240
53	767	267	751	272	509	528	904	101	783	178	1009	0	648	369	754	250	769	255	791	222	669	291	754	215	712	218	706	315	745	254
54	1018	0	974	0	1016	0	1009	0	715	302	1010	0	1000	0	887	143	1067	0	978	0	996	0	994	0	970	0	953	0	926	0
55	757	297	716	284	474	520	832	118	831	167	1006	0	623	363	788	231	713	235	730	230	692	314	793	214	814	228	689	308	792	271
56	1004	0	894	93	788	208	888	119	965	0	961	0	841	126	897	73	1061	0	1005	0	865	106	754	208	997	0	821	206	872	126
57	707	279	725	270	490	444	896	122	855	170	1048	0	657	373	748	226	751	241	731	232	666	332	832	235	795	200	698	325	713	265
58	510	493	466	507	514	497	480	492	466	494	480	502	483	510	513	525	495	510	497	476	523	491	482	547	463	539	525	519	532	508
59	752	266	718	253	496	490	885	128	781	179	973	0	650	371	782	222	761	249	708	241	647	311	820	214	803	179	698	334	717	252
60	987	0	853	91	757	207	890	118	802	181	1011	0	798	219	902	93	926	81	876	92	890	122	812	209	1033	0	672	314	881	99
61	981	0	901	86	780	211	910	116	816	178	983	0	774	194	872	87	914	73	915	85	877	133	812	228	966	0	623	305	867	121
62	1060	0	914	92	798	206	880	109	807	193	1018	0	781	213	869	84	880	93	850	73	881	152	770	215	1002	0	673	299	824	110
63	745	266	761	298	508	476	867	109	806	186	982	0	646	350	778	240	728	217	761	253	657	345	754	242	712	175	703	355	723	249
64	701	258	779	241	497	513	908	142	809	200	971	0	599	353	807	229	755	229	774	238	672	302	788	221	826	230	650	307	753	248
65	1003	0	921	96	797	222	880	106	775	175	975	0	793	214	906	91	938	77	938	91	911	118	765	208	1020	0	673	290	878	131
66	1033	0	914	94	778	203	931	115	783	168	986	0	757	195	964	89	925	70	894	89	916	131	785	238	1002	0	679	305	869	121
67	739	256	737	279	511	533	911	125	781	201	1010	0	583	349	757	216	760	233	827	232	641	308	779	212	802	195	677	321	765	267
68	731	267	700	235	547	481	840	116	774	195	1003	0	653	364	752	248	737	244	758	245	669	339	768	217	803	232	749	290	736	272
69	764	216	889	143	1007	0	714	239	994	0	719	251	1029	0	995	0	750	277	849	111	1033	0	688	272	820	175	834	195	883	110
70	1005	0	924	93	775	198	862	112	778	213	1005	0	797	212	878	88	896	94	940	102	909	124	788	239	1014	0	670	321	923	109
71	740	245	691	282	508	480	880	135	822	176	1048	0	623	372	760	241	724	227	794	247	673	319	816	202	808	187	705	315	730	224
72	725	281	783	227	504	496	858	101	774	195	1049	0	616	356	762	239	743	238	722	268	704	349	813	205	771	214	672	348	756	266
73	491	496	473	512	518	478	520	497	499	477	762	280	661	401	622	408	511	493	610	386	687	323	501	517	504	519	512	474	616	381
74	1047	0	863	99	810	224	838	109	808	190	982	0	737	218	910	77	932	81	893	93	898	134	790	222	985	0	690	317	884	114
75	743	244	752	268	540	480	860	121	823	180	981	0	631	380	788	245	759	222	753	220	660	317	745	224	843	216	664	305	688	219
76	997	0	879	89	796	203	887	120	965	0	1005	0	948	119	896	82	958	0	993	0	888	104	785	210	952	0	832	189	876	110
77	696	263	759	257	480	527	830	119	829	171	1018	0	624	363	732	229	718	212	767	271	632	348	774	211	812	198	720	333	759	251
78	993	0	972	105	796	209	913	129	862	193	1006	0	778	171	871	102	908	76	961	88	882	148	748	210	1006	0	698	304	854	114
79	1012	0	1035	0	797	229	948	124	999	0	1083	0	854	127	1040	0	939	0	1001	0	993	0	1031	0	991	0	840	196	894	111
80	1031	0	903	114	753	185	862	113	791	207	1006	0	876	207	893	88	952	96	910	97	840	125	782	218	981	0	702	296	896	124
81	988	0	986	0	969	0	871	126	1018	0	998	0	1021	0	1004	0	879	111	825	135	1017	0	734	277	939	0	840	189	1066	0
82	788	264	723	269	502	498	869	137	856	174	1001	0	601	403	734	242	721	254	749	249	627	359	807	220	770	228	677	315	752	271
83	992	0	894	86	809	198	901	125	1014	0	994	0	902	120	901	93	1023	0	1028	0	870	109	787	211	975	0	857	204	895	103
84	724	238	762	259	463	524	860	120	809	173	1015	0	659	368	744	223	732	236	706	254	652	309	790	224	793	202	647	310	746	244
