gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14
0	1018	0	810	132	778	255	817	126	842	190	1001	0	1021	0	716	248	735	256	764	259	639	345	760	271	954	0	970	0	799	239
1	957	0	917	132	992	0	856	141	1042	0	1002	0	1008	0	910	116	1069	0	1048	0	868	179	972	0	962	0	1011	0	878	111
2	1046	0	990	0	1009	0	981	0	1025	0	1016	0	752	238	987	0	992	0	861	156	998	0	1106	0	710	284	853	140	958	0
3	1047	0	828	112	680	266	879	152	780	190	1046	0	997	0	748	259	729	301	729	255	637	355	717	262	1009	0	1014	0	759	263
4	999	0	879	124	978	0	824	130	988	0	991	0	981	0	865	112	1001	0	980	0	820	180	1000	0	1029	0	999	0	853	111
5	1029	0	894	114	1012	0	883	140	1006	0	964	0	982	0	903	120	1017	0	963	0	859	203	1027	0	986	0	969	0	908	113
6	729	222	627	396	492	509	794	278	489	543	490	551	784	251	522	479	577	422	722	227	636	364	712	290	786	228	904	150	621	384
7	1041	0	1042	0	1026	0	1006	0	1033	0	1004	0	743	253	997	0	1057	0	935	134	979	0	1021	0	701	304	886	140	979	0
8	1002	0	845	115	986	0	917	143	1013	0	1041	0	1004	0	907	107	933	0	1017	0	867	186	982	0	960	0	995	0	852	138
9	706	223	629	369	521	474	704	233	493	490	518	507	838	238	489	496	609	380	692	275	582	350	737	265	820	188	870	148	604	394
10	720	230	632	401	487	477	748	245	532	503	476	478	716	236	492	527	600	412	755	268	649	354	731	247	780	216	857	141	595	409
11	696	276	640	398	519	482	775	254	466	509	490	537	784	233	503	489	541	406	715	262	654	344	723	279	781	235	893	143	593	374
12	979	0	1056	0	734	251	975	0	821	157	934	0	1047	0	834	139	804	154	836	156	1027	0	994	0	1016	0	985	0	982	0
13	725	257	966	0	958	0	883	119	990	0	1057	0	1015	0	883	105	971	0	987	0	992	0	985	0	769	207	1044	0	1024	0
14	990	0	968	0	979	0	919	98	978	0	1063	0	947	0	989	0	891	97	909	124	836	155	1022	0	969	0	882	110	1009	0
15	744	241	601	402	501	499	736	259	516	486	492	505	732	253	541	511	582	377	750	249	641	312	709	302	797	204	908	146	616	414
16	1043	0	892	126	1009	0	805	169	1017	0	1004	0	986	0	903	105	997	0	1008	0	777	168	980	0	965	0	993	0	906	120
17	774	229	642	374	524	509	694	303	553	487	486	533	758	232	528	479	596	409	736	246	626	350	801	267	802	216	891	149	609	383
18	1021	0	905	120	717	267	841	167	773	194	1004	0	956	0	753	301	720	254	760	260	655	384	768	274	1079	0	1074	0	760	260
19	750	259	1007	0	1004	0	864	101	981	0	958	0	988	0	884	85	974	0	1006	0	996	0	1022	0	761	235	999	0	992	0
20	1014	0	981	0	731	273	1008	0	781	182	1053	0	946	0	870	140	858	195	823	160	933	0	1040	0	1015	0	960	0	978	0
21	779	235	599	411	513	494	736	269	491	509	535	500	737	268	517	479	594	398	741	285	587	348	697	276	788	200	866	130	605	393
22	532	448	521	466	457	506	510	488	470	505	529	506	724	229	491	514	485	514	643	345	510	486	513	525	813	227	596	334	518	505
23	479	501	488	516	498	499	483	502	514	482	493	516	743	219	502	499	513	464	644	372	526	521	474	478	860	213	654	348	510	527
24	764	233	598	381	480	499	752	270	484	484	523	495	722	208	506	505	566	422	753	279	641	344	719	296	782	189	871	130	616	387
25	773	218	985	0	982	0	813	119	1048	0	1029	0	1014	0	880	91	1012	0	1026	0	997	0	980	0	779	221	1016	0	1031	0
26	746	269	600	414	496	511	732	285	506	511	463	512	758	215	524	528	577	405	746	233	616	349	760	224	797	231	852	149	580	388
27	1015	0	979	0	984	0	962	0	984	0	1014	0	745	246	980	0	1046	0	885	141	977	0	981	0	734	314	886	138	980	0
28	767	245	583	389	480	480	710	260	508	505	510	483	759	248	526	539	567	406	713	235	658	332	730	273	825	199	854	156	598	377
29	1035	0	848	116	1012	0	874	131	983	0	1027	0	983	0	902	118	977	0	1006	0	861	180	1019	0	972	0	989	0	878	134
30	841	275	1002	0	1017	0	867	146	1054	0	1015	0	919	0	870	117	1024	0	968	0	990	0	1011	0	712	214	1046	0	974	0
31	770	245	605	425	486	491	776	258	515	498	480	532	791	230	484	475	613	364	741	268	634	355	717	270	822	221	888	155	589	368
32	757	233	602	372	529	475	766	260	491	490	763	234	810	232	647	381	629	367	748	260	639	332	727	266	795	210	847	152	746	271
33	1032	0	918	122	984	0	903	123	1014	0	990	0	973	0	912	116	995	0	1002	0	805	162	1024	0	1043	0	973	0	889	124
34	1028	0	854	125	989	0	845	136	1008	0	1069	0	1001	0	856	120	1006	0	1008	0	873	185	1011	0	958	0	944	0	826	122
35	740	237	620	388	505	550	755	256	492	511	475	512	763	253	491	530	576	415	714	265	625	338	737	258	800	195	894	127	576	409
36	1037	0	970	0	708	279	1019	0	778	187	994	0	1001	0	821	168	817	177	884	144	1011	0	1025	0	974	0	987	0	1023	0
37	776	254	603	404	511	476	719	282	511	500	504	503	778	263	478	490	584	422	758	259	670	393	733	264	780	197	886	144	609	375
38	512	509	528	521	503	510	505	482	476	519	508	493	760	237	495	497	518	494	648	365	485	497	506	471	823	203	639	372	520	477
39	747	243	993	0	1004	0	856	118	985	0	962	0	969	0	892	92	1000	0	1009	0	976	0	1036	0	788	220	927	0	993	0
40	784	220	627	416	474	489	710	254	519	495	472	515	778	245	460	495	618	396	703	269	662	323	758	258	802	187	840	148	573	387
41	730	231	616	397	529	509	748	237	506	514	504	501	814	217	506	481	559	383	707	257	649	363	748	277	791	209	843	141	641	439
42	987	0	962	0	734	266	1032	0	826	177	1033	0	1016	0	873	156	884	147	866	164	977	0	1038	0	1027	0	982	0	936	0
43	1023	0	942	0	991	0	916	116	997	0	1018	0	956	0	1014	0	892	102	907	82	807	134	1024	0	978	0	932	106	1023	0
44	727	228	584	408	495	486	729	271	503	525	524	510	758	223	505	483	628	387	710	261	624	327	783	243	775	199	838	137	620	413
45	511	491	496	495	527	523	529	514	516	532	526	497	726	226	498	497	498	490	673	369	524	467	515	468	775	191	630	363	538	487
46	789	248	613	414	504	512	697	254	502	565	474	528	788	227	493	508	551	451	705	249	634	325	737	256	790	193	873	142	591	382
47	787	222	583	378	484	495	763	283	503	513	541	516	688	239	482	501	594	409	738	242	625	355	721	290	753	242	836	136	638	389
48	749	216	635	386	481	510	712	258	513	502	491	474	776	213	531	493	591	393	713	285	627	374	753	283	797	214	802	151	599	401
49	739	248	579	425	552	490	699	261	534	505	486	494	723	267	517	497	588	389	692	272	648	354	745	273	763	201	891	135	585	370
50	744	254	622	365	495	514	713	303	492	540	528	533	730	238	538	481	615	405	698	265	629	346	721	261	765	206	910	149	618	412
51	770	237	568	388	480	498	706	243	488	475	478	525	740	223	479	476	604	417	712	272	667	333	756	284	783	197	861	149	636	381
52	780	256	587	393	477	502	772	287	512	526	447	487	760	219	491	473	595	411	769	244	624	326	727	237	828	200	869	162	626	376
53	723	251	570	414	482	497	742	222	507	502	528	491	785	234	526	489	595	386	779	249	637	327	743	277	823	209	850	154	591	394
