gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	7498	2440	9984	0	9925	0	10005	0	10144	0
1	6310	3692	6718	3362	6608	3308	9887	0	7845	2247
2	6335	3660	6855	3306	6654	3393	10160	0	7797	2220
3	9946	0	9834	0	8322	1728	9974	0	10037	0
4	6257	3745	6561	3278	6767	3286	9952	0	7564	2293
5	6347	3708	6720	3219	6689	3315	9946	0	7697	2267
6	8688	1221	8276	1696	10003	0	9971	0	8825	1317
7	8677	1223	9883	0	9977	0	10118	0	10170	0
8	7469	2368	8423	1513	8400	1708	9990	0	8965	912
9	9934	0	10118	0	8311	1709	9805	0	10173	0
10	8639	1282	8169	1743	9876	0	5005	5024	7145	2614
11	9947	0	10024	0	8202	1758	9920	0	9670	0
12	10069	0	9924	0	8401	1672	9994	0	10136	0
13	6261	3718	6734	3188	6701	3264	10112	0	7810	2212
14	7520	2508	9977	0	10101	0	9927	0	9969	0
15	9866	0	9962	0	8464	1781	9852	0	9977	0
16	8657	1258	9985	0	10091	0	7330	2589	8749	1477
17	7386	2503	9859	0	9873	0	10073	0	10009	0
18	6288	3758	6741	3198	6803	3340	9997	0	7808	2279
19	6251	3720	6799	3250	6724	3277	10206	0	7651	2207
20	10171	0	10134	0	8326	1679	10004	0	9895	0
21	7521	2501	9956	0	10022	0	9910	0	10056	0
22	10194	0	10091	0	8171	1707	9977	0	10013	0
23	9980	0	9983	0	8401	1729	10071	0	9901	0
24	7466	2502	8517	1479	9872	0	9944	0	9971	0
25	6313	3709	6638	3256	6716	3281	10007	0	7754	2271
26	6303	3695	6815	3318	6818	3309	9907	0	7731	2320
27	6309	3776	6746	3332	6661	3338	10178	0	7731	2299
28	7431	2482	8308	1612	8324	1623	9953	0	8991	968
29	6181	3735	6793	3291	6731	3371	10036	0	7782	2261
30	8783	1263	10067	0	10155	0	10016	0	10042	0
31	6240	3703	6696	3144	6695	3280	10059	0	7793	2298
32	7515	2530	10067	0	10033	0	9861	0	10151	0
33	6317	3676	6673	3315	6667	3274	10023	0	7721	2299
34	7565	2469	8325	1570	10130	0	10090	0	9969	0
35	8775	1292	9860	0	10095	0	7373	2538	8560	1403
36	10243	0	9948	0	8288	1702	9962	0	9871	0
37	6273	3664	6798	3224	6768	3276	9926	0	7869	2272
38	7559	2544	9950	0	10132	0	10089	0	9903	0
39	7532	2371	9907	0	9872	0	9949	0	9946	0
40	6188	3692	6789	3302	6645	3243	9961	0	7715	2294
41	10047	0	9937	0	8087	1684	10005	0	9842	0
42	8502	1295	9959	0	10112	0	7526	2559	8485	1328
43	6334	3695	6812	3260	6687	3231	10075	0	7693	2288
44	9906	0	10073	0	8228	1746	10078	0	9879	0
45	7526	2440	9958	0	10173	0	10053	0	9980	0
46	7559	2442	10036	0	10116	0	9917	0	9825	0
47	8707	1248	10075	0	10108	0	7250	2641	8457	1406
48	6168	3680	6694	3280	6537	3349	10058	0	7753	2281
49	6283	3633	6636	3299	6695	3288	10178	0	7819	2276
50	8819	1284	9954	0	10106	0	7426	2568	8463	1431
51	6349	3773	6819	3289	6624	3234	10169	0	7680	2277
52	8619	1313	10029	0	10116	0	9996	0	10218	0
53	9983	0	9767	0	8341	1660	10206	0	9905	0
54	6401	3729	6655	3304	6698	3387	9970	0	7817	2265
55	7583	2481	8267	1581	8299	1667	9843	0	8945	869
56	10049	0	10005	0	8342	1635	10010	0	10035	0
57	7660	2555	8507	1521	9915	0	10128	0	10006	0
58	6303	3762	6577	3288	6724	3326	9938	0	7563	2269
59	6247	3699	6805	3302	6750	3241	9885	0	7862	2246
60	10072	0	9930	0	8321	1755	10077	0	9929	0
61	6459	3675	6781	3228	6828	3370	10026	0	7729	2251
