gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	112	0	90	14	66	27	64	33	79	11	100	0	84	13	94	12	57	44	70	33
1	80	0	82	13	62	30	67	33	92	12	104	0	69	21	98	6	46	55	77	34
2	91	0	80	14	94	15	101	0	93	10	69	27	107	0	115	0	89	0	103	0
3	101	0	84	14	65	27	63	30	90	8	94	0	76	15	88	15	52	45	72	25
4	96	10	82	16	95	0	114	0	112	0	110	0	97	0	110	13	89	0	87	10
5	92	0	80	18	63	15	78	29	96	9	99	0	80	23	92	12	50	28	82	29
6	101	0	83	17	79	14	58	44	89	12	78	0	72	15	110	11	40	50	67	24
7	110	0	104	0	81	13	99	0	95	13	106	0	128	0	85	23	106	0	100	0
8	104	0	105	0	112	0	103	0	93	12	83	0	115	0	137	0	100	0	117	0
9	110	0	90	0	81	12	89	0	88	6	112	0	98	0	99	22	132	0	108	0
10	96	0	79	15	76	28	67	24	84	16	110	0	81	18	84	11	58	45	71	25
11	104	10	89	11	106	0	99	0	113	0	102	0	101	0	79	12	106	0	86	9
12	100	0	80	14	90	11	105	0	83	9	82	18	97	0	117	0	87	0	98	0
13	101	0	104	0	100	20	111	0	93	10	96	0	89	0	86	16	101	0	110	0
14	129	0	98	16	71	26	74	31	92	11	109	0	80	20	94	19	61	50	72	30
15	53	29	60	37	63	35	62	49	63	23	60	37	55	41	58	20	37	57	51	36
16	115	0	92	11	90	9	86	0	82	13	89	13	86	0	106	0	112	0	98	0
17	112	0	73	23	65	24	73	45	106	12	96	0	86	22	88	21	59	60	68	39
18	107	0	73	20	86	14	104	0	86	9	106	8	76	0	112	0	82	0	98	0
19	99	0	83	19	62	26	63	30	91	16	85	0	89	15	93	19	44	61	82	34
20	108	0	106	0	101	9	104	0	99	10	88	0	120	0	70	13	97	0	87	0
21	98	11	77	18	106	0	118	0	110	0	94	0	98	0	99	16	95	0	77	15
22	58	43	50	34	58	33	41	49	65	39	54	34	44	58	63	33	58	52	63	34
23	97	0	85	15	94	8	83	0	97	8	81	12	87	0	99	0	91	0	92	0
24	107	0	73	18	70	20	71	31	87	11	104	0	65	20	67	10	49	39	59	23
25	96	0	75	11	87	15	88	0	94	11	74	18	101	0	106	0	102	0	108	0
26	100	0	78	15	88	14	92	0	76	11	87	6	108	0	107	0	88	0	95	0
27	91	0	78	14	79	30	53	28	74	14	110	0	75	18	78	10	67	55	67	34
28	84	0	84	27	88	9	98	0	89	12	91	16	76	0	89	0	107	0	93	0
29	91	0	74	21	79	26	77	32	92	16	98	0	70	19	98	14	58	50	66	23
30	81	0	99	0	93	13	118	0	72	12	95	0	87	0	84	15	98	0	100	0
31	116	0	76	20	79	35	64	34	79	14	89	0	88	13	91	11	48	37	74	33
32	92	19	85	20	84	0	118	0	98	0	94	0	81	0	76	14	94	0	65	7
33	93	0	94	0	99	10	98	0	87	11	98	0	79	0	88	4	85	0	129	0
34	103	12	82	22	115	0	102	0	96	0	94	0	90	0	82	11	97	0	93	15
35	95	0	99	0	101	14	92	0	114	14	107	0	99	0	94	13	95	0	104	0
36	118	0	147	0	88	17	107	0	96	14	105	0	93	0	70	18	112	0	96	0
37	103	0	63	13	76	14	102	0	89	6	89	11	90	0	102	0	95	0	112	0
38	103	0	108	0	97	7	111	0	90	11	105	0	107	0	78	17	105	0	122	0
39	74	30	107	0	110	0	92	0	100	0	102	0	101	16	83	26	92	0	109	14
40	90	0	75	16	78	34	61	30	98	13	94	0	71	10	83	18	46	42	71	25
41	105	0	88	16	82	1	97	0	69	8	80	15	102	0	111	0	103	0	131	0
42	76	14	86	14	92	13	86	15	84	0	105	0	86	17	78	16	92	23	65	21
43	105	0	83	0	96	10	104	0	83	14	97	0	88	0	87	12	98	0	90	0
44	92	15	98	21	106	0	106	0	93	0	104	0	91	0	102	18	126	0	80	12
45	58	24	110	0	104	0	96	0	101	0	93	0	86	10	62	26	99	0	89	11
46	81	0	81	15	86	10	123	0	74	8	80	14	77	0	84	0	93	0	102	0
47	116	0	89	14	67	20	65	47	85	14	109	0	81	21	98	9	52	38	85	25
48	62	22	69	36	76	18	63	31	78	15	99	18	65	20	85	27	49	38	63	45
49	100	0	76	0	83	12	98	0	80	12	92	0	86	0	97	12	90	0	81	0
50	84	0	83	0	103	12	112	0	81	14	87	0	76	0	96	13	120	0	91	0
51	92	0	82	18	82	10	116	0	90	8	93	17	93	0	109	0	108	0	107	0
52	95	0	81	19	93	13	78	0	84	8	74	11	83	0	115	0	90	0	97	0
53	104	0	107	0	102	8	94	0	69	12	98	0	103	0	85	19	99	0	100	0
54	100	0	80	22	72	22	65	22	90	11	119	0	86	20	75	14	43	58	60	35
55	123	0	81	16	75	14	103	0	92	9	104	16	90	0	95	0	93	0	93	0
56	110	0	95	16	79	12	97	0	88	8	100	12	120	0	102	0	96	0	120	0
57	82	0	118	0	106	0	98	0	88	10	97	0	99	0	93	0	104	0	83	0
58	102	0	96	0	78	10	93	0	94	14	104	0	95	0	104	12	88	0	112	0
59	76	0	90	0	77	8	98	0	83	18	93	0	89	0	74	11	88	0	96	0
