gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14
0	98	24	77	12	84	18	100	6	79	27	62	20	62	15	109	0	107	0	91	20	83	12	110	9	53	28	68	23	75	14
1	97	0	78	0	115	0	77	17	97	16	114	0	83	17	103	0	60	31	110	0	73	23	108	0	92	0	92	0	103	0
2	91	18	74	9	72	14	77	31	80	17	67	52	82	19	81	32	84	11	82	23	93	17	74	29	76	27	71	28	73	16
3	99	0	102	0	95	0	83	15	94	16	94	0	87	17	102	0	56	42	115	0	75	16	95	0	81	0	104	0	106	0
4	101	0	101	0	117	0	73	25	79	15	89	15	87	14	97	0	108	0	98	0	87	9	53	29	90	0	109	0	92	18
5	118	0	116	0	102	0	89	28	92	12	84	11	85	11	78	0	108	0	89	0	93	5	58	25	115	0	86	0	83	19
6	86	0	87	0	86	0	69	31	106	11	100	15	87	13	115	0	91	0	90	0	74	10	76	27	105	0	81	0	68	25
7	84	31	54	35	65	32	57	53	61	30	62	35	67	20	45	51	49	43	74	19	63	50	66	42	57	22	56	24	64	32
8	47	31	79	25	62	40	45	38	72	30	65	34	62	41	57	66	50	47	65	25	55	42	51	47	80	27	63	22	64	39
9	89	15	79	12	93	0	100	0	97	0	84	0	98	0	102	0	93	0	109	0	101	0	85	0	103	0	121	0	98	0
10	74	13	82	11	90	12	72	26	88	11	59	38	83	21	67	30	85	27	86	15	83	5	70	26	71	24	58	23	92	22
11	105	0	117	0	108	0	97	12	94	19	89	0	61	17	100	0	63	26	89	0	80	20	102	0	102	0	100	0	100	0
12	60	35	77	23	75	27	61	45	69	24	55	39	67	37	58	48	56	51	64	26	66	35	72	45	75	24	80	18	62	41
13	68	35	72	32	61	43	54	40	80	26	60	23	76	36	48	56	41	46	67	31	59	25	70	40	71	23	66	38	59	26
14	80	18	74	22	92	17	74	29	80	16	53	42	74	16	61	32	86	10	91	27	89	7	68	22	75	28	70	29	78	14
15	95	0	112	0	93	0	95	29	94	14	91	11	76	9	105	0	105	0	104	0	92	10	67	33	104	0	107	0	80	15
16	83	36	63	37	57	36	59	46	74	39	65	23	62	35	44	48	48	38	60	38	56	37	59	50	83	23	83	15	64	41
17	65	29	95	31	57	35	60	36	82	38	64	34	64	27	47	55	52	36	75	27	54	39	58	23	71	31	70	14	50	36
18	97	23	70	17	96	15	91	7	80	18	121	13	81	12	101	0	94	0	68	26	85	10	71	7	80	21	92	31	100	16
19	77	14	83	21	92	27	72	29	92	14	45	37	87	17	57	32	81	21	97	15	78	14	70	27	75	22	65	33	75	31
20	111	0	102	0	99	0	76	20	98	9	112	17	80	8	110	0	94	0	102	0	81	11	78	28	102	0	106	0	78	32
21	63	40	72	32	77	40	67	39	75	35	70	40	43	31	57	43	50	44	85	45	55	34	74	34	73	29	74	26	63	37
22	121	0	116	0	99	0	83	24	74	6	64	11	81	4	107	0	105	0	99	0	96	14	81	27	95	0	116	0	79	22
23	106	0	96	0	102	0	75	16	91	20	90	0	86	11	105	0	61	21	104	0	77	19	86	0	102	0	102	0	90	0
24	82	16	89	18	91	19	54	30	85	15	53	45	91	16	65	31	87	18	89	16	86	9	72	24	69	36	90	31	95	19
25	97	0	91	0	90	0	70	27	85	13	77	13	81	4	101	0	84	0	96	0	101	13	90	22	89	0	115	0	85	19
26	62	37	73	24	61	23	60	51	69	21	52	33	70	42	50	47	51	53	59	34	58	44	59	33	73	29	62	19	56	38
27	85	23	89	13	54	21	70	33	85	5	52	47	85	21	75	29	71	17	84	22	73	14	86	24	71	25	74	22	78	24
28	102	0	87	0	95	0	90	9	97	11	99	13	84	6	104	0	106	0	92	0	81	12	85	10	97	0	112	0	97	0
29	98	0	114	0	99	0	64	22	76	18	84	0	94	16	99	0	67	28	79	0	92	28	89	0	104	0	111	0	117	0
30	97	15	64	15	87	15	84	26	91	9	59	37	76	17	58	32	64	12	81	13	83	9	66	30	80	29	58	25	73	28
31	81	12	93	12	75	14	76	19	102	8	54	42	65	26	62	36	92	20	86	11	97	12	62	24	70	30	77	23	78	16
32	94	19	84	17	95	16	63	22	85	13	64	45	73	15	55	26	70	19	99	12	89	9	63	26	76	29	75	35	81	21
33	95	0	111	0	105	0	87	14	94	19	97	0	91	15	108	0	85	27	85	0	80	8	92	0	97	0	87	0	103	0
34	70	13	68	14	119	0	86	7	102	11	93	0	86	15	117	0	87	0	108	0	99	0	89	12	81	17	103	0	80	0
35	71	15	75	20	104	0	108	13	86	13	90	0	85	0	115	0	91	0	99	0	106	0	80	16	95	22	119	0	115	0
36	80	30	78	23	57	35	75	44	64	29	55	34	73	29	52	51	48	41	70	40	77	31	60	39	71	25	86	23	66	29
37	113	0	94	0	81	0	89	17	84	24	86	0	78	21	90	0	65	29	97	0	88	14	96	0	92	0	103	0	85	0
38	83	13	76	25	64	13	70	12	92	11	68	32	78	19	67	24	86	23	76	21	91	10	76	29	69	30	77	29	77	17
39	67	39	63	30	75	30	69	42	67	32	61	39	55	34	55	55	59	47	61	27	57	41	61	45	83	26	63	18	60	31
40	76	30	79	19	60	28	57	47	85	37	71	41	67	32	53	53	49	34	70	42	59	55	54	32	70	23	66	24	51	30
41	81	31	95	17	64	30	54	35	68	26	58	35	63	44	45	50	62	51	75	29	58	36	63	41	73	24	79	29	70	33
42	78	21	99	9	86	17	83	25	93	13	64	41	77	24	77	28	63	19	84	23	96	15	70	34	74	26	81	24	66	22
43	95	16	72	33	87	0	83	8	90	10	86	0	67	14	106	0	88	0	95	0	107	0	96	8	76	23	105	0	99	0
44	108	0	103	0	97	0	84	23	79	5	88	10	92	7	103	0	104	0	95	0	93	12	62	29	111	0	99	0	73	13
45	86	14	102	15	84	9	66	18	90	5	54	30	70	20	60	32	101	19	83	18	93	10	80	39	87	31	77	28	83	19
46	84	0	98	0	90	0	80	25	87	11	97	14	100	12	106	0	107	0	118	0	81	12	79	23	109	0	95	0	75	23
47	83	20	69	13	90	13	72	25	104	13	73	38	81	21	62	46	89	18	91	16	85	11	60	34	78	36	61	24	61	28
48	96	21	89	14	91	16	69	22	93	10	52	39	73	16	77	27	77	28	73	18	87	14	68	31	86	26	72	28	63	15
