gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14
0	101	0	104	18	84	0	113	0	112	0	100	0	108	0	102	0	118	0	94	0	84	0	100	0	85	27	109	0	79	12
1	105	0	92	14	104	0	92	0	90	14	74	27	100	0	79	23	75	19	115	0	103	0	106	0	75	28	94	0	75	31
2	83	0	104	0	97	0	83	0	99	0	99	0	84	0	87	15	71	12	103	0	100	0	107	0	70	24	95	0	103	0
3	89	0	105	12	92	0	101	0	78	10	53	23	96	0	82	18	66	19	106	0	97	0	117	0	66	29	100	0	66	36
4	91	0	100	0	95	0	98	0	115	0	108	0	84	0	82	16	84	0	88	19	63	20	70	18	88	0	98	9	100	0
5	77	22	91	17	99	0	84	15	84	14	108	0	99	0	99	0	105	8	90	0	89	0	73	14	106	0	117	0	109	0
6	106	0	93	0	88	0	107	0	105	0	100	0	100	0	99	10	81	4	115	0	94	0	114	0	85	23	95	0	87	0
7	101	0	98	17	91	0	106	0	91	0	98	0	103	0	111	0	98	0	101	0	97	0	108	0	69	26	102	0	86	14
8	111	0	95	20	95	0	125	0	78	16	61	26	89	0	93	21	84	14	105	0	100	0	89	0	70	24	89	0	63	24
9	91	0	82	17	95	0	105	0	95	0	100	0	100	0	98	0	95	0	115	0	110	0	104	0	60	27	91	0	100	11
10	98	0	107	13	101	0	100	0	65	0	82	0	94	0	88	0	90	0	129	0	82	0	98	0	73	28	96	0	78	11
11	87	0	94	14	103	0	95	0	73	15	75	23	108	0	94	22	76	16	94	0	103	0	105	0	58	29	103	0	80	23
12	106	0	104	0	91	0	113	0	112	0	91	0	101	0	76	12	80	4	88	0	85	0	107	0	85	19	83	0	113	0
13	105	0	79	17	100	0	114	0	105	0	106	0	103	0	96	0	91	0	95	0	100	0	116	0	81	33	105	0	91	14
14	101	0	81	18	101	0	90	0	90	17	76	38	106	0	86	20	74	14	112	0	98	0	86	0	62	27	84	0	93	24
15	90	0	94	12	84	0	102	0	69	16	75	34	95	0	77	16	86	17	83	0	106	0	88	0	69	36	114	0	77	25
16	105	0	98	10	101	0	114	0	98	0	102	0	106	0	95	0	116	0	95	0	97	0	109	0	75	31	99	0	81	17
17	97	0	89	0	96	0	95	0	100	0	105	0	82	0	91	0	107	0	132	0	69	16	77	14	106	0	109	17	102	0
18	103	0	98	0	77	0	103	0	101	0	98	0	99	0	114	0	94	0	94	0	78	13	91	17	123	0	74	16	94	0
19	102	0	83	11	92	0	114	0	88	13	58	29	88	0	72	11	99	16	97	0	95	0	123	0	77	31	112	0	84	31
20	127	0	90	13	122	0	112	0	86	10	77	33	101	0	84	19	74	12	97	0	104	0	105	0	49	35	117	0	65	27
21	97	0	109	0	87	0	87	0	98	0	98	0	98	0	96	20	96	0	77	7	74	26	76	30	82	0	88	17	110	0
22	87	0	83	17	99	0	112	0	107	0	101	0	104	0	92	0	94	0	104	0	87	0	101	0	67	24	96	0	87	20
23	106	0	86	0	101	0	96	0	95	0	103	0	106	0	93	0	100	0	99	0	88	14	78	8	115	0	103	10	97	0
24	97	0	68	18	92	0	89	0	100	0	106	0	92	0	98	0	95	0	97	0	113	0	97	0	64	31	95	0	79	20
25	98	0	97	0	104	0	98	0	105	0	113	0	120	0	102	0	104	0	86	0	81	10	95	15	105	0	98	15	114	0
26	96	0	74	14	107	0	93	0	88	0	98	0	95	0	110	0	104	0	91	0	98	0	101	0	85	23	91	0	85	17
27	72	28	82	12	108	0	73	21	92	16	104	0	103	0	100	0	94	17	100	0	105	0	84	12	88	0	94	0	84	0
28	79	0	104	0	116	0	80	0	92	13	97	0	78	0	100	0	94	13	117	0	109	0	108	0	109	0	92	11	97	0
29	95	0	94	0	98	0	106	0	95	0	112	0	106	0	76	0	120	0	94	0	84	9	94	9	106	0	91	8	100	0
30	88	0	129	0	96	0	95	0	71	18	101	0	106	0	98	0	78	10	89	0	78	0	86	0	87	0	80	18	92	0
31	99	0	105	0	110	0	99	0	95	0	78	0	102	0	73	13	106	0	68	12	74	27	70	24	72	0	83	12	109	0
32	95	0	107	0	112	0	95	0	99	0	98	0	103	0	71	15	109	0	76	21	77	18	75	30	79	0	98	12	111	0
33	97	0	79	18	85	0	100	0	83	14	69	21	93	0	90	13	93	19	105	0	105	0	93	0	72	25	88	0	84	29
34	91	0	92	0	102	0	103	0	85	15	101	0	94	0	96	0	92	17	103	0	107	0	112	0	103	0	88	16	109	0
35	99	0	99	17	93	0	101	0	83	0	111	0	120	0	120	0	112	0	92	0	99	0	120	0	69	27	102	0	93	17
36	90	0	94	12	104	0	108	0	100	0	96	0	95	0	121	0	77	0	119	0	111	0	121	0	71	35	95	0	80	20
37	103	0	94	15	93	0	88	0	87	11	67	42	99	0	70	19	90	17	121	0	99	0	111	0	63	25	112	0	73	28
38	102	0	94	12	96	0	117	0	99	0	94	0	99	0	117	0	103	0	97	0	106	0	88	0	68	29	95	0	78	16
39	93	0	91	12	113	0	89	0	84	14	80	30	101	0	86	20	67	13	102	0	106	0	84	0	78	26	102	0	65	24
40	102	0	106	0	89	0	117	0	86	0	89	0	103	0	107	0	87	0	94	0	79	8	77	10	99	0	89	11	98	0
41	101	0	122	0	109	0	131	0	97	0	92	0	122	0	96	0	97	0	105	0	89	8	90	10	102	0	90	16	112	0
42	101	0	81	11	128	0	93	0	110	0	87	0	128	0	98	0	99	0	101	0	96	0	84	0	64	33	101	0	84	15
43	97	0	83	10	102	0	101	0	83	0	96	0	115	0	117	0	90	0	108	0	79	0	108	0	62	34	99	0	95	4
44	98	0	91	0	99	0	85	0	95	0	96	0	90	0	97	0	119	0	96	0	68	11	76	9	120	0	85	13	96	0
45	97	0	110	0	106	0	92	0	92	14	95	0	118	0	99	0	95	17	98	0	99	0	105	0	125	0	91	20	99	0
46	110	0	111	0	115	0	86	0	79	0	117	0	97	0	78	22	104	0	89	18	82	27	63	24	86	0	76	10	123	0
47	113	0	93	0	113	0	108	0	70	8	91	0	98	0	96	0	85	6	92	0	110	0	108	0	103	0	82	13	93	0
48	99	0	90	0	112	0	95	0	89	8	100	0	98	0	111	0	70	15	124	0	92	0	105	0	80	0	79	15	112	0
49	120	0	82	14	91	0	89	0	95	0	111	0	119	0	100	0	110	0	86	0	98	0	106	0	71	32	112	0	92	7
50	111	0	93	0	101	0	101	0	95	0	92	0	101	0	85	13	106	0	69	19	79	20	71	32	99	0	97	11	94	0
51	94	0	106	0	80	0	88	0	99	0	87	0	93	0	85	20	96	0	84	14	75	30	84	25	108	0	75	11	88	0
52	95	0	102	16	118	0	112	0	100	0	98	0	89	0	107	0	103	0	97	0	91	0	113	0	57	24	105	0	98	11
53	103	0	115	17	101	0	90	0	90	8	67	34	90	0	82	13	88	16	109	0	107	0	85	0	71	28	112	0	68	17
54	108	0	75	22	67	18	87	18	77	18	102	0	57	27	69	17	76	30	68	22	73	26	102	14	88	20	68	31	95	18
55	95	0	106	0	96	0	124	0	88	14	100	0	101	0	93	0	77	4	119	0	110	0	115	0	99	0	83	13	114	0
56	104	0	81	14	101	0	100	0	95	13	60	32	96	0	80	27	85	10	112	0	85	0	111	0	60	21	95	0	86	29
57	104	0	103	0	101	0	112	0	98	11	91	0	105	0	121	0	78	13	106	0	85	0	107	0	77	0	91	8	97	0
58	94	0	96	13	119	0	103	0	113	15	81	25	101	0	88	20	78	19	112	0	112	0	106	0	74	22	98	0	70	16
59	109	0	99	12	106	0	90	0	97	14	73	31	88	0	92	26	102	12	109	0	92	0	101	0	64	41	109	0	74	22
60	99	0	81	0	93	0	117	0	100	0	89	0	102	0	87	16	97	0	90	11	88	31	63	29	111	0	74	17	88	0
61	100	0	110	0	99	0	96	0	75	12	100	0	97	0	119	0	92	15	98	0	99	0	90	0	110	0	80	17	99	0
62	106	0	116	0	89	0	103	0	93	0	92	0	90	0	86	8	97	9	88	0	95	0	107	0	97	19	109	0	123	0
63	105	0	100	0	84	0	102	0	80	11	102	0	134	0	93	0	88	20	91	0	94	0	103	0	98	0	98	10	99	0
64	112	0	95	10	92	0	99	0	120	0	99	0	97	0	104	0	101	0	113	0	99	0	102	0	75	25	94	0	75	22
65	92	0	92	12	108	0	98	0	89	16	88	29	106	0	83	19	105	9	110	0	114	0	98	0	72	34	89	0	77	19
66	103	0	81	14	101	0	109	0	95	0	78	0	110	0	101	0	91	0	101	0	100	0	92	0	88	21	120	0	75	15
67	93	0	103	0	92	0	100	0	91	8	104	0	89	0	108	0	82	11	89	0	77	0	95	0	106	0	89	10	98	0
68	98	0	107	0	87	0	103	0	106	0	104	0	93	0	91	16	107	11	128	0	99	0	100	0	77	22	93	0	101	0
69	87	0	86	12	96	0	86	0	107	0	95	0	101	0	97	0	105	0	109	0	102	0	99	0	72	34	100	0	100	15
70	83	0	95	8	81	0	101	0	85	11	69	23	102	0	59	18	99	15	106	0	78	0	101	0	86	38	116	0	65	22
71	46	48	56	63	52	60	40	50	50	53	62	45	40	44	50	47	53	48	46	37	57	44	58	43	59	40	33	38	48	54
72	117	0	74	16	88	31	93	0	87	24	85	0	74	19	84	0	93	10	96	14	99	8	101	0	117	0	66	26	93	7
73	88	0	102	0	106	0	100	0	96	0	91	0	93	0	89	25	113	0	106	18	75	21	71	25	133	0	85	10	101	0
74	94	0	91	0	118	0	92	0	97	0	91	0	95	0	114	0	119	0	86	0	99	15	76	15	112	0	72	20	93	0
75	100	0	81	18	106	0	106	0	85	10	62	28	115	0	83	23	82	12	102	0	89	0	92	0	73	31	111	0	70	25
76	94	0	94	0	97	0	108	0	102	11	112	0	85	0	88	0	83	11	89	0	102	0	93	0	103	0	99	20	111	0
77	108	0	94	0	95	0	86	0	88	0	99	0	97	0	93	15	115	0	92	12	57	31	62	21	104	0	81	10	106	0
78	116	0	107	0	100	0	81	0	109	0	113	0	92	0	89	0	92	0	97	0	90	7	85	13	116	0	86	11	96	0
79	84	0	119	0	115	0	103	0	100	0	109	0	121	0	86	22	83	2	86	0	116	0	112	0	72	22	82	0	79	0
80	97	0	81	13	109	0	93	0	96	0	89	0	91	0	93	0	97	0	114	0	95	0	90	0	79	29	99	0	93	10
81	111	0	86	11	104	0	91	0	106	0	104	0	94	0	111	0	96	0	107	0	100	0	121	0	78	33	96	0	97	12
82	110	0	89	11	106	0	103	0	86	0	123	0	103	0	100	0	98	0	95	0	104	0	91	0	67	30	92	0	87	7
83	102	0	102	20	95	0	114	0	107	0	85	0	90	0	91	0	102	0	87	0	88	0	108	0	73	25	104	0	87	13
84	95	0	108	0	100	0	99	0	95	12	73	0	90	0	107	0	81	14	110	0	103	0	103	0	94	0	82	11	94	0
85	95	0	96	14	106	0	105	0	90	18	65	40	89	0	96	22	80	12	90	0	95	0	118	0	64	33	97	0	75	33
86	102	0	97	0	93	0	97	0	95	0	86	0	97	0	69	15	113	0	82	18	66	34	78	19	105	0	96	15	110	0
87	103	0	110	14	93	0	106	0	87	9	64	31	87	0	85	26	85	15	108	0	100	0	118	0	72	31	98	0	76	34
88	92	0	70	26	117	0	93	0	93	0	87	0	100	0	91	0	110	0	102	0	96	0	111	0	62	38	99	0	102	14
89	117	0	96	0	111	0	91	0	106	0	82	0	100	0	87	0	101	0	100	0	91	15	92	11	102	0	80	11	102	0
90	94	0	78	11	110	0	80	0	88	11	64	20	101	0	65	18	111	18	89	0	91	0	103	0	68	35	112	0	60	31
91	99	0	111	0	104	0	89	0	81	0	98	0	103	0	66	19	85	0	78	8	74	26	62	27	99	0	84	15	104	0
92	79	0	98	0	105	0	92	0	113	0	105	0	96	0	89	0	90	0	83	0	85	5	87	11	108	0	86	23	100	0
93	94	0	98	0	107	0	86	0	71	9	91	0	102	0	90	0	89	15	107	0	81	0	114	0	106	0	81	12	109	0
94	106	0	85	0	101	0	81	0	119	0	102	0	92	0	95	20	116	0	77	11	80	20	82	27	81	0	74	9	112	0
95	96	0	81	14	107	0	99	0	83	9	72	22	90	0	77	17	89	15	81	0	106	0	96	0	65	31	120	0	82	22
96	104	0	89	13	80	0	111	0	98	0	103	0	122	0	90	0	109	0	93	0	100	0	116	0	76	34	108	0	83	17
97	62	29	92	11	92	0	85	21	96	10	91	0	99	0	118	0	70	11	92	0	100	0	83	18	92	0	98	0	107	0
98	96	0	103	0	91	0	105	0	88	0	100	0	116	0	92	0	92	0	108	0	86	10	81	10	87	0	83	13	91	0
99	93	0	97	14	97	0	89	0	89	12	64	25	86	0	82	25	52	12	96	0	100	0	90	0	75	30	101	0	82	37
