#chr	normal	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9
0	0	0.135025380711	0.0	0.166163141994	0.248459958932	0.0	0.0	0.0	0.276302851524	0.0	0.177132146204
1	0	0.110481586402	0.0846774193548	0.0	0.0	0.14472361809	0.182795698925	0.17202268431	0.213279678068	0.128431372549	0.0
2	0	0.142857142857	0.0	0.0	0.247950819672	0.0	0.0	0.0	0.248502994012	0.0	0.0
3	0	0.16271884655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12130479103	0.16330451489
4	0	0.0708582834331	0.0	0.0	0.0	0.0	0.143	0.130731707317	0.0	0.0910010111223	0.0
5	0	0.113381001021	0.0984095427435	0.0	0.0	0.142152023692	0.184505606524	0.143984220907	0.242814667988	0.114457831325	0.0
6	0	0.134765625	0.409174311927	0.487154150198	0.479102956167	0.328685258964	0.164750957854	0.0	0.296875	0.0	0.355816226784
7	0	0.120331950207	0.0978260869565	0.0	0.0	0.131712259372	0.195564516129	0.16814159292	0.236602628918	0.116044399596	0.0
8	0	0.127789046653	0.0	0.0	0.23137254902	0.0	0.0	0.0	0.249500998004	0.0	0.0
9	0	0.112621359223	0.0910020449898	0.0	0.0	0.127826941986	0.173058013766	0.173195876289	0.221633085896	0.0851926977688	0.0
10	0	0.1546692607	0.0	0.0	0.222693531283	0.0	0.0	0.0	0.284860557769	0.0	0.0
11	0	0.0	0.143286573146	0.191866527633	0.0	0.199592668024	0.172932330827	0.0	0.0	0.0	0.0
12	0	0.0	0.0	0.0	0.0	0.0	0.0	0.224775224775	0.0	0.168884339816	0.0
13	0	0.122593718338	0.0	0.0	0.22609561753	0.0	0.0	0.0	0.280418250951	0.0	0.0
14	0	0.0	0.137538779731	0.166830225711	0.0	0.205304518664	0.179254783484	0.0	0.0	0.0	0.0
15	0	0.0	0.144109055501	0.163306451613	0.0	0.0	0.0	0.0	0.0	0.0	0.182170542636
16	0	0.0	0.148330058939	0.164210526316	0.0	0.0	0.0	0.0	0.0	0.0	0.177845528455
17	0	0.134343434343	0.0	0.0	0.250528541226	0.0	0.0	0.0	0.261458333333	0.0	0.0
18	0	0.0	0.127942681679	0.170779861797	0.0	0.201402805611	0.171398527865	0.0	0.0	0.0	0.0
19	0	0.0	0.141626794258	0.157033805889	0.0	0.204102564103	0.170478170478	0.0	0.0	0.0	0.0
20	0	0.0	0.0	0.0	0.0	0.0	0.0	0.230603448276	0.0	0.172147001934	0.0
21	0	0.0	0.0	0.0	0.0	0.0	0.0	0.225772097977	0.0	0.183652875883	0.0
22	0	0.135699373695	0.0	0.152806652807	0.229105211406	0.0	0.0	0.0	0.279959718026	0.0	0.178464606181
23	0	0.110651499483	0.102189781022	0.0	0.0	0.12962962963	0.185903983657	0.154618473896	0.205479452055	0.117943548387	0.0
24	0	0.136787564767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.129925452609	0.156087408949
