gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	875	133	815	172	693	277	834	131	1040	0	853	196	948	96	992	0	819	136	747	315
1	778	274	616	307	716	267	867	162	1077	0	820	170	907	109	1001	0	684	274	720	285
2	944	0	1033	0	1007	0	951	0	798	196	1005	0	732	294	1014	0	852	204	969	0
3	1006	0	994	0	993	0	987	0	769	181	994	0	730	307	993	0	846	182	906	0
4	478	526	500	511	507	512	536	465	476	485	440	494	525	513	523	492	473	533	527	487
5	1035	0	1012	0	741	214	981	0	1018	0	818	173	900	86	1026	0	1017	0	992	0
6	766	239	615	370	762	275	822	160	985	0	787	185	918	97	1003	0	710	330	663	276
7	1009	0	997	0	971	0	985	0	923	149	1068	0	980	0	1026	0	1059	0	1036	0
8	1038	0	954	0	1004	0	843	161	882	131	843	161	993	0	806	255	935	0	993	0
9	521	530	496	508	505	515	501	509	542	492	520	498	461	535	510	532	487	511	511	470
10	962	0	982	0	972	0	961	0	844	129	1053	0	989	0	993	0	1010	0	1040	0
11	536	513	469	472	514	519	529	488	492	521	488	517	498	502	482	510	505	463	483	467
12	750	256	608	333	715	291	816	139	1062	0	777	182	883	94	1020	0	705	280	675	283
13	961	0	927	0	1003	0	826	156	854	144	870	142	996	0	770	224	1053	0	1013	0
14	750	275	667	360	734	235	852	163	977	0	806	187	897	90	1005	0	614	299	705	289
15	857	162	859	150	704	264	970	0	1006	0	753	192	1018	0	965	0	996	0	743	272
16	1082	0	1002	0	809	235	984	0	1078	0	816	144	894	108	1005	0	903	0	974	0
17	740	246	601	382	706	241	850	161	944	0	833	181	911	87	971	0	689	328	744	281
18	1031	0	945	0	1018	0	952	0	803	196	1003	0	750	291	995	0	800	174	970	0
19	1026	0	1054	0	992	0	955	0	872	172	1051	0	733	302	990	0	796	192	967	0
20	910	132	867	174	756	284	990	0	1084	0	828	198	978	0	1022	0	966	0	701	287
21	701	256	637	361	782	281	791	153	1030	0	813	183	885	110	967	0	639	327	662	256
22	1020	0	1003	0	998	0	812	168	819	141	895	150	938	0	817	225	955	0	996	0
23	709	251	671	320	714	260	871	163	979	0	817	195	921	88	987	0	657	313	753	274
24	715	247	661	357	731	285	803	167	978	0	790	213	906	108	999	0	665	295	759	285
25	1022	0	1008	0	774	243	1065	0	993	0	855	159	920	113	1068	0	974	0	1016	0
26	897	126	873	151	741	246	811	155	1021	0	856	196	958	106	1005	0	911	139	758	283
