gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	755	241	1026	0	867	144	1025	0	898	163	666	386	819	183	852	123	976	0	703	294
1	1009	0	1025	0	843	156	1001	0	900	0	770	188	980	0	932	0	1001	0	996	0
2	776	272	734	302	806	192	659	282	764	199	857	135	655	318	708	344	521	443	718	212
3	967	0	991	0	869	158	1023	0	1011	0	784	196	1049	0	1003	0	1076	0	987	0
4	755	230	750	260	769	214	646	338	792	198	915	157	714	323	674	362	487	484	759	186
5	754	217	744	287	771	228	636	304	791	214	859	133	648	343	650	392	521	491	840	188
6	1013	0	719	239	900	113	950	0	995	0	1009	0	995	0	957	0	705	321	958	0
7	734	241	980	0	827	152	1010	0	899	149	630	352	1007	0	852	158	981	0	716	317
8	1039	0	1026	0	993	0	678	304	862	120	849	117	862	172	795	214	739	251	1022	0
9	842	250	1020	0	843	123	1019	0	819	149	631	371	848	179	929	127	970	0	703	297
10	759	264	969	0	852	160	972	0	885	150	631	380	1010	0	799	140	1011	0	688	287
11	992	0	1011	0	984	0	684	350	813	115	919	152	853	172	776	225	840	226	998	0
12	768	260	968	0	892	136	1021	0	843	171	674	374	818	170	855	146	1003	0	718	290
13	735	257	961	0	826	138	970	0	861	173	683	369	842	150	858	144	1009	0	672	303
14	976	0	762	257	884	122	800	164	842	137	975	0	1009	0	1023	0	980	0	1006	0
15	733	271	1015	0	835	151	1056	0	875	167	658	368	826	168	868	148	925	0	641	283
16	1022	0	750	242	885	115	840	175	852	129	1023	0	992	0	1010	0	971	0	1012	0
17	998	0	980	0	874	159	922	0	997	0	827	185	1037	0	1012	0	970	0	962	0
18	989	0	971	0	993	0	859	148	890	123	874	151	796	180	914	113	980	0	1013	0
19	716	255	946	0	820	166	982	0	868	172	627	352	798	203	850	132	1093	0	744	344
20	1029	0	1017	0	1012	0	831	185	902	143	882	125	821	166	874	115	983	0	963	0
21	731	228	999	0	825	154	997	0	861	149	639	371	988	0	859	146	981	0	684	303
22	758	252	954	0	854	135	1021	0	806	156	656	365	984	0	859	145	987	0	682	299
