gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	96	0	85	0	107	0	69	12	106	0
1	83	9	105	0	104	0	94	0	91	0
2	93	17	110	0	100	0	86	11	108	0
3	103	5	88	0	108	0	90	0	103	0
4	98	0	117	0	97	0	102	0	102	0
5	86	11	87	0	102	0	92	0	106	0
6	91	12	84	0	95	0	113	0	93	0
7	83	8	101	0	100	0	79	0	98	0
8	91	5	103	0	92	0	85	16	100	0
9	85	15	91	0	86	0	101	9	115	0
10	78	8	102	0	101	0	92	0	94	0
11	78	20	103	0	86	0	87	17	110	0
12	73	19	85	0	75	0	72	6	93	0
13	94	18	109	0	118	0	95	0	106	0
14	83	14	110	0	103	0	85	8	99	0
15	87	7	116	0	89	0	90	0	96	0
16	90	10	96	0	98	0	96	0	104	0
17	92	0	118	0	104	0	77	17	88	0
18	105	8	106	0	99	0	116	0	109	0
19	88	9	86	0	101	0	97	0	126	0
20	104	0	95	0	108	0	91	12	92	0
21	91	0	99	0	103	0	97	13	93	0
22	83	18	99	0	102	0	90	13	106	0
23	86	8	98	0	99	0	83	0	105	0
24	84	0	95	0	100	0	82	12	101	0
25	106	5	90	0	107	0	102	0	89	0
26	81	18	106	0	96	0	87	19	107	0
27	98	13	102	0	92	20	102	12	84	15
28	89	8	93	0	101	0	110	0	117	0
29	77	24	112	0	99	0	105	9	106	0
30	81	16	116	0	86	0	87	12	87	0
31	97	0	66	25	87	20	81	0	90	15
32	76	9	95	0	90	0	95	0	97	0
33	80	21	81	19	77	25	53	41	69	35
34	79	22	81	26	67	13	58	38	68	33
35	96	0	61	25	75	14	113	0	102	14
36	86	10	102	0	81	0	86	0	97	0
37	72	18	82	27	83	26	60	34	64	41
38	82	9	108	0	99	0	120	0	106	0
39	81	27	100	25	87	20	72	41	56	40
40	77	13	113	0	96	0	81	10	96	0
41	78	18	110	0	98	0	95	13	96	0
42	90	20	72	29	57	19	62	33	65	29
43	94	14	85	0	91	15	71	14	88	12
44	83	14	119	0	79	0	80	18	95	0
45	88	12	94	0	91	0	78	15	98	0
46	82	13	81	19	85	18	104	0	95	8
47	122	0	80	20	94	15	96	0	91	9
48	78	12	101	0	92	0	94	8	103	0
49	108	0	110	0	106	0	95	15	105	0
50	108	0	74	28	82	14	110	0	88	10
51	79	8	116	0	108	0	104	0	104	0
52	100	12	99	0	105	0	100	0	93	0
53	78	18	92	27	72	24	63	36	74	43
54	78	9	73	30	78	21	92	0	72	9
55	101	23	97	0	97	0	80	11	107	0
56	108	17	86	0	112	0	78	20	106	0
57	83	8	116	0	101	0	109	0	102	0
58	94	9	88	0	90	0	99	0	90	0
59	89	8	96	0	95	0	103	0	110	0
60	79	25	70	24	90	24	54	40	64	26
61	83	11	88	0	110	0	101	0	109	0
62	97	20	107	0	100	0	80	17	93	0
63	61	21	104	0	119	0	89	10	94	0
64	82	7	104	0	110	0	91	0	105	0
65	103	0	131	0	113	0	97	0	110	0
66	87	4	102	0	99	0	105	0	100	0
67	97	0	80	0	89	0	97	11	79	0
68	66	27	94	11	73	32	60	40	63	39
69	84	15	106	0	96	0	89	17	100	0
70	97	0	72	28	92	17	104	0	81	17
71	85	16	99	0	95	0	98	15	84	0
72	72	28	66	24	68	27	72	34	67	30
73	85	11	107	0	123	0	97	0	122	0
74	99	15	81	0	111	0	92	17	90	0
75	88	9	92	0	84	13	82	14	86	8
76	86	9	104	0	105	0	105	0	89	0
77	84	9	93	0	83	0	97	11	99	0
78	89	13	112	0	103	0	98	0	93	0
79	110	0	85	0	100	15	89	0	88	0
80	88	18	95	0	109	0	96	19	105	0
81	93	0	96	0	110	0	101	0	90	0
82	98	8	108	0	107	0	92	0	97	0
83	87	0	64	28	89	10	102	0	89	18
84	85	15	102	0	84	0	97	0	102	0
85	90	19	96	0	64	16	100	7	100	10
86	81	6	106	0	98	0	99	0	112	0
87	88	20	116	0	101	0	84	16	103	0
88	82	0	69	29	84	16	106	0	90	9
89	105	14	64	28	70	22	88	0	94	8
90	88	0	104	0	97	0	117	12	97	0
91	82	11	95	0	94	0	86	0	84	0
92	70	24	86	16	78	32	62	38	52	43
93	119	9	93	0	98	0	74	0	101	0
94	76	15	89	0	99	0	90	5	102	0
95	110	9	109	0	86	0	90	0	90	0
96	91	11	107	0	87	0	103	0	90	0
97	104	0	104	0	93	0	89	0	99	0
98	94	13	92	0	82	0	97	0	108	0
99	76	18	89	0	114	0	89	23	83	0
